x,y,z,timestamp
-41,-1,50,1711091951000000
-40,-1,50,1711091951031250
-40,-1,50,1711091951062500
-40,-1,50,1711091951093750
-40,-1,50,1711091951125000
-40,-1,50,1711091951156250
-40,-1,50,1711091951187500
-40,-1,50,1711091951218750
-40,-1,50,1711091951250000
-40,-1,50,1711091951281250
-40,-1,50,1711091951312500
-40,-1,50,1711091951343750
-40,-1,50,1711091951375000
-40,-1,50,1711091951406250
-40,-1,50,1711091951437500
-40,-1,50,1711091951468750
-40,-1,50,1711091951500000
-40,-1,50,1711091951531250
-40,-1,50,1711091951562500
-40,-1,50,1711091951593750
-40,-1,50,1711091951625000
-40,-1,50,1711091951656250
-40,-1,50,1711091951687500
-40,-1,50,1711091951718750
-40,-1,50,1711091951750000
-40,-1,50,1711091951781250
-40,-1,50,1711091951812500
-40,-1,50,1711091951843750
-40,-1,50,1711091951875000
-40,-1,50,1711091951906250
-40,-1,50,1711091951937500
-40,-1,50,1711091951968750
-40,-1,50,1711091952000000
-40,-1,50,1711091952031250
-40,-1,50,1711091952062500
-40,-1,50,1711091952093750
-40,-1,50,1711091952125000
-40,-2,50,1711091952156250
-40,-1,50,1711091952187500
-40,-1,50,1711091952218750
-40,-1,50,1711091952250000
-40,-1,50,1711091952281250
-40,-1,50,1711091952312500
-40,-1,50,1711091952343750
-40,-1,50,1711091952375000
-40,-2,50,1711091952406250
-40,-1,50,1711091952437500
-40,-1,50,1711091952468750
-40,-1,50,1711091952500000
-40,-1,50,1711091952531250
-41,-2,50,1711091952562500
-41,-1,50,1711091952593750
-40,-1,50,1711091952625000
-40,-1,50,1711091952656250
-40,-1,50,1711091952687500
-40,-1,50,1711091952718750
-40,-1,50,1711091952750000
-40,-1,50,1711091952781250
-40,-2,50,1711091952812500
-40,-1,50,1711091952843750
-40,-1,50,1711091952875000
-40,-1,50,1711091952906250
-40,-1,50,1711091952937500
-40,-1,50,1711091952968750
-40,-1,50,1711091953000000
-40,-1,50,1711091953031250
-41,-1,50,1711091953062500
-40,-1,50,1711091953093750
-40,-1,50,1711091953125000
-40,-1,50,1711091953156250
-40,-1,50,1711091953187500
-40,-1,50,1711091953218750
-40,-1,50,1711091953250000
-40,-1,50,1711091953281250
-40,-1,50,1711091953312500
-40,-1,50,1711091953343750
-40,-1,50,1711091953375000
-40,-1,50,1711091953406250
-41,-1,50,1711091953437500
-40,-1,50,1711091953468750
-40,-1,50,1711091953500000
-40,-1,50,1711091953531250
-40,-1,50,1711091953562500
-40,-1,50,1711091953593750
-40,-2,50,1711091953625000
-40,-1,50,1711091953656250
-40,-1,50,1711091953687500
-40,-1,50,1711091953718750
-40,-1,50,1711091953750000
-40,-1,50,1711091953781250
-40,-1,50,1711091953812500
-40,-1,50,1711091953843750
-40,-1,50,1711091953875000
-40,-1,50,1711091953906250
-40,-1,50,1711091953937500
-40,-1,50,1711091953968750
-41,-1,50,1711091954000000
-41,-1,50,1711091954031250
-40,-1,50,1711091954062500
-41,-1,50,1711091954093750
-41,-2,49,1711091954125000
-41,-2,49,1711091954156250
-41,-1,49,1711091954187500
-42,-1,49,1711091954218750
-42,-1,49,1711091954250000
-42,-1,49,1711091954281250
-42,-1,49,1711091954312500
-41,-2,49,1711091954343750
-42,-2,48,1711091954375000
-42,-2,49,1711091954406250
-42,-2,49,1711091954437500
-42,-1,48,1711091954468750
-42,-2,48,1711091954500000
-42,-2,48,1711091954531250
-42,-2,48,1711091954562500
-42,-2,48,1711091954593750
-43,-2,48,1711091954625000
-43,-2,48,1711091954656250
-43,-2,48,1711091954687500
-43,-2,48,1711091954718750
-43,-2,48,1711091954750000
-43,-2,47,1711091954781250
-43,-2,47,1711091954812500
-43,-2,48,1711091954843750
-43,-2,48,1711091954875000
-43,-2,47,1711091954906250
-43,-3,48,1711091954937500
-43,-2,47,1711091954968750
-44,-2,47,1711091955000000
-44,-2,47,1711091955031250
-44,-2,47,1711091955062500
-44,-2,46,1711091955093750
-43,-2,47,1711091955125000
-43,-3,47,1711091955156250
-43,-2,47,1711091955187500
-44,-2,47,1711091955218750
-43,-2,47,1711091955250000
-43,-2,47,1711091955281250
-43,-2,47,1711091955312500
-44,-2,47,1711091955343750
-43,-2,47,1711091955375000
-43,-2,47,1711091955406250
-43,-2,47,1711091955437500
-43,-2,48,1711091955468750
-43,-2,47,1711091955500000
-43,-2,47,1711091955531250
-43,-2,47,1711091955562500
-43,-2,47,1711091955593750
-43,-2,48,1711091955625000
-43,-2,47,1711091955656250
-43,-2,48,1711091955687500
-43,-2,47,1711091955718750
-43,-2,48,1711091955750000
-43,-2,48,1711091955781250
-43,-2,48,1711091955812500
-43,-2,48,1711091955843750
-43,-2,47,1711091955875000
-43,-2,47,1711091955906250
-43,-2,48,1711091955937500
-43,-2,47,1711091955968750
-43,-2,47,1711091956000000
-43,-2,47,1711091956031250
-43,-2,47,1711091956062500
-43,-2,47,1711091956093750
-44,-2,47,1711091956125000
-43,-2,48,1711091956156250
-43,-2,48,1711091956187500
-43,-2,47,1711091956218750
-44,-2,47,1711091956250000
-43,-2,47,1711091956281250
-43,-2,47,1711091956312500
-43,-2,48,1711091956343750
-43,-2,47,1711091956375000
-43,-2,48,1711091956406250
-43,-2,47,1711091956437500
-43,-2,47,1711091956468750
-43,-2,48,1711091956500000
-43,-2,47,1711091956531250
-43,-2,47,1711091956562500
-43,-2,47,1711091956593750
-44,-2,47,1711091956625000
-43,-2,47,1711091956656250
-43,-2,47,1711091956687500
-44,-2,47,1711091956718750
-43,-2,47,1711091956750000
-43,-2,47,1711091956781250
-43,-2,47,1711091956812500
-43,-2,47,1711091956843750
-43,-2,48,1711091956875000
-43,-2,47,1711091956906250
-43,-2,48,1711091956937500
-43,-2,48,1711091956968750
-43,-2,47,1711091957000000
-43,-2,47,1711091957031250
-44,-2,47,1711091957062500
-43,-2,47,1711091957093750
-43,-2,47,1711091957125000
-43,-2,47,1711091957156250
-43,-2,47,1711091957187500
-43,-2,47,1711091957218750
-43,-2,47,1711091957250000
-43,-2,47,1711091957281250
-43,-2,47,1711091957312500
-43,-2,47,1711091957343750
-43,-2,47,1711091957375000
-43,-2,47,1711091957406250
-43,-2,47,1711091957437500
-44,-2,47,1711091957468750
-43,-2,48,1711091957500000
-43,-2,47,1711091957531250
-43,-2,47,1711091957562500
-43,-2,47,1711091957593750
-43,-2,47,1711091957625000
-43,-2,47,1711091957656250
-43,-2,47,1711091957687500
-43,-2,48,1711091957718750
-44,-2,47,1711091957750000
-44,-2,47,1711091957781250
-43,-2,47,1711091957812500
-44,-2,47,1711091957843750
-43,-2,47,1711091957875000
-43,-2,47,1711091957906250
-43,-2,47,1711091957937500
-43,-2,47,1711091957968750
-44,-2,47,1711091958000000
-44,-2,47,1711091958031250
-43,-2,47,1711091958062500
-43,-2,47,1711091958093750
-44,-2,47,1711091958125000
-44,-2,47,1711091958156250
-43,-2,47,1711091958187500
-43,-2,47,1711091958218750
-43,-2,47,1711091958250000
-43,-2,47,1711091958281250
-43,-2,47,1711091958312500
-43,-2,47,1711091958343750
-43,-2,47,1711091958375000
-43,-2,47,1711091958406250
-44,-2,47,1711091958437500
-44,-2,48,1711091958468750
-43,-2,48,1711091958500000
-44,-2,47,1711091958531250
-43,-2,47,1711091958562500
-44,-2,47,1711091958593750
-43,-2,47,1711091958625000
-43,-2,47,1711091958656250
-43,-2,47,1711091958687500
-43,-2,47,1711091958718750
-43,-2,47,1711091958750000
-43,-2,47,1711091958781250
-43,-2,47,1711091958812500
-43,-2,47,1711091958843750
-43,-2,47,1711091958875000
-43,-2,48,1711091958906250
-44,-2,47,1711091958937500
-44,-2,47,1711091958968750
-43,-2,47,1711091959000000
-43,-2,47,1711091959031250
-43,-2,48,1711091959062500
-43,-2,47,1711091959093750
-43,-2,47,1711091959125000
-44,-2,47,1711091959156250
-43,-2,47,1711091959187500
-43,-2,47,1711091959218750
-43,-2,47,1711091959250000
-43,-2,47,1711091959281250
-44,-2,47,1711091959312500
-43,-2,47,1711091959343750
-43,-2,47,1711091959375000
-43,-2,47,1711091959406250
-43,-2,47,1711091959437500
-44,-2,47,1711091959468750
-43,-2,47,1711091959500000
-43,-2,47,1711091959531250
-43,-2,47,1711091959562500
-43,-2,47,1711091959593750
-43,-2,47,1711091959625000
-43,-2,47,1711091959656250
-43,-2,47,1711091959687500
-43,-2,47,1711091959718750
-44,-2,47,1711091959750000
-43,-2,47,1711091959781250
-43,-2,47,1711091959812500
-43,-2,47,1711091959843750
-43,-2,47,1711091959875000
-43,-2,47,1711091959906250
-43,-2,47,1711091959937500
-43,-2,47,1711091959968750
-44,-2,47,1711091960000000
-44,-2,47,1711091960031250
-43,-2,47,1711091960062500
-43,-2,47,1711091960093750
-43,-2,47,1711091960125000
-43,-2,47,1711091960156250
-43,-2,47,1711091960187500
-43,-2,47,1711091960218750
-43,-2,47,1711091960250000
-44,-2,47,1711091960281250
-44,-2,47,1711091960312500
-43,-2,47,1711091960343750
-43,-2,47,1711091960375000
-43,-2,47,1711091960406250
-43,-2,47,1711091960437500
-43,-2,47,1711091960468750
-43,-2,47,1711091960500000
-44,-2,47,1711091960531250
-43,-2,47,1711091960562500
-43,-2,47,1711091960593750
-43,-2,47,1711091960625000
-43,-2,47,1711091960656250
-43,-2,47,1711091960687500
-43,-2,47,1711091960718750
-43,-2,47,1711091960750000
-43,-2,47,1711091960781250
-43,-2,47,1711091960812500
-43,-2,47,1711091960843750
-43,-2,47,1711091960875000
-44,-2,47,1711091960906250
-43,-2,47,1711091960937500
-43,-2,47,1711091960968750
-43,-2,47,1711091961000000
-43,-2,48,1711091961031250
-44,-2,47,1711091961062500
-43,-2,48,1711091961093750
-43,-2,48,1711091961125000
-43,-2,48,1711091961156250
-42,-2,48,1711091961187500
-42,-2,48,1711091961218750
-43,-2,48,1711091961250000
-43,-2,48,1711091961281250
-42,-2,48,1711091961312500
-43,-1,48,1711091961343750
-42,-2,48,1711091961375000
-42,-1,48,1711091961406250
-42,-1,48,1711091961437500
-42,-2,48,1711091961468750
-42,-2,49,1711091961500000
-42,-2,49,1711091961531250
-42,-1,49,1711091961562500
-42,-1,49,1711091961593750
-41,-1,49,1711091961625000
-41,-1,49,1711091961656250
-41,-1,49,1711091961687500
-40,-2,50,1711091961718750
-41,-1,49,1711091961750000
-40,-1,50,1711091961781250
-40,-1,50,1711091961812500
-40,-1,50,1711091961843750
-40,-1,50,1711091961875000
-41,-1,50,1711091961906250
-41,-1,50,1711091961937500
-40,-1,50,1711091961968750
-40,-1,50,1711091962000000
-40,-1,50,1711091962031250
-40,-1,50,1711091962062500
-40,-1,50,1711091962093750
-40,-1,50,1711091962125000
-40,-1,50,1711091962156250
-40,-1,50,1711091962187500
-40,-1,50,1711091962218750
-40,-1,50,1711091962250000
-40,-1,50,1711091962281250
-40,-1,50,1711091962312500
-40,-1,50,1711091962343750
-40,-2,50,1711091962375000
-40,-1,50,1711091962406250
-40,-1,50,1711091962437500
-40,-1,50,1711091962468750
-40,-1,50,1711091962500000
-40,-1,50,1711091962531250
-40,-1,50,1711091962562500
-40,-1,50,1711091962593750
-41,-1,50,1711091962625000
-40,-1,50,1711091962656250
-40,-1,50,1711091962687500
-40,-1,50,1711091962718750
-41,-1,50,1711091962750000
-40,-1,50,1711091962781250
-40,-1,50,1711091962812500
-40,-1,50,1711091962843750
-40,-1,50,1711091962875000
-41,-1,50,1711091962906250
-40,-1,50,1711091962937500
-40,-1,50,1711091962968750
-40,-1,50,1711091963000000
-40,-1,50,1711091963031250
-40,-1,50,1711091963062500
-40,-1,50,1711091963093750
-40,-1,50,1711091963125000
-40,-1,50,1711091963156250
-40,-1,50,1711091963187500
-40,-1,50,1711091963218750
-41,-1,50,1711091963250000
-41,-1,50,1711091963281250
-40,-1,50,1711091963312500
-41,-1,50,1711091963343750
-40,-1,50,1711091963375000
-40,-1,50,1711091963406250
-40,-1,50,1711091963437500
-41,-1,50,1711091963468750
-41,-1,50,1711091963500000
-40,-1,50,1711091963531250
-41,-1,50,1711091963562500
-41,-1,50,1711091963593750
-41,-1,50,1711091963625000
-40,-1,50,1711091963656250
-41,-1,50,1711091963687500
-41,-1,50,1711091963718750
-41,-1,49,1711091963750000
-41,-1,49,1711091963781250
-41,-1,49,1711091963812500
-41,-1,50,1711091963843750
-41,-1,49,1711091963875000
-41,-1,49,1711091963906250
-41,-1,49,1711091963937500
-41,-1,50,1711091963968750
-41,-1,49,1711091964000000
-41,-1,50,1711091964031250
-41,-1,49,1711091964062500
-41,-1,50,1711091964093750
-41,-1,50,1711091964125000
-41,-1,50,1711091964156250
-41,-1,49,1711091964187500
-41,-1,50,1711091964218750
-41,-1,50,1711091964250000
-41,-1,50,1711091964281250
-41,-1,50,1711091964312500
-41,-1,49,1711091964343750
-41,-1,50,1711091964375000
-41,-1,50,1711091964406250
-41,-1,50,1711091964437500
-41,-1,50,1711091964468750
-41,-1,50,1711091964500000
-41,-1,50,1711091964531250
-41,-1,50,1711091964562500
-41,-1,50,1711091964593750
-40,-1,50,1711091964625000
-40,-1,50,1711091964656250
-41,-1,50,1711091964687500
-41,-1,50,1711091964718750
