phoneTimestamp,hr,hrv
1711032114755,86,
1711032115758,85,
1711032116780,84,
1711032117755,81,29.3
1711032118779,79,26.2
1711032119753,79,23.9
1711032120783,79,32.4
1711032121816,79,34.0
1711032122785,81,32.6
1711032123760,81,31.2
1711032124780,81,30.0
1711032125855,82,28.0
1711032126779,82,27.1
1711032127812,83,25.6
1711032128788,84,24.9
1711032129857,85,24.1
1711032130825,85,23.6
1711032131748,87,22.6
1711032132776,87,22.1
1711032133749,88,21.7
1711032134779,87,21.0
1711032135758,86,26.6
1711032136776,84,25.6
1711032137760,84,24.6
1711032138773,83,24.5
1711032139750,83,24.5
1711032140777,82,20.7
1711032141793,82,20.7
1711032142766,82,19.1
1711032143800,81,18.7
1711032144771,80,18.7
1711032145797,80,18.7
1711032146769,80,18.7
1711032147793,79,18.7
1711032148769,78,19.7
1711032149792,77,19.7
1711032150766,77,19.7
1711032151795,78,22.0
1711032152769,78,22.0
1711032153790,78,22.2
1711032154765,79,22.2
1711032155787,79,22.3
1711032156813,80,22.2
1711032157793,81,14.7
1711032158814,81,14.7
1711032159784,81,15.2
1711032160757,81,15.2
1711032161785,81,15.2
1711032162763,81,15.4
1711032163785,81,15.5
1711032164761,83,14.8
1711032165833,84,15.1
1711032166804,85,15.1
1711032167781,87,15.7
1711032168753,87,14.4
1711032169836,88,14.6
1711032170753,88,14.8
1711032171773,87,10.9
1711032172755,85,12.8
1711032173825,85,12.4
1711032174749,85,14.5
1711032175776,86,14.4
1711032176798,85,14.4
1711032177775,85,14.3
1711032178748,86,15.8
1711032179773,85,15.6
1711032180744,84,15.7
1711032181782,83,15.7
1711032182796,83,15.8
1711032183769,84,19.9
1711032184797,85,19.7
1711032185768,85,19.7
1711032186797,86,19.7
1711032187764,87,19.2
1711032188792,87,19.2
1711032189764,87,19.2
1711032190841,85,20.0
1711032191811,84,20.0
1711032192791,83,22.2
1711032193773,82,21.1
1711032194789,82,24.1
1711032195868,82,23.0
1711032196789,82,23.0
1711032197811,82,23.0
1711032198787,82,23.0
1711032199761,81,22.3
1711032200789,81,22.2
1711032201763,82,22.6
1711032202784,82,22.6
1711032203753,83,22.5
1711032204785,84,18.9
1711032205757,83,19.1
1711032206832,82,19.6
1711032207809,82,21.5
1711032208830,81,21.8
1711032209753,79,21.9
1711032210779,79,21.9
1711032211756,78,22.0
1711032212783,78,21.0
1711032213849,78,21.0
1711032214776,78,19.2
1711032215751,78,19.2
1711032216772,78,19.2
1711032217751,77,18.3
1711032218772,76,18.3
1711032219750,76,18.8
1711032220774,75,18.8
1711032221744,75,18.7
1711032222769,74,20.2
1711032223797,74,20.3
1711032224824,75,19.4
1711032225800,75,19.3
1711032226766,75,19.2
1711032227799,75,19.2
1711032228768,76,19.4
1711032229789,76,18.6
1711032230761,76,16.2
1711032231788,76,15.8
1711032232769,75,15.6
1711032233789,75,15.6
1711032234763,76,16.7
1711032235789,77,17.1
1711032236811,77,17.1
1711032237789,79,18.2
1711032238763,80,18.2
1711032239840,81,15.2
1711032240759,82,15.2
1711032241785,83,14.6
1711032242757,83,14.8
1711032243781,82,12.3
1711032244760,83,13.7
1711032245781,83,13.8
1711032246755,84,13.8
1711032247787,85,13.8
1711032248756,85,13.8
1711032249777,85,13.8
1711032250758,84,14.1
1711032251776,84,14.8
1711032252753,81,18.9
1711032253774,80,19.6
1711032254749,79,20.7
1711032255784,78,21.8
1711032256749,77,20.6
1711032257769,76,20.9
1711032258801,78,23.9
