phoneTimestamp,duration
1711032114755,748
1711032115503,824
1711032116327,857
1711032117184,890
1711032118073,868
1711032118942,779
1711032119721,787
1711032120508,734
1711032121241,698
1711032121940,670
1711032122609,695
1711032123305,729
1711032124033,748
1711032124782,694
1711032125476,699
1711032126175,694
1711032126869,713
1711032127582,670
1711032128252,666
1711032128918,691
1711032129609,692
1711032130301,666
1711032130967,653
1711032131620,652
1711032132272,665
1711032132937,676
1711032133613,682
1711032134295,772
1711032135067,788
1711032135855,779
1711032136633,729
1711032137363,756
1711032138119,749
1711032138868,745
1711032139613,759
1711032140372,715
1711032141087,738
1711032141825,788
1711032142613,842
1711032143455,807
1711032144262,785
1711032145047,723
1711032145769,771
1711032146541,824
1711032147365,843
1711032148208,819
1711032149027,825
1711032149852,755
1711032150607,737
1711032151344,763
1711032152107,780
1711032152887,706
1711032153593,738
1711032154331,735
1711032155065,729
1711032155795,717
1711032156512,717
1711032157229,680
1711032157909,729
1711032158638,756
1711032159393,753
1711032160147,760
1711032160907,721
1711032161628,740
1711032162368,732
1711032163100,708
1711032163808,680
1711032164488,670
1711032165158,693
1711032165851,671
1711032166521,642
1711032167164,646
1711032167809,641
1711032168451,661
1711032169112,678
1711032169790,674
1711032170464,692
1711032171156,729
1711032171885,770
1711032172655,774
1711032173429,689
1711032174118,683
1711032174801,682
1711032175483,722
1711032176205,719
1711032176924,683
1711032177607,681
1711032178288,721
1711032179009,755
1711032179764,764
1711032180528,731
1711032181259,791
1711032182049,741
1711032182791,665
1711032183456,661
1711032184117,657
1711032184774,685
1711032185459,709
1711032186168,685
1711032186853,655
1711032187508,661
1711032188169,693
1711032188862,740
1711032189601,743
1711032190345,727
1711032191072,796
1711032191868,806
1711032192673,815
1711032193489,733
1711032194222,703
1711032194925,726
1711032195651,721
1711032196372,734
1711032197105,711
1711032197817,751
1711032198568,778
1711032199345,792
1711032200137,709
1711032200847,720
1711032201567,698
1711032202265,709
1711032202974,660
1711032203633,676
1711032204310,725
1711032205035,800
1711032205835,828
1711032206663,748
1711032207411,819
1711032208230,848
1711032209078,843
1711032209921,787
1711032210708,806
1711032211513,803
1711032212317,810
1711032213127,744
1711032213871,757
1711032214628,776
1711032215404,836
1711032216240,841
1711032217081,781
1711032217862,864
1711032218726,881
1711032219607,883
1711032220489,784
1711032221273,818
1711032222092,820
1711032222912,807
1711032223719,769
1711032224488,802
1711032225289,816
1711032226105,801
1711032226907,731
1711032227638,766
1711032228404,785
1711032229189,808
1711032229997,800
1711032230797,799
1711032231596,856
1711032232452,794
1711032233246,759
1711032234005,728
1711032234733,739
1711032235472,739
1711032236211,747
1711032236958,696
1711032237654,685
1711032238339,684
1711032239023,714
1711032239737,680
1711032240417,660
1711032241077,684
1711032241761,727
1711032242488,778
1711032243265,698
1711032243964,694
1711032244657,726
1711032245384,706
1711032246089,666
1711032246756,668
1711032247424,689
1711032248113,744
1711032248857,704
1711032249561,720
1711032250281,808
1711032251089,886
1711032251975,846
1711032252821,819
1711032253640,883
1711032254523,897
1711032255420,834
1711032256254,816
1711032257070,773
1711032257843,727
1711032258569,688
1711032259257,676
1711032259934,718
1711032260652,784
1711032261436,834
1711032262270,739
1711032263009,765
1711032263774,747
1711032264521,729
1711032265249,690
1711032265940,645
1711032266585,619
1711032267204,638
1711032267841,655
1711032268497,849
1711032269345,862
1711032270208,832
1711032271040,792
1711032271832,805
1711032272637,766
1711032273403,714
1711032274117,720
1711032274837,714
1711032275551,704
1711032276255,664
1711032276919,664
1711032277583,689
1711032278272,728
1711032279000,710
1711032279710,697
1711032280407,750
1711032281157,748
1711032281905,747
1711032282652,717
1711032283369,779
1711032284148,793
1711032284941,818
1711032285759,780
1711032286539,798
1711032287337,813
1711032288150,872
1711032289022,842
1711032289864,782
1711032290646,810
1711032291456,786
1711032292241,734
1711032292976,728
1711032293704,759
1711032294463,736
1711032295199,670
1711032295869,688
1711032296557,673
1711032297230,716
1711032297945,852
1711032298798,953
1711032299751,901
1711032300652,792
1711032301444,842
1711032302286,851
1711032303137,771
1711032303908,748
1711032304656,801
1711032305457,797
1711032306254,749
1711032307003,802
1711032307805,892
1711032308697,990
1711032309687,967
1711032310654,867
1711032311521,890
1711032312411,926
1711032313337,922
1711032314259,889
1711032315148,897
1711032316045,873
1711032316918,858
1711032317776,820
1711032318596,776
1711032319372,820
1711032320192,876
1711032321068,921
