phoneTimestamp,hr,hrv
1711718034619,86,
1711718035662,86,
1711718036636,86,2.9
1711718037657,86,3.2
1711718038637,85,7.1
1711718039657,84,7.6
1711718040632,84,7.1
1711718041657,84,6.8
1711718042631,84,6.5
1711718043656,84,6.5
1711718044629,84,6.1
1711718045657,84,5.9
1711718046628,84,5.7
1711718047656,83,6.8
1711718048632,83,6.7
1711718049657,83,6.8
1711718050676,82,6.9
1711718051707,82,6.7
1711718052625,82,6.6
1711718053701,82,6.5
1711718054627,82,6.4
1711718055657,82,6.6
1711718056630,83,8.5
1711718057647,83,8.5
1711718058677,83,8.4
1711718059653,84,8.1
1711718060675,84,7.9
1711718061651,83,8.1
1711718062673,83,8.1
1711718063645,83,8.0
1711718064671,83,7.9
1711718065645,83,7.9
1711718066668,83,7.9
1711718067643,83,7.9
1711718068713,83,7.1
1711718069644,83,7.1
1711718070669,83,6.8
1711718071639,83,7.0
1711718072711,83,7.0
1711718073633,84,7.2
1711718074664,84,7.1
1711718075643,85,6.8
1711718076663,85,8.1
1711718077638,86,6.1
1711718078709,87,6.2
1711718079635,89,6.2
1711718080660,89,6.2
1711718081633,90,6.1
1711718082657,90,6.3
1711718083636,89,7.1
1711718084657,88,7.2
1711718085683,88,7.2
1711718086656,88,7.2
1711718087683,87,7.2
1711718088654,87,7.2
1711718089633,87,7.2
1711718090652,88,7.2
1711718091632,89,7.6
1711718092653,89,7.6
1711718093630,90,7.5
1711718094701,90,7.4
1711718095627,91,6.4
1711718096657,92,6.4
1711718097625,92,6.3
1711718098649,94,6.2
1711718099625,94,6.2
1711718100651,94,6.0
1711718101719,94,5.8
1711718102653,94,5.4
1711718103667,93,6.3
1711718104651,91,8.0
1711718105670,90,8.1
1711718106645,89,8.1
1711718107665,89,8.3
1711718108639,89,9.1
1711718109670,90,9.4
1711718110641,91,9.0
1711718111668,92,9.2
1711718112648,93,9.2
1711718113663,93,9.5
1711718114645,92,10.0
1711718115760,92,10.0
1711718116638,91,10.9
1711718117661,88,11.4
1711718118685,87,11.4
1711718119661,87,11.4
1711718120684,86,11.6
1711718121709,85,11.6
1711718122635,86,13.5
1711718123661,86,13.1
1711718124628,86,12.1
1711718125654,87,12.1
1711718126631,87,12.1
1711718127655,87,11.9
1711718128628,87,11.9
1711718129653,86,12.8
1711718130635,85,12.8
1711718131651,85,12.8
1711718132630,84,12.7
1711718133656,83,12.7
1711718134628,83,12.3
1711718135649,83,11.9
1711718136627,83,12.0
1711718137652,84,11.0
1711718138629,84,11.0
1711718139649,84,11.0
1711718140673,84,11.0
1711718141700,84,10.8
1711718142673,84,10.8
1711718143695,84,8.2
1711718144675,84,8.4
1711718145641,83,8.4
1711718146669,83,8.4
1711718147641,83,8.4
1711718148673,83,8.4
1711718149646,83,8.4
1711718150665,82,5.5
1711718151641,82,5.4
1711718152670,83,5.2
1711718153688,83,5.4
1711718154715,83,5.4
1711718155641,83,5.4
1711718156664,83,5.3
1711718157734,83,5.2
1711718158662,82,4.4
1711718159638,82,4.4
1711718160659,82,4.4
1711718161636,82,4.3
1711718162656,82,4.3
1711718163636,82,4.3
1711718164708,82,5.7
1711718165685,82,5.4
1711718166661,82,5.5
1711718167631,82,5.6
1711718168704,82,5.6
1711718169625,82,5.7
1711718170654,82,5.8
1711718171628,82,6.2
1711718172653,81,6.2
1711718173630,82,7.8
1711718174656,82,7.8
1711718175623,82,7.8
1711718176652,83,7.8
1711718177625,83,7.8
1711718178649,83,7.8
1711718179627,83,8.0
1711718180647,83,8.0
1711718181675,83,8.1
1711718182649,82,8.2
1711718183670,82,8.2
1711718184644,82,8.2
1711718185665,82,7.3
1711718186648,82,7.3
1711718187667,83,7.5
1711718188647,83,7.5
1711718189669,83,7.5
1711718190646,83,8.1
1711718191664,83,8.0
1711718192640,82,8.0
1711718193659,82,8.2
1711718194639,82,6.7
1711718195672,82,6.5
1711718196688,82,7.1
1711718197662,82,7.0
1711718198639,82,7.0
1711718199660,82,7.0
1711718200635,83,6.6
1711718201707,83,6.5
1711718202638,83,6.4
1711718203661,83,7.4
1711718204632,84,7.4
1711718205659,84,7.2
1711718206635,85,7.1
1711718207657,86,7.3
1711718208630,86,7.0
1711718209661,86,7.0
1711718210631,86,6.7
1711718211654,86,6.2
1711718212629,86,5.8
1711718213654,86,5.8
1711718214630,86,5.7
1711718215747,86,5.7
1711718216630,86,4.9
1711718217651,86,4.9
1711718218669,86,4.9
1711718219649,86,4.9
1711718220675,86,4.9
1711718221651,87,6.0
1711718222624,87,6.0
1711718223701,87,4.5
1711718224667,88,4.4
1711718225641,88,4.4
1711718226667,88,4.8
1711718227645,87,4.8
1711718228665,87,5.3
1711718229647,87,5.3
1711718230671,86,5.6
1711718231641,86,5.6
1711718232664,86,7.3
1711718233636,87,7.4
1711718234715,88,7.6
1711718235688,88,7.9
1711718236663,90,8.0
1711718237685,90,7.9
1711718238711,90,8.6
1711718239645,90,8.6
1711718240663,89,8.3
1711718241632,88,8.5
1711718242657,88,8.5
1711718243631,88,8.8
1711718244664,87,8.8
1711718245633,87,8.8
1711718246654,88,8.8
1711718247632,88,8.8
1711718248656,89,8.5
1711718249630,89,8.2
1711718250654,89,8.2
1711718251632,89,6.9
1711718252651,88,7.3
1711718253681,88,7.0
1711718254652,88,7.0
1711718255625,87,6.9
1711718256651,86,7.4
1711718257625,85,7.4
1711718258649,85,6.7
1711718259621,85,6.8
1711718260648,85,6.7
1711718261625,85,6.7
1711718262648,86,6.7
1711718263670,86,6.3
1711718264695,86,6.3
1711718265673,86,6.5
1711718266641,86,6.2
1711718267675,85,6.0
1711718268694,85,6.0
1711718269664,86,6.4
1711718270692,86,6.4
1711718271664,86,6.4
1711718272649,87,6.0
1711718273659,87,6.0
1711718274638,87,6.3
1711718275661,87,6.3
1711718276638,87,5.7
1711718277662,86,6.2
1711718278633,86,6.1
1711718279665,85,6.0
1711718280639,85,6.9
1711718281659,86,6.5
1711718282631,86,6.5
1711718283657,86,6.5
1711718284683,86,6.5
1711718285659,87,6.3
1711718286633,87,6.8
1711718287656,88,7.0
1711718288632,88,7.0
1711718289657,89,6.6
1711718290627,89,6.6
1711718291654,89,6.6
1711718292633,89,6.4
1711718293653,90,6.5
1711718294628,91,6.1
1711718295649,92,6.4
1711718296631,94,6.8
1711718297648,95,6.8
1711718298628,96,6.8
1711718299647,95,6.8
1711718300625,94,7.5
1711718301696,94,7.5
1711718302623,93,8.1
1711718303697,90,10.4
1711718304721,89,10.5
1711718305643,87,10.6
1711718306669,86,10.5
1711718307643,86,11.7
1711718308668,86,12.0
1711718309641,86,12.0
1711718310664,86,12.0
1711718311640,86,12.0
1711718312672,87,12.4
1711718313640,87,12.4
1711718314665,87,12.5
1711718315742,87,12.4
1711718316711,86,12.4
1711718317641,86,12.0
1711718318660,86,12.1
1711718319692,85,11.6
1711718320660,85,11.0
1711718321629,85,11.0
1711718322657,85,10.6
1711718323638,84,8.4
1711718324656,84,8.3
1711718325628,84,8.1
1711718326656,84,7.6
1711718327635,84,8.0
1711718328653,83,6.5
1711718329625,83,6.1
1711718330652,83,6.6
1711718331683,82,6.6
1711718332654,81,6.6
1711718333623,81,5.9
1711718334707,81,5.9
1711718335675,81,5.9
1711718336648,81,5.3
1711718337625,81,4.9
1711718338651,81,4.9
1711718339628,81,4.9
1711718340648,81,4.8
1711718341617,81,4.8
1711718342652,81,4.8
1711718343623,81,4.9
1711718344641,81,4.9
1711718345621,81,6.6
1711718346644,81,6.5
1711718347671,82,6.6
1711718348644,83,6.5
1711718349718,84,6.1
1711718350689,84,6.1
1711718351668,84,5.9
1711718352645,84,5.8
1711718353664,84,6.3
1711718354689,84,6.3
1711718355661,84,6.3
1711718356641,84,7.3
1711718357661,84,7.3
1711718358640,84,7.3
1711718359661,85,7.4
1711718360635,85,7.4
1711718361662,85,7.4
1711718362633,85,7.4
1711718363663,85,7.6
1711718364631,85,7.5
1711718365653,85,7.5
1711718366636,86,6.5
1711718367705,86,6.5
1711718368686,86,6.2
1711718369755,86,6.0
1711718370684,86,6.1
1711718371703,87,5.8
1711718372628,87,5.8
1711718373653,87,5.4
1711718374625,87,5.2
1711718375653,87,5.2
1711718376625,87,3.5
1711718377657,87,4.2
1711718378620,88,4.1
1711718379651,88,4.0
1711718380623,88,4.0
1711718381646,88,4.0
1711718382627,87,4.1
1711718383647,87,7.5
1711718384625,86,7.5
1711718385649,85,7.5
1711718386622,85,7.2
1711718387648,85,7.2
1711718388668,85,7.9
1711718389640,86,8.6
1711718390665,86,8.5
1711718391647,87,8.5
1711718392665,87,8.5
1711718393645,87,8.5
1711718394663,87,8.6
1711718395639,87,8.9
1711718396665,87,9.0
1711718397641,86,8.7
1711718398665,86,8.7
1711718399636,85,8.7
1711718400713,86,9.0
1711718401686,86,9.0
1711718402661,86,9.1
1711718403633,86,6.5
1711718404661,87,6.6
1711718405633,87,6.6
1711718406657,88,6.6
1711718407638,88,6.6
1711718408651,89,4.9
1711718409725,89,5.0
1711718410703,88,5.0
1711718411632,89,5.1
1711718412655,89,5.0
1711718413628,88,5.1
1711718414651,88,4.9
1711718415628,88,4.3
1711718416751,89,4.5
1711718417627,89,5.5
1711718418654,90,5.5
1711718419673,90,4.9
1711718420649,90,5.6
1711718421670,90,5.6
1711718422647,90,5.5
1711718423621,89,5.7
1711718424645,88,6.2
1711718425628,88,6.4
1711718426645,87,6.3
1711718427619,86,6.3
1711718428648,86,6.3
1711718429667,86,7.3
1711718430641,87,7.3
1711718431667,87,7.3
1711718432644,87,7.3
1711718433662,87,7.3
1711718434688,87,7.4
1711718435668,87,7.4
1711718436641,87,7.3
1711718437665,87,6.4
1711718438637,87,6.4
1711718439663,87,6.4
1711718440638,87,5.9
1711718441660,87,5.9
1711718442636,87,5.9
1711718443659,87,5.6
1711718444635,86,5.0
1711718445656,86,5.1
1711718446635,86,5.0
1711718447654,86,5.0
1711718448631,86,5.1
1711718449704,86,3.4
1711718450631,86,3.4
1711718451653,86,3.4
1711718452632,86,3.4
1711718453655,87,3.4
1711718454673,87,3.5
1711718455656,87,3.3
1711718456624,86,3.6
1711718457651,86,3.6
1711718458623,86,3.5
1711718459655,86,4.3
1711718460673,86,4.3
1711718461646,86,4.2
1711718462622,87,4.4
1711718463745,87,4.4
1711718464622,87,4.2
1711718465646,87,4.1
1711718466622,87,4.2
1711718467645,87,4.3
1711718468671,87,4.0
1711718469693,87,4.0
1711718470665,87,4.0
1711718471643,87,4.0
1711718472665,87,4.1
1711718473641,87,4.1
1711718474711,87,4.1
1711718475641,87,4.0
1711718476660,88,3.8
1711718477688,88,4.4
1711718478657,89,4.4
1711718479643,89,3.6
1711718480664,89,3.6
1711718481636,90,3.6
1711718482758,90,3.3
1711718483633,90,3.3
1711718484657,90,3.3
1711718485633,90,3.1
1711718486656,90,3.0
1711718487683,90,2.7
1711718488655,90,2.7
1711718489631,90,2.8
1711718490652,90,2.8
1711718491629,90,2.6
1711718492654,90,2.6
1711718493639,90,2.5
1711718494651,90,2.7
1711718495633,90,2.7
1711718496745,90,1.6
1711718497624,90,2.1
1711718498648,91,3.3
1711718499624,92,3.3
1711718500653,92,3.3
1711718501678,92,3.8
1711718502649,92,4.0
1711718503620,92,4.0
1711718504647,91,4.0
1711718505624,90,4.9
1711718506647,90,4.9
1711718507617,89,4.9
1711718508641,89,5.0
1711718509621,89,4.9
1711718510647,88,5.3
1711718511665,87,6.5
1711718512641,86,6.5
1711718513665,86,6.5
1711718514644,86,6.4
1711718515718,85,6.4
1711718516736,86,7.2
1711718517710,86,7.2
1711718518638,87,7.1
1711718519660,87,7.1
1711718520643,88,7.2
1711718521660,89,7.0
1711718522635,89,7.1
1711718523659,89,7.3
1711718524636,88,7.7
1711718525663,88,7.2
1711718526627,87,7.6
1711718527663,87,7.5
1711718528633,87,7.9
1711718529704,87,7.9
1711718530627,87,7.6
1711718531652,88,7.5
1711718532632,89,7.7
1711718533649,90,7.8
1711718534728,91,8.1
1711718535649,92,8.1
1711718536628,92,7.4
1711718537649,92,8.3
1711718538624,92,8.2
1711718539649,90,9.7
1711718540624,89,10.9
1711718541649,87,11.2
1711718542623,86,11.1
1711718543647,85,11.0
1711718544672,84,10.8
1711718545691,84,12.3
1711718546621,84,12.4
1711718547702,85,12.4
1711718548621,86,12.7
1711718549694,87,12.7
1711718550616,87,12.6
1711718551640,88,12.2
1711718552665,88,12.1
1711718553641,89,12.0
1711718554663,89,12.0
1711718555701,89,11.9
1711718556663,88,12.0
1711718557639,88,11.4
1711718558664,87,11.5
1711718559636,87,11.4
1711718560657,86,9.0
1711718561633,85,8.6
1711718562664,85,8.8
1711718563737,85,9.0
1711718564657,86,9.4
1711718565633,86,7.4
1711718566661,87,6.8
1711718567632,88,6.8
1711718568665,88,5.8
1711718569629,88,5.8
1711718570652,88,6.0
1711718571635,88,6.2
1711718572703,88,6.9
1711718573628,87,7.0
1711718574656,86,6.9
1711718575632,86,6.9
1711718576702,86,6.7
1711718577624,86,7.5
1711718578648,86,7.1
1711718579678,87,6.9
1711718580647,87,6.9
1711718581676,88,6.9
1711718582700,89,7.0
1711718583670,89,6.5
1711718584696,90,6.1
1711718585621,90,6.1
1711718586644,89,6.9
