phoneTimestamp,sensorTimestamp,ecg
1712846317973,599616096548610242,12539
1712846317980,599616096556274092,12563
1712846317988,599616096563937942,12624
1712846317995,599616096571601792,12678
1712846318003,599616096579265642,12542
1712846318011,599616096586929492,12443
1712846318017,599616096594593342,12499
1712846318025,599616096602257192,12509
1712846318033,599616096609921042,12490
1712846318041,599616096617584892,12483
1712846318049,599616096625248742,12405
1712846318057,599616096632912592,12344
1712846318064,599616096640576442,12394
1712846318072,599616096648240292,12403
1712846318080,599616096655904142,12267
1712846318087,599616096663567992,12112
1712846318095,599616096671231842,11948
1712846318103,599616096678895692,11764
1712846318110,599616096686559542,11734
1712846318118,599616096694223392,11764
1712846318126,599616096701887242,11584
1712846318133,599616096709551092,11293
1712846318141,599616096717214942,11138
1712846318149,599616096724878792,11077
1712846318156,599616096732542642,10997
1712846318164,599616096740206492,10952
1712846318172,599616096747870342,10959
1712846318179,599616096755534192,10851
1712846318187,599616096763198042,10633
1712846318195,599616096770861892,10534
1712846318201,599616096778525742,10520
1712846318209,599616096786189592,10447
1712846318217,599616096793853442,10407
1712846318225,599616096801517292,10344
1712846318233,599616096809181142,10154
1712846318241,599616096816844992,10022
1712846318248,599616096824508842,9987
1712846318256,599616096832172692,9914
1712846318264,599616096839836542,9867
1712846318271,599616096847500392,9804
1712846318279,599616096855164242,9604
1712846318287,599616096862828092,9440
1712846318294,599616096870491942,9398
1712846318302,599616096878155792,9334
1712846318310,599616096885819642,9280
1712846318317,599616096893483492,9238
1712846318325,599616096901147342,9090
1712846318333,599616096908811192,8926
1712846318340,599616096916475042,8917
1712846318348,599616096924138892,8855
1712846318356,599616096931802742,8597
1712846318363,599616096939466592,8414
1712846318371,599616096947130442,8259
1712846318379,599616096954794292,8013
1712846318385,599616096962458142,7909
1712846318393,599616096970121992,7905
1712846318401,599616096977785842,7839
1712846318409,599616096985449692,7780
1712846318417,599616096993113542,7752
1712846318425,599616097000777392,7768
1712846318432,599616097008441242,7893
1712846318440,599616097016105092,8013
1712846318448,599616097023768942,7893
1712846318455,599616097031432792,7372
1712846318463,599616097039096642,6742
1712846318471,599616097046760492,6646
1712846318478,599616097054424342,6902
1712846318486,599616097062088192,6897
1712846318494,599616097069752042,6778
1712846318501,599616097077415892,6761
1712846318509,599616097085079742,6649
1712846318517,599616097092743592,6454
1712846318524,599616097100407442,6332
1712846318532,599616097108056256,6268
1712846318540,599616097115720315,6209
1712846318547,599616097123384374,6130
1712846318555,599616097131048433,6038
