phoneTimestamp,hr,hrv
1712054337080,89,
1712054338084,90,
1712054339057,89,
1712054340081,88,26.7
1712054341105,85,23.0
1712054342085,84,21.3
1712054343056,84,19.9
1712054344129,85,27.9
1712054345053,85,26.6
1712054346078,86,24.8
1712054347057,86,24.0
1712054348078,86,22.5
1712054349049,87,22.1
1712054350125,88,22.0
1712054351057,89,20.8
1712054352077,87,23.8
1712054353049,80,35.4
1712054354076,79,35.5
1712054355051,78,34.9
1712054356079,76,33.7
1712054357048,77,37.7
1712054358073,77,37.0
1712054359049,76,36.9
1712054360073,76,36.8
1712054361049,77,39.1
1712054362072,78,39.5
1712054363048,80,39.5
1712054364070,82,39.7
1712054365092,83,37.7
1712054366117,84,37.7
1712054367043,86,37.7
1712054368169,89,64.2
1712054369088,88,64.1
1712054370063,88,64.1
1712054371087,87,64.5
1712054372062,84,64.5
1712054373089,77,64.4
1712054374064,77,64.4
1712054375084,78,69.7
1712054376065,79,65.7
1712054377085,78,68.7
1712054378056,77,68.9
1712054379085,76,68.9
1712054380065,76,66.8
1712054381081,76,67.1
1712054382111,75,66.7
1712054383129,74,66.7
1712054384063,75,67.5
1712054385080,76,67.3
1712054386054,76,67.3
1712054387076,78,67.2
1712054388051,79,67.1
1712054389076,79,67.2
1712054390054,79,67.2
1712054391075,79,42.6
1712054392053,79,42.6
1712054393076,81,42.0
1712054394049,81,42.0
1712054395072,81,42.0
1712054396047,82,42.0
1712054397179,82,30.8
1712054398048,82,30.8
1712054399071,83,22.3
1712054400046,83,22.1
1712054401071,85,20.9
1712054402094,86,21.4
1712054403067,87,21.3
1712054404049,87,21.3
1712054405073,86,14.0
1712054406045,84,16.1
1712054407065,83,15.9
1712054408092,82,15.9
1712054409067,82,15.9
1712054410041,81,15.8
1712054411064,80,15.7
1712054412089,80,15.7
1712054413108,80,15.7
1712054414086,80,15.6
1712054415063,79,15.6
1712054416139,80,17.1
1712054417108,80,17.1
1712054418085,81,17.0
1712054419065,80,19.8
1712054420132,79,20.2
1712054421107,79,19.4
1712054422081,79,20.7
1712054423057,80,21.0
1712054424087,81,21.9
1712054425055,83,22.0
1712054426095,84,20.4
1712054427060,86,17.8
1712054428078,87,17.8
1712054429051,88,17.9
