dataReceived,timestamp,ambientTemp,objectTemp,status
1711689258993,1711685718963,30.204906463623047,31.34273338317871,0
1711689258993,1711685778963,30.362350463867188,31.411842346191406,0
1711689258993,1711685838963,30.798912048339844,32.03721618652344,0
1711689258993,1711685898963,31.221078872680664,32.49344253540039,0
1711689258993,1711685958963,31.50012588500977,32.742279052734375,0
1711689258993,1711686018963,31.76486587524414,32.779109954833984,0
1711689258993,1711686078963,31.89364624023437,33.08379364013672,0
1711689258993,1711686138963,32.06534957885742,33.1312255859375,0
1711689258993,1711686198963,32.208431243896484,33.361270904541016,0
1711689258993,1711686258963,32.33003616333008,33.34521484375,0
1711689258993,1711686318963,32.44451141357422,33.337684631347656,0
1711689258993,1711686378963,32.465965270996094,33.31965637207031,0
1711689258993,1711686438963,32.53751373291016,33.31935501098633,0
1711689258993,1711686498963,32.566104888916016,33.302268981933594,0
1711689258993,1711686558963,32.60189437866211,33.277835845947266,0
1711689258993,1711686618963,32.68058395385742,33.29755401611328,0
1711689258993,1711686678963,32.81647491455078,33.360374450683594,0
1711689258993,1711686738963,32.67341232299805,33.34548568725586,0
1711689258993,1711686798963,32.60903549194336,33.31053161621094,0
1711689258993,1711686858963,32.580413818359375,33.26890563964844,0
1711689258993,1711686918963,32.58758544921875,33.24192810058594,0
1711689258993,1711686978963,32.70920181274414,33.259498596191406,0
1711689258993,1711687038963,32.702030181884766,33.28577423095703,0
1711689258993,1711687098963,32.65913391113281,33.27472686767578,0
1711689258993,1711687158963,32.73065185546875,33.288291931152344,0
1711689258993,1711687218963,32.90946960449219,33.36998748779297,0
1711689258993,1711687278963,32.92378234863281,33.44738006591797,0
1711689258993,1711687338963,32.90946960449219,33.48236846923828,0
1711689258993,1711687398963,32.78785705566406,33.46730041503906,0
1711689258993,1711687458963,32.91664505004883,33.47432327270508,0
1711689258993,1711687518963,32.988155364990234,33.49297332763672,0
1711689258993,1711687578963,33.02390670776367,33.52308654785156,0
1711689258993,1711687638963,33.088279724121094,33.560420989990234,0
1711689258993,1711687698963,33.11689758300781,33.59921646118164,0
1711689258993,1711687758963,33.16695785522461,33.6436767578125,0
1711689258993,1711687818963,33.25994873046875,33.71244812011719,0
1711689258993,1711687878963,33.34575271606445,33.79133605957031,0
1711689258993,1711687938963,33.381561279296875,34.06613540649414,0
1711689258993,1711687998963,33.22420120239258,34.043636322021484,0
1711689258993,1711688058963,33.4959831237793,34.09075927734375,0
1711689258993,1711688118963,33.54603958129883,34.16510772705078,0
1711689258993,1711688178963,33.6032829284668,34.25563430786133,0
1711689258993,1711688238963,33.5317268371582,34.26823806762695,0
1711689258993,1711688298963,33.5317268371582,34.23628616333008,0
1711689258993,1711688358963,33.56747055053711,34.23060607910156,0
1711689258993,1711688418963,33.35293960571289,34.18564987182617,0
1711689258993,1711688478963,33.38868713378906,34.19106674194336,0
1711689258993,1711688538963,33.46736145019531,34.24248123168945,0
1711689258993,1711688598963,33.553157806396484,34.2540397644043,0
1711689258993,1711688658963,33.62471389770508,34.25327682495117,0
1711689258993,1711688718963,33.61040115356445,34.25224685668945,0
1711689258993,1711688778963,33.202762603759766,33.96598434448242,0
1711689258993,1711688838963,32.97384262084961,33.92585754394531,0
1711689258993,1711688898963,33.02390670776367,33.87945556640625,0
1711689258993,1711688958963,33.11689758300781,33.848838806152344,0
1711689258993,1711689018963,33.052528381347656,33.49964141845703,0
1711689258993,1711689078963,32.53034591674805,33.06277847290039,0
1711689258993,1711689138963,32.172664642333984,32.813026428222656,0
1711689258993,1711689198963,32.558963775634766,33.120338439941406,0
1711689258993,1711689258963,32.60903549194336,33.38662338256836,0
1711689499780,1711689319735,32.37296676635742,32.83274841308594,0
1711689499780,1711689379735,31.75055694580078,31.895246505737305,0
1711689499780,1711689439735,31.32840347290039,31.85143280029297,0
1711689499780,1711689499735,31.543067932128903,32.07357406616211,0
