phoneTimestamp,hr,hrv
1712258504668,88,
1712258505640,89,
1712258506662,89,
1712258507641,89,829.3
1712258508661,89,741.8
1712258509644,89,741.8
1712258510657,89,677.1
1712258511645,89,591.1
1712258512707,89,591.1
1712258513643,88,523.1
1712258514659,88,495.7
1712258515681,88,495.7
1712258516660,88,495.7
1712258517679,88,495.7
1712258518755,88,477.8
1712258519781,88,477.8
1712258520654,87,451.5
1712258521677,87,438.8
1712258522655,87,427.1
1712258523676,87,432.7
1712258524701,87,422.2
1712258525677,87,403.5
1712258526657,87,403.5
1712258527679,87,387.0
1712258528649,88,379.5
1712258529675,89,365.8
1712258530657,89,359.5
1712258531672,89,311.3
1712258532649,89,311.3
1712258533670,89,311.3
1712258534649,89,311.3
1712258535769,90,206.0
1712258536648,90,206.0
1712258537671,90,206.0
1712258538657,90,215.3
1712258539715,90,215.3
1712258540647,90,215.3
1712258541665,90,215.3
1712258542649,90,211.8
1712258543665,90,246.1
1712258544647,90,246.1
1712258545717,90,246.8
1712258546687,90,236.8
1712258547661,90,236.8
1712258548641,90,226.3
1712258549661,90,226.3
1712258550643,90,227.3
1712258551659,90,227.3
1712258552643,90,227.3
1712258553660,89,230.2
1712258554644,86,230.2
1712258555657,86,230.2
1712258556683,85,230.2
1712258557664,82,251.8
1712258558680,81,251.8
1712258559753,81,285.0
1712258560728,80,290.3
1712258561705,79,299.1
1712258562687,79,307.2
1712258563700,79,307.2
1712258564726,79,305.8
1712258565655,79,306.9
1712258566677,79,306.8
1712258567655,79,286.8
1712258568774,79,284.0
1712258569695,79,284.0
1712258570670,79,281.4
1712258571649,79,281.4
1712258572718,79,281.4
1712258573647,79,281.4
1712258574668,79,281.4
1712258575740,79,281.4
1712258576669,79,282.4
1712258577644,78,282.4
1712258578717,78,263.3
1712258579692,78,263.4
1712258580678,78,263.4
1712258581640,78,263.4
1712258582669,78,222.1
1712258583691,78,222.1
1712258584711,77,222.1
1712258585641,77,177.5
1712258586661,77,177.5
1712258587637,76,177.6
1712258588660,76,177.6
1712258589638,76,168.8
1712258590659,75,167.7
1712258591685,74,152.4
1712258592659,72,135.3
1712258593734,71,135.4
1712258594657,71,135.4
1712258595633,70,120.8
1712258596657,70,120.8
1712258597680,69,102.3
1712258598660,69,81.5
1712258599679,69,53.0
1712258600652,69,53.0
1712258601676,69,53.0
1712258602651,69,53.4
1712258603675,69,53.4
1712258604665,70,39.0
1712258605680,70,39.0
1712258606651,70,39.0
1712258607672,70,39.0
1712258608648,70,39.0
1712258609673,69,256.0
1712258610648,69,256.0
1712258611670,69,256.0
1712258612741,69,256.0
1712258613719,69,256.0
1712258614645,69,256.0
1712258615668,69,256.0
1712258616644,69,256.0
1712258617720,69,255.9
1712258618647,69,255.9
1712258619665,68,255.8
1712258620648,68,341.4
1712258621665,67,341.3
1712258622643,67,341.3
1712258623662,67,341.3
1712258624643,67,341.3
1712258625664,66,342.6
1712258626638,63,373.8
1712258627661,61,402.5
1712258628644,59,402.5
1712258629661,58,408.1
1712258630637,60,408.1
1712258631659,63,408.1
1712258632684,64,408.1
1712258633663,66,408.0
1712258634633,67,408.0
1712258635657,67,408.0
1712258636635,68,408.0
1712258637656,71,408.0
1712258638681,72,408.0
1712258639654,72,408.0
1712258640678,72,408.0
1712258641664,73,407.9
1712258642676,73,407.9
1712258643701,73,407.9
1712258644678,73,318.3
1712258645702,73,318.3
1712258646724,73,318.3
1712258647651,73,224.0
1712258648672,73,224.0
1712258649653,72,222.2
1712258650673,71,164.9
1712258651695,70,69.7
1712258652672,69,19.1
1712258653693,69,19.1
1712258654676,67,26.9
1712258655645,66,26.6
1712258656670,65,29.9
1712258657660,66,30.6
1712258658669,69,31.1
1712258659645,70,31.1
1712258660713,71,32.2
1712258661646,70,33.3
1712258662665,70,33.9
1712258663639,69,33.9
1712258664663,69,33.5
1712258665645,69,33.6
1712258666662,70,34.7
1712258667643,71,35.0
1712258668661,71,35.0
1712258669734,71,35.3
1712258670713,71,35.8
1712258671637,70,37.0
1712258672663,69,37.0
1712258673681,69,36.5
1712258674656,69,36.0
1712258675631,69,34.3
1712258676656,70,35.9
1712258677680,71,35.9
1712258678662,73,31.7
1712258679726,74,31.7
1712258680659,75,28.5
1712258681725,75,29.5
1712258682654,75,29.3
1712258683679,75,29.1
1712258684656,74,28.1
1712258685675,74,26.3
1712258686662,74,25.5
1712258687679,74,25.6
1712258688649,74,25.6
1712258689681,74,25.5
1712258690651,73,25.8
1712258691671,72,24.5
1712258692649,72,24.9
1712258693718,70,26.4
1712258694651,70,26.4
1712258695670,69,25.7
1712258696647,68,25.5
1712258697673,67,23.9
1712258698693,67,24.0
1712258699665,66,24.4
1712258700643,65,24.6
1712258701665,64,23.8
1712258702647,62,21.6
1712258703665,63,23.1
1712258704643,63,30.8
1712258705668,64,29.6
1712258706639,64,29.6
1712258707663,64,29.8
1712258708636,64,30.6
1712258709661,64,30.4
1712258710640,64,30.4
1712258711659,63,30.0
1712258712685,63,29.9
1712258713663,63,30.2
1712258714637,63,30.2
1712258715662,64,30.1
1712258716632,64,30.1
1712258717657,64,30.1
1712258718638,64,29.7
1712258719657,64,30.0
1712258720679,64,29.4
1712258721701,64,27.9
1712258722677,64,27.9
1712258723655,63,27.9
1712258724677,63,27.9
1712258725653,63,28.6
1712258726731,63,28.3
1712258727652,64,28.0
1712258728673,64,27.6
1712258729701,64,27.1
1712258730671,64,27.1
1712258731649,64,25.8
1712258732672,64,16.1
1712258733655,65,16.2
1712258734669,65,15.8
1712258735645,65,11.9
1712258736718,65,11.6
1712258737645,66,11.5
1712258738667,66,11.5
1712258739740,66,10.8
1712258740665,66,10.7
1712258741641,67,11.0
1712258742668,67,11.0
1712258743649,67,11.2
1712258744665,67,11.7
1712258745696,67,10.3
1712258746665,67,11.1
1712258747638,67,11.0
1712258748664,66,11.2
1712258749637,67,11.3
1712258750661,67,11.3
1712258751640,67,9.1
1712258752660,67,9.4
1712258753636,67,9.3
1712258754661,66,11.8
1712258755638,66,11.8
1712258756657,66,12.1
1712258757639,66,12.0
1712258758664,65,11.9
1712258759683,66,12.6
1712258760705,66,12.7
1712258761678,66,13.2
1712258762654,67,13.5
1712258763680,68,13.9
1712258764703,69,14.2
1712258765676,69,14.0
1712258766656,70,14.2
1712258767721,70,14.0
1712258768697,70,14.2
1712258769673,70,14.0
1712258770649,70,13.9
1712258771670,70,13.5
1712258772649,70,14.0
1712258773670,70,13.9
1712258774649,70,14.0
1712258775671,70,13.8
1712258776653,70,13.9
1712258777669,70,14.4
1712258778647,70,14.4
1712258779673,69,12.8
1712258780645,69,13.5
1712258781665,68,13.8
1712258782645,68,13.8
1712258783665,67,13.8
1712258784641,67,13.8
1712258785711,67,13.0
1712258786641,66,12.9
1712258787764,66,13.1
1712258788641,65,12.8
1712258789660,65,12.9
1712258790640,65,12.6
1712258791660,65,12.2
1712258792640,64,12.6
1712258793705,64,12.4
1712258794681,64,12.4
1712258795657,64,12.4
1712258796640,64,12.0
1712258797656,64,12.0
1712258798636,64,11.8
