phoneTimestamp,sensorTimestamp,ecg
1712222012119,599616082259592316,19397
1712222012126,599616082267254075,19397
1712222012134,599616082274915834,19397
1712222012141,599616082282577593,19397
1712222012149,599616082290239352,19397
1712222012157,599616082297901111,19397
1712222012164,599616082305562870,19397
1712222012172,599616082313224629,19364
1712222012180,599616082320886388,19265
1712222012187,599616082328548147,19314
1712222012195,599616082336209906,19113
1712222012203,599616082343871665,18876
1712222012209,599616082351533424,18831
1712222012217,599616082359195183,18786
1712222012225,599616082366856942,18748
1712222012233,599616082374518701,18717
1712222012241,599616082382180460,18616
1712222012249,599616082389842219,18580
1712222012256,599616082397503978,18585
1712222012264,599616082405165737,18611
1712222012272,599616082412827496,18672
1712222012279,599616082420489255,18483
1712222012287,599616082428151014,18151
1712222012295,599616082435812773,18021
1712222012302,599616082443474532,17938
1712222012310,599616082451136291,17792
1712222012318,599616082458798050,17777
1712222012325,599616082466459809,17777
1712222012333,599616082474121568,17619
1712222012341,599616082481783327,17576
1712222012348,599616082489445086,17671
1712222012356,599616082497106845,17597
1712222012364,599616082504768604,17472
1712222012371,599616082512430363,17424
1712222012379,599616082520092122,17256
1712222012387,599616082527753881,17067
1712222012393,599616082535415640,17031
1712222012401,599616082543077399,16930
1712222012409,599616082550739158,16719
1712222012417,599616082558400917,16548
1712222012425,599616082566062676,16349
1712222012433,599616082573724435,16165
1712222012440,599616082581386194,16115
1712222012448,599616082589047953,16027
1712222012456,599616082596709712,15833
1712222012463,599616082604371471,15648
1712222012471,599616082612033230,15447
1712222012479,599616082619694989,15239
1712222012486,599616082627356748,15104
1712222012494,599616082635018507,15002
1712222012502,599616082642680266,14872
1712222012509,599616082650342025,14786
1712222012517,599616082658003784,14694
1712222012525,599616082665665543,14540
1712222012532,599616082673327302,14550
1712222012540,599616082680989061,14583
1712222012548,599616082688650820,14232
1712222012555,599616082696312579,13702
1712222012563,599616082703974338,13510
1712222012571,599616082711636097,13612
1712222012577,599616082719297856,13460
1712222012585,599616082726959615,13107
1712222012593,599616082734621374,13079
1712222012601,599616082742283133,13148
1712222012609,599616082749944892,13034
1712222012617,599616082757606651,13022
1712222012624,599616082765268410,13008
1712222012632,599616082772930169,12847
1712222012639,599616082780591928,12816
1712222012647,599616082788253687,12797
1712222012655,599616082795915446,12643
1712222012662,599616082803577205,12563
1712222012670,599616082811238964,12548
1712222012678,599616082818885740,12558
1712222012685,599616082826547708,12565
1712222012693,599616082834209676,12435
1712222012701,599616082841871644,12264
1712222012708,599616082849533612,12231
1712222012716,599616082857195580,12203
1712222012724,599616082864857548,12056
1712222012731,599616082872519516,11963
1712222012739,599616082880181484,11847
1712222012747,599616082887843452,11457
1712222012753,599616082895505420,11172
1712222012761,599616082903167388,11144
1712222012769,599616082910829356,10910
1712222012777,599616082918491324,10640
1712222012785,599616082926153292,10590
1712222012793,599616082933815260,10424
1712222012800,599616082941477228,10192
1712222012808,599616082949139196,10202
1712222012816,599616082956801164,10277
1712222012823,599616082964463132,10256
1712222012831,599616082972125100,10225
1712222012839,599616082979787068,10145
1712222012846,599616082987449036,10010
1712222012854,599616082995111004,9948
1712222012862,599616083002772972,9929
1712222012869,599616083010434940,9882
1712222012877,599616083018096908,9818
1712222012885,599616083025758876,9690
1712222012892,599616083033420844,9479
1712222012900,599616083041082812,9273
1712222012908,599616083048744780,9136
1712222012915,599616083056406748,9022
1712222012923,599616083064068716,8852
1712222012931,599616083071730684,8620
1712222012937,599616083079392652,8352
1712222012945,599616083087054620,8058
1712222012953,599616083094716588,7833
1712222012961,599616083102378556,7746
1712222012969,599616083110040524,7696
1712222012977,599616083117702492,7627
1712222012984,599616083125364460,7580
1712222012992,599616083133026428,7511
1712222013000,599616083140688396,7457
1712222013007,599616083148350364,7433
1712222013015,599616083156012332,7284
1712222013023,599616083163674300,7099
1712222013030,599616083171336268,7064
1712222013038,599616083178998236,7045
1712222013046,599616083186660204,6986
1712222013053,599616083194322172,6988
1712222013061,599616083201984140,6983
1712222013069,599616083209646108,6933
1712222013076,599616083217308076,6815
1712222013084,599616083224970044,6569
1712222013092,599616083232632012,6415
1712222013099,599616083240293980,6431
1712222013107,599616083247955948,6391
1712222013115,599616083255617916,6315
1712222013121,599616083263279884,6415
1712222013129,599616083270941852,6609
1712222013137,599616083278603820,6630
1712222013145,599616083286265788,6401
1712222013153,599616083293927756,6069
1712222013160,599616083301589724,5901
1712222013168,599616083309251692,5936
1712222013176,599616083316913660,5927
1712222013183,599616083324575628,5802
1712222013191,599616083332237596,5695
1712222013199,599616083339899564,5555
1712222013206,599616083347561532,5288
1712222013214,599616083355223500,5015
1712222013222,599616083362885468,4828
1712222013229,599616083370547436,4679
1712222013237,599616083378229488,4582
1712222013245,599616083385891178,4584
1712222013252,599616083393552868,4577
1712222013260,599616083401214558,4497
1712222013268,599616083408876248,4482
1712222013275,599616083416537938,4523
1712222013283,599616083424199628,4471
1712222013291,599616083431861318,4418
1712222013297,599616083439523008,4454
1712222013305,599616083447184698,4504
1712222013313,599616083454846388,4520
1712222013321,599616083462508078,4473
1712222013329,599616083470169768,4331
1712222013337,599616083477831458,4177
1712222013344,599616083485493148,4115
1712222013352,599616083493154838,4132
1712222013360,599616083500816528,4151
1712222013367,599616083508478218,4163
1712222013375,599616083516139908,4149
1712222013383,599616083523801598,4089
1712222013390,599616083531463288,4056
1712222013398,599616083539124978,4073
1712222013406,599616083546786668,4087
1712222013413,599616083554448358,4118
1712222013421,599616083562110048,4149
1712222013429,599616083569771738,4111
1712222013436,599616083577433428,4068
1712222013444,599616083585095118,4125
1712222013452,599616083592756808,4203
1712222013459,599616083600418498,4243
1712222013467,599616083608080188,4279
1712222013475,599616083615741878,4262
1712222013481,599616083623403568,4191
1712222013489,599616083631065258,4184
1712222013497,599616083638726948,4186
1712222013505,599616083646388638,4063
1712222013513,599616083654050328,3916
1712222013521,599616083661712018,3845
1712222013528,599616083669373708,3784
1712222013536,599616083677035398,3753
1712222013544,599616083684697088,3779
1712222013551,599616083692358778,3789
1712222013559,599616083700020468,3748
1712222013567,599616083707682158,3670
1712222013574,599616083715343848,3502
1712222013582,599616083723005538,3298
1712222013590,599616083730667228,3218
1712222013597,599616083738328918,3227
1712222013605,599616083745990608,3185
1712222013613,599616083753652298,3085
1712222013620,599616083761313988,2964
1712222013628,599616083768975678,2898
1712222013636,599616083776637368,2922
1712222013643,599616083784299058,2957
1712222013651,599616083791960748,2955
1712222013659,599616083799622438,2938
1712222013665,599616083807284128,2901
1712222013673,599616083814945818,2863
1712222013681,599616083822607508,2865
1712222013689,599616083830269198,2898
1712222013697,599616083837930888,2929
1712222013705,599616083845592578,2964
1712222013712,599616083853254268,3038
1712222013720,599616083860915958,3189
1712222013727,599616083868577648,3355
1712222013735,599616083876239338,3334
1712222013743,599616083883901028,3043
1712222013750,599616083891562718,2749
1712222013758,599616083899224408,2713
1712222013766,599616083906886098,2751
1712222013773,599616083914547788,2673
1712222013781,599616083922209478,2633
1712222013789,599616083929871168,2676
1712222013796,599616083937507818,2664
1712222013804,599616083945169856,2628
1712222013812,599616083952831894,2633
1712222013819,599616083960493932,2619
1712222013827,599616083968155970,2602
1712222013835,599616083975818008,2614
1712222013841,599616083983480046,2586
1712222013849,599616083991142084,2529
1712222013857,599616083998804122,2498
1712222013865,599616084006466160,2420
1712222013873,599616084014128198,2337
1712222013881,599616084021790236,2363
1712222013888,599616084029452274,2375
1712222013896,599616084037114312,2335
1712222013904,599616084044776350,2351
1712222013911,599616084052438388,2353
1712222013919,599616084060100426,2306
1712222013927,599616084067762464,2280
