dataReceived,timestamp,x,y,z
1712814171937,1712814159828,-1.2717748880386353,0.828689455986023,9.764643669128418
1712814171937,1712814159868,-1.4250584840774536,0.85024493932724,9.795780181884766
1712814171937,1712814159908,-1.147231936454773,0.5963689684867859,9.855656623840332
1712814171937,1712814159948,-1.508885383605957,0.871800422668457,9.661656379699709
1712814171937,1712814159988,-1.38194739818573,0.7688130140304565,9.747879028320312
1712814171937,1712814160029,-1.338836431503296,0.7592328190803528,9.690397262573242
1712814171937,1712814160068,-1.4561941623687744,0.8670103549957275,9.69997787475586
1712814171937,1712814160108,-1.353206753730774,0.5843937397003174,9.671236991882324
1712814171937,1712814160149,-1.4561941623687744,0.843059778213501,9.774224281311035
1712814171937,1712814160189,-1.5352309942245483,0.7280970811843872,9.80296516418457
1712814171937,1712814160230,-1.4250584840774536,0.843059778213501,9.774224281311035
1712814171937,1712814160269,-1.3340462446212769,0.7185168266296387,9.793384552001951
1712814171937,1712814160309,-1.401107907295227,0.8119240403175354,9.704767227172852
1712814171937,1712814160349,-1.4346386194229126,0.7472575306892395,9.733508110046388
1712814171937,1712814160390,-1.4537991285324097,0.7759982347488403,9.81733512878418
1712814171937,1712814160431,-1.38194739818573,0.7185168266296387,9.779014587402344
1712814171937,1712814160470,-1.3915276527404783,0.8382696509361267,9.750273704528809
1712814171937,1712814160510,-1.3484166860580444,0.7879734635353088,9.740693092346191
1712814171937,1712814160550,-1.415478229522705,0.8670103549957275,9.80296516418457
1712814171937,1712814160590,-1.338836431503296,0.3520732522010803,9.848470687866213
1712814171937,1712814160631,-1.4178732633590698,0.7999487519264221,9.805359840393066
1712814171937,1712814160670,-1.401107907295227,0.7903685569763184,9.738298416137695
1712814171937,1712814160710,-1.2502193450927734,0.644270122051239,9.678421974182127
1712814171937,1712814160751,-1.302910566329956,0.9197015762329102,9.666446685791016
1712814171937,1712814160791,-1.5519964694976809,0.4167397618293762,9.893977165222168
1712814171937,1712814160832,-1.1568121910095217,0.622714638710022,9.668841361999512
1712814171937,1712814160871,-1.4058979749679563,0.9125164151191713,9.779014587402344
1712814171937,1712814160911,-1.175972580909729,0.4382952749729156,9.604175567626951
1712814171937,1712814160951,-1.3100957870483398,0.8933559656143188,9.692791938781738
1712814171937,1712814160994,-1.523255705833435,0.6562454104423523,9.96103858947754
1712814171937,1712814161033,-1.5663667917251587,0.7472575306892395,9.755064010620115
1712814171937,1712814161072,-1.920835018157959,1.0442445278167725,10.03289031982422
1712814171937,1712814161112,-1.4490089416503906,0.2730364203453064,9.625730514526367
1712814171937,1712814161152,-1.415478229522705,0.4718260765075683,9.846076011657717
1712814171937,1712814161192,-1.5112804174423218,0.2898018062114715,9.882001876831056
1712814171937,1712814161233,-1.528045892715454,0.2850116789340973,9.644891738891602
1712814171937,1712814161272,-1.1592072248458862,0.4790112376213074,9.302398681640623
1712814171937,1712814161313,-1.132861614227295,1.2813550233840942,9.805359840393066
1712814171937,1712814161353,-1.2118984460830688,0.1077775284647941,9.34550952911377
1712814171937,1712814161393,-1.6885145902633667,0.3688386678695678,10.020915031433104
1712814171937,1712814161434,-1.3220710754394531,0.828689455986023,10.080791473388672
1712814171937,1712814161473,-1.3508117198944092,1.59271240234375,10.16701316833496
1712814171937,1712814161513,0.4430854022502899,0.5269123315811157,9.690397262573242
1712814171937,1712814161553,-1.38194739818573,0.4694310128688812,9.738298416137695
1712814171937,1712814161594,-1.5136754512786863,0.9484422206878662,9.987383842468262
1712814171937,1712814161635,-1.255009412765503,0.6418750286102295,9.719138145446776
1712814171937,1712814161674,-1.4825397729873655,0.730492115020752,9.692791938781738
1712814171937,1712814161714,-1.317280888557434,0.7496525645256042,9.678421974182127
1712814171937,1712814161754,-1.324466109275818,0.8215042948722839,9.711953163146973
1712814171937,1712814161794,-1.3651820421218872,0.8909609317779541,9.714347839355469
1712814171937,1712814161835,-1.5112804174423218,1.0298742055892944,9.697582244873049
1712814171937,1712814161875,-1.5472062826156616,1.0538246631622314,9.848470687866213
1712814171937,1712814161915,-1.8082674741744995,1.0178989171981812,9.69997787475586
1712814171937,1712814161955,-1.9783164262771609,1.2574044466018677,9.688002586364746
1712814171937,1712814161995,-2.19866156578064,1.338836431503296,9.419755935668944
1712814171937,1712814162036,-1.70048987865448,1.082565426826477,9.302398681640623
1712814171937,1712814162075,-1.5855271816253662,1.2645896673202517,9.249707221984863
1712814171937,1712814162115,-1.7124651670455933,1.190342903137207,9.0988187789917
1712814171937,1712814162156,-2.996215343475342,1.779526710510254,8.84733772277832
1712814171937,1712814162196,-2.7303640842437744,2.349550008773804,9.07247257232666
1712814171937,1712814162237,-2.0357978343963623,2.3016490936279297,9.055706977844238
1712814171937,1712814162276,-2.90759825706482,3.072857141494751,9.158695220947266
1712814171937,1712814162316,-2.653722286224365,3.741077661514282,8.289289474487305
1712814171937,1712814162356,-3.630905151367188,5.489468574523926,8.931164741516113
1712814171937,1712814162396,-4.457199573516846,5.793641090393066,8.095290184020996
1712814171937,1712814162438,-4.787717342376709,6.967218399047852,6.983983993530273
1712814171937,1712814162477,-5.647542476654053,6.4139604568481445,7.508501052856445
1712814171937,1712814162517,-5.88225793838501,6.303787708282471,5.84154224395752
1712814171937,1712814162557,-6.243911266326904,6.677416801452637,5.072729110717773
1712814171937,1712814162597,-6.435515880584717,5.594851493835449,4.648804187774658
1712814171937,1712814162638,-6.224750995635986,5.819986343383789,4.584137439727783
1712814171937,1712814162677,-6.2630720138549805,5.927763938903809,4.370977401733398
1712814171937,1712814162717,-6.248701572418213,6.210380554199219,4.040459632873535
1712814171937,1712814162757,-6.002010822296143,6.078652381896973,3.8943612575531006
1712814171937,1712814162797,-6.746873378753662,6.528923034667969,2.869277238845825
1712814171937,1712814162838,-6.888181686401367,7.036674976348877,1.8873043060302728
1712814171937,1712814162877,-6.763638496398926,8.227018356323242,3.3985848426818848
1712814171937,1712814162918,-5.76969051361084,6.543293476104736,1.3100957870483398
1712814171937,1712814162958,-4.8212480545043945,6.643886089324951,-0.0407159551978111
1712814171937,1712814162998,-4.952976226806641,8.001882553100586,0.3233325779438019
1712814171937,1712814163039,-4.816458225250244,8.222228050231934,0.5364925861358643
1712814171937,1712814163078,-4.632038593292236,8.200672149658203,1.2717748880386353
1712814171937,1712814163118,-5.0655436515808105,7.668970108032227,2.921968460083008
1712814171937,1712814163158,-4.960161209106445,6.224750995635986,5.242777824401856
1712814171937,1712814163201,-5.4200119972229,5.863097667694092,5.285889148712158
1712814171937,1712814163239,-4.49552059173584,5.300259113311768,7.520476341247559
1712814171937,1712814163279,-5.333790302276611,6.382824897766113,8.852128028869629
1712814171937,1712814163319,-5.331395149230957,5.182901382446289,8.385091781616211
1712814171937,1712814163359,-4.761371612548828,4.84998893737793,7.714476108551025
1712814171937,1712814163399,-4.790112495422363,4.907470226287842,7.225884437561035
1712814171937,1712814163440,-4.047645092010498,5.920578956604004,7.486945629119873
1712814171937,1712814163479,-4.809272766113281,6.313368320465088,7.530056476593018
1712814171937,1712814163519,-4.660779476165772,6.449886322021484,6.8259100914001465
1712814171937,1712814163559,-5.48707389831543,7.101341724395752,4.153027534484863
1712814171937,1712814163599,-4.730236053466797,7.621068954467773,2.950709342956543
1712814171937,1712814163641,-5.297864437103272,8.670103073120117,2.7662899494171143
1712814171937,1712814163680,-5.185296535491943,7.64980936050415,2.3950562477111816
1712814171937,1712814163720,-5.10146951675415,7.230674743652344,2.081303834915161
1712814171937,1712814163760,-5.1397905349731445,7.728846549987793,2.538759469985962
1712814171937,1712814163800,-5.494258880615234,7.846204280853271,2.921968460083008
1712814171937,1712814163841,-6.047516822814941,6.828305244445801,2.581870555877685
1712814171937,1712814163880,-6.181640148162842,5.755320072174072,3.372239112854004
1712814171937,1712814163920,-5.372110843658447,8.93355941772461,4.682334899902344
1712814171937,1712814163960,-5.472703456878662,8.114450454711914,4.936210632324219
1712814171937,1712814164001,-4.799692630767822,7.304921150207519,5.410431861877441
1712814171937,1712814164042,-3.623719930648804,6.303787708282471,6.073862552642822
1712814171937,1712814164081,-2.349550008773804,6.775613784790039,6.416355609893799
1712814171937,1712814164121,-1.3939226865768433,6.521738052368164,7.565982341766357
1712814171937,1712814164161,-1.4418238401412964,5.743344783782959,7.429464340209961
1712814171937,1712814164201,-1.367577075958252,5.614011764526367,7.340847015380859
1712814171937,1712814164242,-2.0453779697418213,5.079914093017578,7.36240291595459
1712814171937,1712814164281,-2.51241397857666,5.2236175537109375,7.843809127807617
1712814171937,1712814164321,-2.521994113922119,5.364925861358643,8.950325012207031
1712814171937,1712814164362,-3.11836314201355,6.457071304321289,8.401857376098633
1712814171937,1712814164402,-2.227402210235596,5.273913860321045,7.060625553131104
1712814171937,1712814164443,-2.1675257682800293,4.507495880126953,6.605565071105957
1712814171937,1712814164482,-3.662040948867798,7.812673091888428,11.752540588378906
1712814171937,1712814164522,-2.8046107292175293,5.501443862915039,7.460599899291992
1712814171937,1712814164562,-2.7974257469177246,6.646280765533447,7.32647705078125
1712814171937,1712814164602,-2.3279945850372314,7.211513996124268,7.067811012268066
1712814171937,1712814164643,-2.078908681869507,6.809144973754883,6.97200870513916
1712814171937,1712814164683,-2.2154269218444824,6.610354900360107,7.211513996124268
1712814171937,1712814164723,-2.320809364318848,6.342108726501465,7.249835014343262
1712814171937,1712814164763,-2.344759941101074,6.684601783752441,7.137267589569092
1712814171937,1712814164803,-2.4405622482299805,6.698972225189209,6.960033416748047
1712814171937,1712814164844,-2.531574487686157,6.811539649963379,6.945662975311279
1712814171937,1712814164883,-2.363920450210572,6.612750053405762,6.995959281921387
1712814171937,1712814164923,-2.284883499145508,6.509762763977051,7.1348724365234375
1712814171937,1712814164964,-2.2513527870178223,6.574429035186768,7.096551418304443
1712814171937,1712814165004,-2.3303897380828857,6.651071071624756,7.1252923011779785
1712814171937,1712814165045,-2.323204517364502,6.605565071105957,7.034279823303223
