phoneTimestamp,hr,hrv
1711449298719,104,
1711449299702,103,
1711449300727,103,4.0
1711449301702,104,7.0
1711449302727,105,6.1
1711449303763,104,9.3
1711449304731,103,8.4
1711449305803,103,7.7
1711449306729,103,7.5
1711449307705,102,7.1
1711449308724,102,7.0
1711449309702,100,8.9
1711449310726,98,12.1
1711449311705,95,12.0
1711449312725,94,11.7
1711449313703,92,11.3
1711449314727,94,13.3
1711449315697,95,13.3
1711449316729,96,13.1
1711449317697,97,13.1
1711449318769,97,13.1
1711449319696,97,12.8
1711449320715,96,13.0
1711449321700,95,12.4
1711449322776,96,13.2
1711449323745,97,13.3
1711449324775,98,13.5
1711449325695,100,13.6
1711449326719,101,13.6
1711449327701,103,10.6
1711449328716,103,10.3
1711449329696,104,10.2
1711449330766,106,10.3
1711449331689,106,8.9
1711449332712,106,7.7
1711449333694,104,8.1
1711449334717,99,15.0
1711449335688,96,15.0
1711449336713,95,15.4
1711449337741,95,15.6
1711449338717,94,15.3
1711449339693,92,16.3
1711449340713,92,15.8
1711449341735,93,17.7
1711449342713,96,17.9
1711449343732,97,18.0
1711449344708,100,18.0
1711449345728,100,18.0
1711449346711,98,19.4
1711449347731,95,19.4
1711449348705,95,19.4
1711449349729,96,19.6
1711449350707,96,19.6
1711449351777,95,19.5
1711449352705,94,18.9
1711449353726,93,14.9
1711449354697,93,15.0
1711449355723,93,14.4
1711449356795,94,14.8
1711449357725,96,13.9
1711449358701,98,14.4
1711449359729,100,11.9
1711449360697,102,11.3
1711449361721,104,11.2
1711449362697,104,11.2
1711449363726,104,11.3
1711449364699,102,9.6
1711449365718,101,9.6
1711449366697,100,9.2
1711449367718,100,9.1
1711449368695,98,9.2
1711449369717,97,8.6
1711449370745,96,8.6
1711449371725,95,8.6
1711449372693,94,8.5
1711449373720,93,8.1
1711449374689,93,7.7
1711449375713,94,7.6
1711449376695,94,6.6
1711449377713,94,6.6
1711449378688,94,6.6
1711449379710,93,6.6
1711449380734,94,7.0
1711449381709,94,7.1
1711449382733,95,5.6
1711449383718,97,5.5
1711449384781,97,5.4
1711449385760,97,5.4
1711449386731,98,6.0
1711449387756,99,5.5
1711449388728,99,5.2
1711449389712,99,5.2
1711449390734,99,5.3
1711449391705,99,5.3
1711449392726,99,5.1
1711449393704,99,4.7
1711449394725,99,4.7
1711449395699,99,4.5
1711449396729,98,5.5
1711449397704,97,7.7
1711449398724,95,7.9
1711449399702,93,8.4
1711449400720,91,8.6
1711449401745,89,8.5
1711449402717,89,8.5
1711449403750,89,9.6
1711449404721,90,10.2
1711449405694,93,12.1
1711449406718,95,12.8
1711449407699,99,12.8
1711449408715,100,12.8
1711449409699,97,16.3
1711449410712,96,16.3
1711449411693,95,16.5
1711449412709,96,16.7
1711449413689,96,16.7
1711449414715,97,16.7
1711449415696,97,16.4
1711449416713,95,16.1
1711449417693,94,16.2
1711449418813,93,15.9
1711449419686,92,15.9
1711449420759,91,15.9
1711449421733,90,15.5
1711449422761,89,15.4
1711449423777,88,15.0
1711449424704,88,13.8
1711449425729,88,13.3
1711449426753,89,13.4
1711449427731,89,13.4
1711449428705,89,12.3
1711449429783,87,10.0
1711449430703,87,10.0
1711449431733,87,9.8
1711449432851,87,9.5
1711449433725,86,10.0
1711449434703,86,10.0
1711449435725,86,10.2
1711449436705,86,10.1
1711449437725,87,9.7
1711449438745,88,9.6
1711449439729,88,9.6
1711449440700,90,10.7
1711449441773,91,10.7
1711449442700,91,12.0
1711449443717,90,12.0
1711449444700,90,12.0
1711449445715,90,11.2
1711449446695,91,11.3
1711449447719,91,10.3
1711449448689,91,10.1
1711449449720,93,10.6
1711449450697,94,10.6
1711449451763,94,11.0
1711449452743,93,11.5
1711449453716,91,11.6
1711449454689,91,11.4
1711449455717,91,10.6
1711449456688,91,10.5
1711449457713,90,10.5
1711449458687,90,11.4
1711449459759,89,10.6
1711449460693,88,10.6
1711449461760,89,10.0
1711449462692,89,10.6
1711449463710,91,10.9
1711449464732,91,10.8
1711449465711,92,10.8
1711449466729,92,10.8
1711449467710,83,21.9
1711449468729,82,22.6
1711449469702,81,22.6
1711449470735,80,22.4
1711449471704,80,24.0
1711449472728,80,23.9
1711449473705,80,23.8
1711449474726,80,23.7
1711449475699,80,23.9
1711449476724,80,23.8
1711449477752,80,23.8
1711449478721,81,23.8
1711449479700,81,23.7
1711449480723,82,23.6
1711449481705,82,23.6
1711449482723,81,25.4
1711449483743,80,25.2
1711449484769,80,25.0
1711449485697,80,25.1
1711449486719,79,25.0
1711449487740,79,25.0
1711449488769,79,25.0
1711449489693,79,16.1
1711449490713,79,15.1
1711449491695,79,15.1
1711449492713,79,12.4
1711449493737,80,12.6
1711449494719,80,11.9
1711449495689,80,11.9
1711449496713,80,11.9
1711449497691,80,11.6
1711449498710,81,11.6
1711449499694,82,14.3
1711449500708,83,13.8
1711449501685,84,13.9
1711449502713,84,13.9
1711449503732,85,9.9
1711449504713,86,11.5
1711449505731,88,12.4
1711449506710,90,12.4
1711449507729,91,12.4
1711449508705,93,12.2
1711449509727,93,12.2
1711449510705,92,13.2
1711449511830,91,14.5
1711449512705,90,14.3
1711449513831,89,14.4
1711449514700,88,14.4
1711449515723,87,14.4
1711449516700,86,14.6
1711449517724,86,14.6
1711449518747,85,15.0
1711449519723,84,12.6
1711449520701,83,12.9
1711449521721,82,13.0
1711449522700,81,12.9
1711449523727,81,12.9
1711449524696,79,13.5
1711449525719,79,12.6
1711449526695,78,11.5
1711449527718,77,11.4
1711449528699,77,11.8
1711449529717,76,11.8
1711449530689,76,12.1
1711449531720,77,14.0
1711449532689,77,13.1
1711449533808,77,11.6
1711449534789,78,11.9
1711449535759,78,11.9
1711449536693,79,12.0
1711449537708,79,12.0
1711449538687,79,13.4
1711449539715,78,14.2
1711449540685,78,14.2
1711449541707,78,14.2
1711449542683,78,14.0
1711449543712,78,14.1
1711449544788,79,14.7
1711449545707,80,14.7
1711449546828,80,14.7
1711449547803,80,15.5
1711449548831,78,16.0
1711449549750,78,16.0
1711449550777,78,15.8
1711449551756,78,15.9
1711449552728,79,19.4
1711449553701,81,19.4
1711449554728,83,19.4
1711449555697,84,19.3
1711449556724,84,20.3
1711449557700,84,20.4
1711449558726,84,20.5
1711449559697,84,20.5
1711449560720,83,19.5
1711449561696,82,19.4
1711449562721,81,19.4
1711449563700,81,18.9
1711449564721,81,18.8
1711449565705,82,22.3
1711449566719,83,22.4
1711449567693,85,21.5
1711449568719,86,20.9
1711449569693,86,20.9
1711449570721,85,22.6
1711449571691,84,22.8
1711449572713,84,22.7
1711449573697,83,19.9
1711449574713,83,18.9
1711449575692,84,18.9
1711449576709,84,18.9
1711449577686,84,17.7
1711449578711,83,18.0
1711449579685,82,17.9
1711449580713,83,17.9
1711449581687,82,17.8
1711449582711,81,18.2
1711449583782,81,18.2
1711449584758,80,19.1
1711449585729,80,19.1
1711449586705,81,16.4
1711449587733,82,15.1
1711449588753,82,15.0
1711449589782,83,15.0
1711449590705,81,18.8
1711449591733,81,17.6
1711449592705,80,16.7
