RowIndex,Reason,OriginalLine
0,HeartRate out of range,Row 0 | Timestamp: 1710985789878 ms | PPG(Green=2097152, Red=2097152, Ir=2097152) | ACC(X=-2.75670957565308, Y=1.36039185523987, Z=9.41736125946045) | HR=0 bpm | IBI=0 ms | Participant=P05
10,HeartRate out of range,Row 10 | Timestamp: 1710985790279 ms | PPG(Green=2130671, Red=2130671, Ir=2130671) | ACC(X=-2.92436361312866, Y=1.26698470115662, Z=9.3766450881958) | HR=0 bpm | IBI=0 ms | Participant=P05
11,HeartRate out of range,Row 11 | Timestamp: 1710985790320 ms | PPG(Green=2130319, Red=2130319, Ir=2130319) | ACC(X=-2.7351541519165, Y=1.2550094127655, Z=9.51316356658936) | HR=0 bpm | IBI=0 ms | Participant=P05
12,HeartRate out of range,Row 12 | Timestamp: 1710985790361 ms | PPG(Green=2129235, Red=2129235, Ir=2129235) | ACC(X=-2.7088086605072, Y=1.25979959964752, Z=9.35508918762207) | HR=0 bpm | IBI=0 ms | Participant=P05
13,HeartRate out of range,Row 13 | Timestamp: 1710985790400 ms | PPG(Green=2128108, Red=2128108, Ir=2128108) | ACC(X=-2.69443821907043, Y=1.3196759223938, Z=9.48202705383301) | HR=0 bpm | IBI=0 ms | Participant=P05
14,HeartRate out of range,Row 14 | Timestamp: 1710985790440 ms | PPG(Green=2127434, Red=2127434, Ir=2127434) | ACC(X=-2.72557401657104, Y=1.27177488803864, Z=9.34071922302246) | HR=0 bpm | IBI=0 ms | Participant=P05
15,HeartRate out of range,Row 15 | Timestamp: 1710985790480 ms | PPG(Green=2092406, Red=2092406, Ir=2092406) | ACC(X=-2.83814167976379, Y=1.29572534561157, Z=9.33113861083984) | HR=0 bpm | IBI=0 ms | Participant=P05
16,HeartRate out of range,Row 16 | Timestamp: 1710985790520 ms | PPG(Green=2092180, Red=2092180, Ir=2092180) | ACC(X=-2.82377123832703, Y=1.30051553249359, Z=9.39101505279541) | HR=0 bpm | IBI=722 ms | Participant=P05
17,HeartRate out of range,Row 17 | Timestamp: 1710985790561 ms | PPG(Green=2092467, Red=2092467, Ir=2092467) | ACC(X=-2.74712944030762, Y=1.22866380214691, Z=9.37185478210449) | HR=0 bpm | IBI=0 ms | Participant=P05
18,HeartRate out of range,Row 18 | Timestamp: 1710985790601 ms | PPG(Green=2092690, Red=2092690, Ir=2092690) | ACC(X=-2.76389479637146, Y=1.27177488803864, Z=9.35029983520508) | HR=0 bpm | IBI=0 ms | Participant=P05
19,HeartRate out of range,Row 19 | Timestamp: 1710985790641 ms | PPG(Green=2092620, Red=2092620, Ir=2092620) | ACC(X=-2.81179594993591, Y=1.24542927742004, Z=9.42215061187744) | HR=0 bpm | IBI=0 ms | Participant=P05
20,HeartRate out of range,Row 20 | Timestamp: 1710985790681 ms | PPG(Green=2085954, Red=2085954, Ir=2085954) | ACC(X=-2.76868486404419, Y=1.39152765274048, Z=9.369460105896) | HR=0 bpm | IBI=0 ms | Participant=P05
21,HeartRate out of range,Row 21 | Timestamp: 1710985790721 ms | PPG(Green=2086549, Red=2086549, Ir=2086549) | ACC(X=-2.93154883384705, Y=1.5448112487793, Z=9.58261966705322) | HR=0 bpm | IBI=0 ms | Participant=P05
22,HeartRate out of range,Row 22 | Timestamp: 1710985790762 ms | PPG(Green=2088326, Red=2088326, Ir=2088326) | ACC(X=-3.27164673805237, Y=1.686119556427, Z=9.9155330657959) | HR=0 bpm | IBI=0 ms | Participant=P05
23,HeartRate out of range,Row 23 | Timestamp: 1710985790801 ms | PPG(Green=2090994, Red=2090994, Ir=2090994) | ACC(X=-3.47043633460999, Y=2.66809248924255, Z=10.3897533416748) | HR=0 bpm | IBI=0 ms | Participant=P05
24,HeartRate out of range,Row 24 | Timestamp: 1710985790841 ms | PPG(Green=2093350, Red=2093350, Ir=2093350) | ACC(X=-2.73994421958923, Y=2.78545045852661, Z=10.7322463989258) | HR=0 bpm | IBI=0 ms | Participant=P05
25,HeartRate out of range,Row 25 | Timestamp: 1710985790881 ms | PPG(Green=2099156, Red=2099156, Ir=2099156) | ACC(X=-2.59145069122314, Y=2.85969710350037, Z=8.88086795806885) | HR=0 bpm | IBI=0 ms | Participant=P05
26,IBI out of range,Row 26 | Timestamp: 1710985790922 ms | PPG(Green=2108522, Red=2108522, Ir=2108522) | ACC(X=-2.61061120033264, Y=2.19866156578064, Z=10.5119018554688) | HR=69 bpm | IBI=0 ms | Participant=P05
27,IBI out of range,Row 27 | Timestamp: 1710985790963 ms | PPG(Green=2118688, Red=2118688, Ir=2118688) | ACC(X=-2.67288279533386, Y=2.01903247833252, Z=11.7405652999878) | HR=67 bpm | IBI=0 ms | Participant=P05
28,IBI out of range,Row 28 | Timestamp: 1710985791002 ms | PPG(Green=2127317, Red=2127317, Ir=2127317) | ACC(X=-1.1065160036087, Y=1.43463861942291, Z=9.75745868682861) | HR=66 bpm | IBI=0 ms | Participant=P05
29,IBI out of range,Row 29 | Timestamp: 1710985791042 ms | PPG(Green=2134465, Red=2134465, Ir=2134465) | ACC(X=-0.172444045543671, Y=0.704146504402161, Z=10.0472602844238) | HR=66 bpm | IBI=0 ms | Participant=P05
30,IBI out of range,Row 30 | Timestamp: 1710985791082 ms | PPG(Green=2139217, Red=2139217, Ir=2139217) | ACC(X=0.833479523658752, Y=2.19147634506226, Z=9.56106472015381) | HR=66 bpm | IBI=0 ms | Participant=P05
31,IBI out of range,Row 31 | Timestamp: 1710985791122 ms | PPG(Green=2142119, Red=2142119, Ir=2142119) | ACC(X=1.74599599838257, Y=2.49804353713989, Z=8.59585666656494) | HR=67 bpm | IBI=0 ms | Participant=P05
32,IBI out of range,Row 32 | Timestamp: 1710985791163 ms | PPG(Green=2144897, Red=2144897, Ir=2144897) | ACC(X=2.35673522949219, Y=3.58300399780273, Z=7.63543891906738) | HR=68 bpm | IBI=0 ms | Participant=P05
33,IBI out of range,Row 33 | Timestamp: 1710985791203 ms | PPG(Green=2147560, Red=2147560, Ir=2147560) | ACC(X=2.19866156578064, Y=3.85843563079834, Z=7.61627864837646) | HR=68 bpm | IBI=0 ms | Participant=P05
34,IBI out of range,Row 34 | Timestamp: 1710985791243 ms | PPG(Green=2151337, Red=2151337, Ir=2151337) | ACC(X=2.82377123832703, Y=5.23798799514771, Z=6.8738112449646) | HR=69 bpm | IBI=0 ms | Participant=P05
35,IBI out of range,Row 35 | Timestamp: 1710985791283 ms | PPG(Green=2155061, Red=2155061, Ir=2155061) | ACC(X=2.81658601760864, Y=5.47030830383301, Z=6.92650270462036) | HR=70 bpm | IBI=0 ms | Participant=P05
36,IBI out of range,Row 36 | Timestamp: 1710985791323 ms | PPG(Green=2159262, Red=2159262, Ir=2159262) | ACC(X=2.960289478302, Y=5.78406047821045, Z=6.62472534179688) | HR=70 bpm | IBI=0 ms | Participant=P05
37,IBI out of range,Row 37 | Timestamp: 1710985791364 ms | PPG(Green=2162817, Red=2162817, Ir=2162817) | ACC(X=2.60582113265991, Y=6.32055330276489, Z=6.78040409088135) | HR=70 bpm | IBI=0 ms | Participant=P05
38,IBI out of range,Row 38 | Timestamp: 1710985791403 ms | PPG(Green=2165823, Red=2165823, Ir=2165823) | ACC(X=2.56989526748657, Y=6.23912143707275, Z=6.49299716949463) | HR=70 bpm | IBI=0 ms | Participant=P05
39,IBI out of range,Row 39 | Timestamp: 1710985791443 ms | PPG(Green=2169010, Red=2169010, Ir=2169010) | ACC(X=2.1172297000885, Y=6.67023134231567, Z=6.69897222518921) | HR=70 bpm | IBI=0 ms | Participant=P05
40,IBI out of range,Row 40 | Timestamp: 1710985791483 ms | PPG(Green=2171394, Red=2171394, Ir=2171394) | ACC(X=1.97831642627716, Y=6.58400964736938, Z=7.18756341934204) | HR=69 bpm | IBI=0 ms | Participant=P05
41,IBI out of range,Row 41 | Timestamp: 1710985791523 ms | PPG(Green=2174198, Red=2174198, Ir=2174198) | ACC(X=1.61666297912598, Y=6.12894868850708, Z=7.68813037872314) | HR=68 bpm | IBI=0 ms | Participant=P05
42,IBI out of range,Row 42 | Timestamp: 1710985791564 ms | PPG(Green=2176941, Red=2176941, Ir=2176941) | ACC(X=1.41068804264069, Y=6.34210872650146, Z=7.84380912780762) | HR=68 bpm | IBI=0 ms | Participant=P05
43,IBI out of range,Row 43 | Timestamp: 1710985791603 ms | PPG(Green=2179687, Red=2179687, Ir=2179687) | ACC(X=1.35320675373077, Y=6.05949211120605, Z=7.85099411010742) | HR=68 bpm | IBI=0 ms | Participant=P05
44,IBI out of range,Row 44 | Timestamp: 1710985791643 ms | PPG(Green=2182261, Red=2182261, Ir=2182261) | ACC(X=1.22866380214691, Y=6.31576299667358, Z=8.31084537506104) | HR=68 bpm | IBI=0 ms | Participant=P05
45,IBI out of range,Row 45 | Timestamp: 1710985791684 ms | PPG(Green=2185032, Red=2185032, Ir=2185032) | ACC(X=1.38434243202209, Y=6.33252859115601, Z=7.7815375328064) | HR=68 bpm | IBI=0 ms | Participant=P05
46,IBI out of range,Row 46 | Timestamp: 1710985791724 ms | PPG(Green=2187652, Red=2187652, Ir=2187652) | ACC(X=1.38913261890411, Y=6.38042974472046, Z=7.96595668792725) | HR=68 bpm | IBI=0 ms | Participant=P05
47,IBI out of range,Row 47 | Timestamp: 1710985791765 ms | PPG(Green=2190036, Red=2190036, Ir=2190036) | ACC(X=1.29812049865723, Y=5.920578956604, Z=7.52287149429321) | HR=68 bpm | IBI=0 ms | Participant=P05
48,IBI out of range,Row 48 | Timestamp: 1710985791804 ms | PPG(Green=2192362, Red=2192362, Ir=2192362) | ACC(X=1.32686114311218, Y=6.68460178375244, Z=7.91326570510864) | HR=68 bpm | IBI=0 ms | Participant=P05
49,IBI out of range,Row 49 | Timestamp: 1710985791844 ms | PPG(Green=2192557, Red=2192557, Ir=2192557) | ACC(X=1.08975052833557, Y=6.03793668746948, Z=8.50005435943604) | HR=69 bpm | IBI=0 ms | Participant=P05
50,IBI out of range,Row 50 | Timestamp: 1710985791884 ms | PPG(Green=2192657, Red=2192657, Ir=2192657) | ACC(X=0.548467874526978, Y=6.29899787902832, Z=9.71674251556396) | HR=69 bpm | IBI=0 ms | Participant=P05
51,IBI out of range,Row 51 | Timestamp: 1710985791924 ms | PPG(Green=2192522, Red=2192522, Ir=2192522) | ACC(X=0.902936160564423, Y=7.22827959060669, Z=10.8711605072021) | HR=68 bpm | IBI=0 ms | Participant=P05
52,IBI out of range,Row 52 | Timestamp: 1710985791965 ms | PPG(Green=2191876, Red=2191876, Ir=2191876) | ACC(X=1.28135502338409, Y=5.78406047821045, Z=11.4004678726196) | HR=68 bpm | IBI=0 ms | Participant=P05
53,IBI out of range,Row 53 | Timestamp: 1710985792004 ms | PPG(Green=2192589, Red=2192589, Ir=2192589) | ACC(X=1.5639716386795, Y=4.92902565002441, Z=9.67842197418213) | HR=68 bpm | IBI=0 ms | Participant=P05
54,IBI out of range,Row 54 | Timestamp: 1710985792045 ms | PPG(Green=2195221, Red=2195221, Ir=2195221) | ACC(X=3.07525205612183, Y=1.2166885137558, Z=6.40917015075684) | HR=68 bpm | IBI=0 ms | Participant=P05
55,IBI out of range,Row 55 | Timestamp: 1710985792085 ms | PPG(Green=2201137, Red=2201137, Ir=2201137) | ACC(X=4.45001459121704, Y=0.174839109182358, Z=6.08104753494263) | HR=68 bpm | IBI=0 ms | Participant=P05
56,IBI out of range,Row 56 | Timestamp: 1710985792127 ms | PPG(Green=2203536, Red=2203536, Ir=2203536) | ACC(X=6.10499811172485, Y=0.486196398735046, Z=5.90381336212158) | HR=69 bpm | IBI=0 ms | Participant=P05
57,IBI out of range,Row 57 | Timestamp: 1710985792166 ms | PPG(Green=2204619, Red=2204619, Ir=2204619) | ACC(X=6.85465097427368, Y=-0.536492586135864, Z=3.72431230545044) | HR=69 bpm | IBI=0 ms | Participant=P05
58,IBI out of range,Row 58 | Timestamp: 1710985792205 ms | PPG(Green=2205567, Red=2205567, Ir=2205567) | ACC(X=8.42341232299805, Y=-1.23105883598328, Z=5.07033395767212) | HR=68 bpm | IBI=0 ms | Participant=P05
59,IBI out of range,Row 59 | Timestamp: 1710985792245 ms | PPG(Green=2207660, Red=2207660, Ir=2207660) | ACC(X=8.6413631439209, Y=-1.43703365325928, Z=3.07285714149475) | HR=68 bpm | IBI=0 ms | Participant=P05
60,IBI out of range,Row 60 | Timestamp: 1710985792285 ms | PPG(Green=2208961, Red=2208961, Ir=2208961) | ACC(X=9.58261966705322, Y=-3.06567192077637, Z=1.22147870063782) | HR=68 bpm | IBI=0 ms | Participant=P05
61,IBI out of range,Row 61 | Timestamp: 1710985792325 ms | PPG(Green=2212478, Red=2212478, Ir=2212478) | ACC(X=8.59585666656494, Y=-5.92776393890381, Z=5.45593786239624) | HR=67 bpm | IBI=0 ms | Participant=P05
62,IBI out of range,Row 62 | Timestamp: 1710985792366 ms | PPG(Green=2213982, Red=2213982, Ir=2213982) | ACC(X=9.44849681854248, Y=-4.53623628616333, Z=5.18050670623779) | HR=67 bpm | IBI=0 ms | Participant=P05
63,IBI out of range,Row 63 | Timestamp: 1710985792405 ms | PPG(Green=2216915, Red=2216915, Ir=2216915) | ACC(X=9.32395362854004, Y=-4.42366886138916, Z=3.85843563079834) | HR=67 bpm | IBI=0 ms | Participant=P05
64,IBI out of range,Row 64 | Timestamp: 1710985792445 ms | PPG(Green=2219421, Red=2219421, Ir=2219421) | ACC(X=7.84620428085327, Y=-2.68964815139771, Z=2.06453847885132) | HR=67 bpm | IBI=0 ms | Participant=P05
65,IBI out of range,Row 65 | Timestamp: 1710985792485 ms | PPG(Green=2222462, Red=2222462, Ir=2222462) | ACC(X=6.88339138031006, Y=-1.28375005722046, Z=1.09693574905396) | HR=69 bpm | IBI=0 ms | Participant=P05
66,IBI out of range,Row 66 | Timestamp: 1710985792526 ms | PPG(Green=2220203, Red=2220203, Ir=2220203) | ACC(X=10.6412343978882, Y=-1.81066250801086, Z=1.39392268657684) | HR=70 bpm | IBI=0 ms | Participant=P05
67,IBI out of range,Row 67 | Timestamp: 1710985792567 ms | PPG(Green=2208339, Red=2208339, Ir=2208339) | ACC(X=7.0606255531311, Y=-3.77939867973328, Z=1.16399729251862) | HR=71 bpm | IBI=0 ms | Participant=P05
68,IBI out of range,Row 68 | Timestamp: 1710985792606 ms | PPG(Green=2211328, Red=2211328, Ir=2211328) | ACC(X=8.81620216369629, Y=-3.22374558448792, Z=1.16399729251862) | HR=73 bpm | IBI=0 ms | Participant=P05
69,IBI out of range,Row 69 | Timestamp: 1710985792646 ms | PPG(Green=2211272, Red=2211272, Ir=2211272) | ACC(X=8.86889266967773, Y=-3.62851023674011, Z=0.146098434925079) | HR=75 bpm | IBI=0 ms | Participant=P05
70,IBI out of range,Row 70 | Timestamp: 1710985792686 ms | PPG(Green=2212951, Red=2212951, Ir=2212951) | ACC(X=8.98385620117188, Y=-5.46072816848755, Z=0.376023828983307) | HR=77 bpm | IBI=0 ms | Participant=P05
71,IBI out of range,Row 71 | Timestamp: 1710985792726 ms | PPG(Green=2213025, Red=2213025, Ir=2213025) | ACC(X=9.17306518554688, Y=-6.40438032150269, Z=-0.0167653933167457) | HR=78 bpm | IBI=0 ms | Participant=P05
72,IBI out of range,Row 72 | Timestamp: 1710985792767 ms | PPG(Green=2213727, Red=2213727, Ir=2213727) | ACC(X=8.96948528289795, Y=-4.06920051574707, Z=0.392789214849472) | HR=78 bpm | IBI=0 ms | Participant=P05
73,IBI out of range,Row 73 | Timestamp: 1710985792806 ms | PPG(Green=2213755, Red=2213755, Ir=2213755) | ACC(X=9.28323745727539, Y=-4.68951988220215, Z=-0.0311357304453849) | HR=78 bpm | IBI=0 ms | Participant=P05
74,IBI out of range,Row 74 | Timestamp: 1710985792846 ms | PPG(Green=2214841, Red=2214841, Ir=2214841) | ACC(X=9.11079406738281, Y=-4.15063238143921, Z=-0.0742467418313026) | HR=78 bpm | IBI=0 ms | Participant=P05
75,IBI out of range,Row 75 | Timestamp: 1710985792887 ms | PPG(Green=2219708, Red=2219708, Ir=2219708) | ACC(X=8.90242385864258, Y=-1.3196759223938, Z=0.620319545269012) | HR=78 bpm | IBI=0 ms | Participant=P05
76,IBI out of range,Row 76 | Timestamp: 1710985792927 ms | PPG(Green=2225317, Red=2225317, Ir=2225317) | ACC(X=9.12276935577393, Y=-2.35673522949219, Z=1.36757707595825) | HR=78 bpm | IBI=0 ms | Participant=P05
77,IBI out of range,Row 77 | Timestamp: 1710985792968 ms | PPG(Green=2230261, Red=2230261, Ir=2230261) | ACC(X=9.18264579772949, Y=-2.7734751701355, Z=0.49817168712616) | HR=78 bpm | IBI=0 ms | Participant=P05
78,IBI out of range,Row 78 | Timestamp: 1710985793007 ms | PPG(Green=2236859, Red=2236859, Ir=2236859) | ACC(X=9.09402847290039, Y=-3.29559731483459, Z=1.480144739151) | HR=78 bpm | IBI=0 ms | Participant=P05
79,IBI out of range,Row 79 | Timestamp: 1710985793047 ms | PPG(Green=2238892, Red=2238892, Ir=2238892) | ACC(X=9.20420074462891, Y=-5.36253070831299, Z=1.11849129199982) | HR=78 bpm | IBI=0 ms | Participant=P05
80,IBI out of range,Row 80 | Timestamp: 1710985793087 ms | PPG(Green=2241235, Red=2241235, Ir=2241235) | ACC(X=8.79225158691406, Y=-3.61413979530334, Z=1.96634113788605) | HR=77 bpm | IBI=0 ms | Participant=P05
81,IBI out of range,Row 81 | Timestamp: 1710985793127 ms | PPG(Green=2244260, Red=2244260, Ir=2244260) | ACC(X=9.15629959106445, Y=-4.47396516799927, Z=1.583132147789) | HR=77 bpm | IBI=0 ms | Participant=P05
82,IBI out of range,Row 82 | Timestamp: 1710985793168 ms | PPG(Green=2246408, Red=2246408, Ir=2246408) | ACC(X=8.72279453277588, Y=-3.26206660270691, Z=1.78671193122864) | HR=76 bpm | IBI=0 ms | Participant=P05
83,IBI out of range,Row 83 | Timestamp: 1710985793207 ms | PPG(Green=2248466, Red=2248466, Ir=2248466) | ACC(X=9.07965755462646, Y=-3.410560131073, Z=2.20345163345337) | HR=75 bpm | IBI=0 ms | Participant=P05
84,IBI out of range,Row 84 | Timestamp: 1710985793248 ms | PPG(Green=2248606, Red=2248606, Ir=2248606) | ACC(X=8.93355941772461, Y=-2.83814167976379, Z=2.13399505615234) | HR=75 bpm | IBI=0 ms | Participant=P05
85,IBI out of range,Row 85 | Timestamp: 1710985793288 ms | PPG(Green=2250233, Red=2250233, Ir=2250233) | ACC(X=8.95271968841553, Y=-2.6393518447876, Z=2.12920498847961) | HR=74 bpm | IBI=0 ms | Participant=P05
86,IBI out of range,Row 86 | Timestamp: 1710985793328 ms | PPG(Green=2250190, Red=2250190, Ir=2250190) | ACC(X=8.99104118347168, Y=-3.93986749649048, Z=1.43463861942291) | HR=73 bpm | IBI=0 ms | Participant=P05
87,IBI out of range,Row 87 | Timestamp: 1710985793369 ms | PPG(Green=2253532, Red=2253532, Ir=2253532) | ACC(X=8.84733772277832, Y=-3.76023817062378, Z=2.30883407592773) | HR=73 bpm | IBI=0 ms | Participant=P05
88,IBI out of range,Row 88 | Timestamp: 1710985793408 ms | PPG(Green=2257538, Red=2257538, Ir=2257538) | ACC(X=8.97906589508057, Y=-3.49917697906494, Z=1.95197081565857) | HR=73 bpm | IBI=0 ms | Participant=P05
89,IBI out of range,Row 89 | Timestamp: 1710985793448 ms | PPG(Green=2264133, Red=2264133, Ir=2264133) | ACC(X=9.0078067779541, Y=-3.72670745849609, Z=2.37350058555603) | HR=73 bpm | IBI=0 ms | Participant=P05
90,IBI out of range,Row 90 | Timestamp: 1710985793488 ms | PPG(Green=2270340, Red=2270340, Ir=2270340) | ACC(X=9.09163284301758, Y=-1.06579995155334, Z=2.08848905563354) | HR=73 bpm | IBI=0 ms | Participant=P05
91,IBI out of range,Row 91 | Timestamp: 1710985793528 ms | PPG(Green=2276485, Red=2276485, Ir=2276485) | ACC(X=9.22336101531982, Y=0.0071851685643196, Z=2.96747469902039) | HR=74 bpm | IBI=0 ms | Participant=P05
92,IBI out of range,Row 92 | Timestamp: 1710985793569 ms | PPG(Green=2282708, Red=2282708, Ir=2282708) | ACC(X=9.04133701324463, Y=-2.30164909362793, Z=3.01777076721191) | HR=75 bpm | IBI=0 ms | Participant=P05
93,IBI out of range,Row 93 | Timestamp: 1710985793608 ms | PPG(Green=2289281, Red=2289281, Ir=2289281) | ACC(X=9.3766450881958, Y=-4.16021251678467, Z=2.45972275733948) | HR=76 bpm | IBI=0 ms | Participant=P05
94,IBI out of range,Row 94 | Timestamp: 1710985793648 ms | PPG(Green=2295688, Red=2295688, Ir=2295688) | ACC(X=9.08684349060059, Y=-2.4333770275116, Z=2.43098211288452) | HR=76 bpm | IBI=0 ms | Participant=P05
95,IBI out of range,Row 95 | Timestamp: 1710985793689 ms | PPG(Green=2301216, Red=2301216, Ir=2301216) | ACC(X=9.17545986175537, Y=-2.69443821907043, Z=2.02142739295959) | HR=77 bpm | IBI=0 ms | Participant=P05
96,IBI out of range,Row 96 | Timestamp: 1710985793729 ms | PPG(Green=2308544, Red=2308544, Ir=2308544) | ACC(X=9.06289291381836, Y=-3.13033843040466, Z=2.00705718994141) | HR=78 bpm | IBI=0 ms | Participant=P05
97,IBI out of range,Row 97 | Timestamp: 1710985793769 ms | PPG(Green=2312755, Red=2312755, Ir=2312755) | ACC(X=8.96709060668945, Y=-2.304044008255, Z=2.67048764228821) | HR=79 bpm | IBI=0 ms | Participant=P05
98,IBI out of range,Row 98 | Timestamp: 1710985793809 ms | PPG(Green=2318758, Red=2318758, Ir=2318758) | ACC(X=8.30844974517822, Y=-0.31854248046875, Z=3.8943612575531) | HR=79 bpm | IBI=0 ms | Participant=P05
99,IBI out of range,Row 99 | Timestamp: 1710985793849 ms | PPG(Green=2320489, Red=2320489, Ir=2320489) | ACC(X=9.23294162750244, Y=-3.61413979530334, Z=1.75557613372803) | HR=80 bpm | IBI=0 ms | Participant=P05
100,IBI out of range,Row 100 | Timestamp: 1710985793889 ms | PPG(Green=2318310, Red=2318310, Ir=2318310) | ACC(X=8.71800422668457, Y=-2.80221581459045, Z=2.54594469070435) | HR=79 bpm | IBI=0 ms | Participant=P05
101,IBI out of range,Row 101 | Timestamp: 1710985793929 ms | PPG(Green=2317550, Red=2317550, Ir=2317550) | ACC(X=9.2808427810669, Y=-2.74473428726196, Z=3.60695457458496) | HR=78 bpm | IBI=0 ms | Participant=P05
102,IBI out of range,Row 102 | Timestamp: 1710985793970 ms | PPG(Green=2313205, Red=2313205, Ir=2313205) | ACC(X=9.40059566497803, Y=-3.06806707382202, Z=2.65851235389709) | HR=78 bpm | IBI=0 ms | Participant=P05
103,IBI out of range,Row 103 | Timestamp: 1710985794009 ms | PPG(Green=2302273, Red=2302273, Ir=2302273) | ACC(X=8.31084537506104, Y=-4.22008895874023, Z=0.435900211334229) | HR=77 bpm | IBI=0 ms | Participant=P05
104,IBI out of range,Row 104 | Timestamp: 1710985794049 ms | PPG(Green=2289939, Red=2289939, Ir=2289939) | ACC(X=8.62459754943848, Y=-6.48820734024048, Z=0.126937985420227) | HR=76 bpm | IBI=0 ms | Participant=P05
105,IBI out of range,Row 105 | Timestamp: 1710985794090 ms | PPG(Green=2283841, Red=2283841, Ir=2283841) | ACC(X=8.7419548034668, Y=-3.6883864402771, Z=0.981973052024841) | HR=76 bpm | IBI=0 ms | Participant=P05
106,IBI out of range,Row 106 | Timestamp: 1710985794130 ms | PPG(Green=2286854, Red=2286854, Ir=2286854) | ACC(X=8.87607860565186, Y=-4.08357095718384, Z=0.979577958583832) | HR=77 bpm | IBI=0 ms | Participant=P05
107,IBI out of range,Row 107 | Timestamp: 1710985794171 ms | PPG(Green=2294326, Red=2294326, Ir=2294326) | ACC(X=8.84494209289551, Y=-3.75065803527832, Z=1.37955236434937) | HR=77 bpm | IBI=0 ms | Participant=P05
108,IBI out of range,Row 108 | Timestamp: 1710985794210 ms | PPG(Green=2303769, Red=2303769, Ir=2303769) | ACC(X=8.89523887634277, Y=-3.52552270889282, Z=2.50283360481262) | HR=78 bpm | IBI=0 ms | Participant=P05
109,IBI out of range,Row 109 | Timestamp: 1710985794250 ms | PPG(Green=2313725, Red=2313725, Ir=2313725) | ACC(X=8.53837490081787, Y=-2.92436361312866, Z=2.49325346946716) | HR=79 bpm | IBI=0 ms | Participant=P05
110,IBI out of range,Row 110 | Timestamp: 1710985794290 ms | PPG(Green=2322953, Red=2322953, Ir=2322953) | ACC(X=8.72279453277588, Y=-2.72078371047974, Z=2.35913038253784) | HR=79 bpm | IBI=0 ms | Participant=P05
111,IBI out of range,Row 111 | Timestamp: 1710985794333 ms | PPG(Green=2332458, Red=2332458, Ir=2332458) | ACC(X=8.72997951507568, Y=-2.87646245956421, Z=2.05974841117859) | HR=79 bpm | IBI=0 ms | Participant=P05
112,IBI out of range,Row 112 | Timestamp: 1710985794371 ms | PPG(Green=2338911, Red=2338911, Ir=2338911) | ACC(X=9.31437397003174, Y=-2.42858695983887, Z=2.67288279533386) | HR=79 bpm | IBI=0 ms | Participant=P05
