phoneTimestamp,sensorTimestamp,ecg
1712851722745,599616088602060006,14568
1712851722753,599616088609725110,14490
1712851722761,599616088617390214,14432
1712851722768,599616088625055318,14407
1712851722776,599616088632720422,14279
1712851722784,599616088640385526,14171
1712851722791,599616088648050630,14196
1712851722799,599616088655715734,14145
1712851722807,599616088663380838,13969
1712851722814,599616088671045942,13820
1712851722822,599616088678711046,13652
1712851722830,599616088686376150,13482
1712851722837,599616088694041254,13395
1712851722845,599616088701706358,13347
1712851722853,599616088709371462,13331
1712851722860,599616088717036566,13221
1712851722868,599616088724701670,12977
1712851722876,599616088732366774,12844
1712851722883,599616088740031878,12812
1712851722891,599616088747696982,12741
1712851722899,599616088755362086,12725
1712851722905,599616088763027190,12667
1712851722913,599616088770692294,12422
1712851722921,599616088778357398,12247
1712851722929,599616088786022502,12218
1712851722937,599616088793687606,12133
1712851722945,599616088801352710,12071
1712851722952,599616088809017814,12087
1712851722960,599616088816682918,11922
1712851722968,599616088824348022,11607
1712851722975,599616088832013126,11515
1712851722983,599616088839678230,11502
1712851722991,599616088847343334,11311
1712851722998,599616088855008438,11134
1712851723006,599616088862673542,10974
1712851723014,599616088870338646,10758
1712851723021,599616088878003750,10636
1712851723029,599616088885668854,10579
1712851723037,599616088893333958,10508
1712851723044,599616088900999062,10430
1712851723052,599616088908664166,10281
1712851723060,599616088916329270,10081
1712851723067,599616088923994374,9966
1712851723075,599616088931659478,9904
1712851723083,599616088939324582,9831
1712851723089,599616088946989686,9753
1712851723097,599616088954654790,9624
1712851723105,599616088962319894,9452
1712851723113,599616088969984998,9319
1712851723121,599616088977650102,9250
1712851723129,599616088985315206,9202
1712851723136,599616088992980310,9159
1712851723144,599616089000645414,9035
1712851723152,599616089008310518,8830
1712851723159,599616089015975622,8686
1712851723167,599616089023640726,8546
1712851723175,599616089031305830,8397
1712851723182,599616089038970934,8316
1712851723190,599616089046636038,8101
1712851723198,599616089054301142,7791
1712851723205,599616089061966246,7658
1712851723213,599616089069631350,7534
1712851723221,599616089077296454,7385
1712851723228,599616089084961558,7325
1712851723236,599616089092626662,7256
1712851723244,599616089100291766,7164
1712851723251,599616089107956870,7066
1712851723259,599616089115621974,6955
1712851723267,599616089123287078,6884
1712851723273,599616089130952182,6845
1712851723281,599616089138617286,6926
1712851723289,599616089146282390,7208
1712851723297,599616089153947494,7327
1712851723305,599616089161552430,6818
1712851723313,599616089169218370,6221
1712851723320,599616089176884310,6269
1712851723328,599616089184550250,6409
1712851723336,599616089192216190,6244
1712851723343,599616089199882130,6161
1712851723351,599616089207548070,6148
1712851723359,599616089215214010,6060
1712851723366,599616089222879950,5989
1712851723374,599616089230545890,5918
1712851723382,599616089238211830,5879
1712851723389,599616089245877770,5861
1712851723397,599616089253543710,5695
1712851723405,599616089261209650,5507
1712851723412,599616089268875590,5464
1712851723420,599616089276541530,5418
1712851723428,599616089284207470,5340
1712851723435,599616089291873410,5326
1712851723443,599616089299539350,5342
1712851723451,599616089307205290,5289
1712851723457,599616089314871230,5136
1712851723465,599616089322537170,5018
1712851723473,599616089330203110,5021
1712851723481,599616089337869050,5032
1712851723489,599616089345534990,4993
1712851723497,599616089353200930,4934
1712851723504,599616089360866870,4879
1712851723512,599616089368532810,4819
1712851723520,599616089376198750,4773
1712851723527,599616089383864690,4752
1712851723535,599616089391530630,4711
1712851723543,599616089399196570,4624
1712851723550,599616089406862510,4507
1712851723558,599616089414528450,4394
1712851723566,599616089422194390,4307
1712851723573,599616089429860330,4238
1712851723581,599616089437526270,4179
1712851723589,599616089445192210,4105
1712851723596,599616089452858150,3995
1712851723604,599616089460524090,3896
1712851723612,599616089468190030,3860
1712851723619,599616089475855970,3843
1712851723627,599616089483521910,3818
1712851723635,599616089491187850,3782
1712851723641,599616089498853790,3690
1712851723649,599616089506519730,3603
1712851723657,599616089514185670,3582
1712851723665,599616089521851610,3570
1712851723673,599616089529517550,3536
1712851723681,599616089537183490,3527
1712851723688,599616089544849430,3476
1712851723696,599616089552515370,3256
1712851723704,599616089560181310,3027
1712851723711,599616089567847250,2997
1712851723719,599616089575513190,3022
1712851723727,599616089583179130,2978
1712851723734,599616089590845070,2914
1712851723742,599616089598511010,2852
1712851723750,599616089606176950,2820
1712851723757,599616089613842890,2822
1712851723765,599616089621508830,2806
1712851723773,599616089629174770,2735
1712851723780,599616089636840710,2620
1712851723788,599616089644506650,2522
1712851723796,599616089652172590,2489
1712851723803,599616089659838530,2483
1712851723811,599616089667504470,2464
1712851723819,599616089675170410,2446
1712851723825,599616089682836350,2407
1712851723833,599616089690502290,2331
1712851723841,599616089698168230,2283
1712851723849,599616089705834170,2281
1712851723857,599616089713500110,2271
1712851723865,599616089721166082,2255
1712851723872,599616089728832022,2226
1712851723880,599616089736497962,2161
1712851723888,599616089744163902,2111
1712851723895,599616089751829842,2104
1712851723903,599616089759495782,2102
1712851723911,599616089767161722,2088
1712851723918,599616089774827662,2072
1712851723926,599616089782493602,1996
1712851723934,599616089790159542,1824
1712851723941,599616089797825482,1663
1712851723949,599616089805491422,1558
1712851723957,599616089813157362,1468
1712851723964,599616089820823302,1413
1712851723972,599616089828489242,1388
1712851723980,599616089836155182,1354
1712851723987,599616089843821122,1331
1712851723995,599616089851487062,1344
1712851724003,599616089859153002,1358
1712851724009,599616089866818942,1340
1712851724017,599616089874484882,1319
1712851724025,599616089882150822,1310
1712851724033,599616089889816762,1273
1712851724041,599616089897482702,1280
1712851724049,599616089905148642,1432
1712851724056,599616089912814582,1707
1712851724064,599616089920480522,1930
1712851724072,599616089928146462,1695
1712851724079,599616089935812402,1131
1712851724087,599616089943478342,1053
1712851724095,599616089951144282,1324
1712851724102,599616089958810222,1278
1712851724110,599616089966476162,1175
1712851724118,599616089974142102,1250
1712851724125,599616089981808042,1253
1712851724133,599616089989473982,1197
1712851724141,599616089997139922,1225
1712851724148,599616090004805862,1241
1712851724156,599616090012471802,1216
1712851724164,599616090020137742,1227
1712851724171,599616090027803682,1225
1712851724179,599616090035469622,1184
1712851724187,599616090043135562,1126
1712851724193,599616090050801502,984
1712851724201,599616090058467442,844
1712851724209,599616090066133382,869
1712851724217,599616090073799322,924
1712851724225,599616090081465262,901
1712851724233,599616090089131202,915
1712851724240,599616090096797142,959
1712851724248,599616090104463082,979
1712851724256,599616090112129022,1023
1712851724263,599616090119794962,1080
1712851724271,599616090127460902,1087
1712851724279,599616090135126842,1076
1712851724286,599616090142792782,1080
1712851724294,599616090150458722,1085
1712851724302,599616090158124662,1092
1712851724309,599616090165790602,1103
1712851724317,599616090173456542,1080
1712851724325,599616090181122482,1016
1712851724332,599616090188788422,950
1712851724340,599616090196454362,906
1712851724348,599616090204120302,892
1712851724355,599616090211786242,890
1712851724363,599616090219452182,874
1712851724371,599616090227118122,839
1712851724377,599616090234784062,810
1712851724385,599616090242450002,810
1712851724393,599616090250115942,835
1712851724401,599616090257781882,856
1712851724409,599616090265447822,853
1712851724417,599616090273113762,752
1712851724424,599616090280779734,585
1712851724432,599616090288445674,500
1712851724440,599616090296111614,470
1712851724447,599616090303777554,442
1712851724455,599616090311443494,447
1712851724463,599616090319109434,424
1712851724470,599616090326775374,337
1712851724478,599616090334441314,309
1712851724486,599616090342107254,355
1712851724493,599616090349773194,378
1712851724501,599616090357439134,378
1712851724509,599616090365105074,335
1712851724516,599616090372771014,197
1712851724524,599616090380436954,105
1712851724532,599616090388102894,142
1712851724539,599616090395768834,174
1712851724547,599616090403434774,165
1712851724555,599616090411100714,162
1712851724561,599616090418766654,128
1712851724569,599616090426432594,87
1712851724577,599616090434098534,107
1712851724585,599616090441764474,142
1712851724593,599616090449430414,149
1712851724601,599616090457096354,137
1712851724608,599616090464762294,98
1712851724616,599616090472428234,64
1712851724624,599616090480094174,87
1712851724631,599616090487760114,126
1712851724639,599616090495426054,146
1712851724647,599616090503091994,158
1712851724654,599616090510757934,144
1712851724662,599616090518423874,112
1712851724670,599616090526089814,89
1712851724677,599616090533755754,29
1712851724685,599616090541421694,-73
1712851724693,599616090549087634,-151
1712851724700,599616090556753574,-261
1712851724708,599616090564419514,-390
1712851724716,599616090572085454,-390
1712851724723,599616090579751394,-312
1712851724731,599616090587417334,-293
1712851724739,599616090595083274,-296
1712851724745,599616090602749214,-286
1712851724753,599616090610415154,-302
1712851724761,599616090618081094,-312
1712851724769,599616090625747034,-275
1712851724777,599616090633412974,-247
1712851724785,599616090641078914,-252
1712851724792,599616090648744854,-247
1712851724800,599616090656410794,-268
1712851724808,599616090664076734,-348
1712851724815,599616090671742674,-378
1712851724823,599616090679408614,-321
1712851724831,599616090687074554,-293
1712851724838,599616090694740494,-227
1712851724846,599616090702406434,32
