phoneTimestamp,hr,hrv
1712851721075,76,
1712851722061,76,
1712851723036,77,
1712851724014,77,11.7
1712851725089,77,10.7
1712851726011,77,10.3
1712851727040,77,11.2
1712851728009,78,14.2
1712851729033,79,13.6
1712851730012,79,13.1
1712851731033,79,17.4
1712851732007,78,16.9
1712851733030,80,22.2
1712851734009,83,24.1
1712851735029,84,23.6
1712851736006,88,23.3
1712851737081,91,22.4
1712851738006,92,21.9
1712851739027,95,21.2
1712851740009,95,20.8
1712851741025,95,20.5
1712851742001,95,20.5
1712851743073,95,20.5
1712851744006,96,20.5
1712851745030,98,20.5
1712851746051,99,20.2
1712851747024,101,19.6
1712851748001,101,17.6
1712851749022,100,18.1
1712851749997,99,18.1
1712851751023,98,13.3
1712851751999,98,9.1
1712851753069,96,9.3
1712851753993,96,7.6
1712851755068,96,7.5
1712851755995,95,7.6
1712851757016,95,7.6
1712851758093,95,8.3
1712851759015,96,8.2
1712851759989,97,8.2
1712851761012,97,8.2
1712851762041,97,8.2
1712851763014,97,7.8
1712851764038,96,8.6
1712851765014,95,8.6
1712851766037,94,8.7
1712851767009,93,8.8
1712851768033,92,7.6
1712851769008,92,7.9
1712851770033,91,7.9
1712851771008,90,7.9
1712851772036,89,7.8
1712851773005,89,7.8
1712851774031,88,7.8
1712851775056,88,7.8
1712851776030,88,7.8
1712851777003,87,8.0
1712851778036,80,22.9
1712851779006,79,24.0
1712851780032,77,24.0
1712851781006,77,23.9
1712851782024,76,23.9
1712851783047,75,24.8
1712851784025,75,25.2
1712851785005,74,25.5
1712851786023,74,25.4
1712851786999,73,25.2
1712851788169,73,27.5
1712851788997,74,27.5
1712851790021,74,27.5
1712851790999,75,27.5
1712851792019,75,27.8
1712851792997,74,27.8
1712851794019,74,27.9
1712851794991,74,28.3
1712851796023,75,28.2
1712851797041,75,28.2
1712851798064,76,28.6
1712851798992,77,28.6
1712851800013,77,28.9
1712851800993,77,20.2
1712851802014,76,18.3
1712851802988,76,18.3
1712851804017,76,18.9
1712851805037,77,19.4
1712851806013,77,18.4
1712851807036,77,17.9
1712851808009,76,21.4
1712851809037,75,22.0
1712851810007,74,21.9
1712851811033,74,18.8
1712851812008,73,18.8
1712851813030,73,19.0
1712851814005,74,19.9
1712851815030,75,20.1
1712851816006,75,19.4
1712851817029,75,19.4
1712851818003,74,19.4
1712851819027,73,32.6
1712851820003,71,32.2
1712851821030,70,32.4
1712851822051,70,32.4
1712851823024,70,32.3
