phoneTimestamp,sensorTimestamp,ecg
1712241323527,599616026976271248,18061
1712241323534,599616026983938442,18262
1712241323542,599616026991605636,18170
1712241323550,599616026999272830,17912
1712241323557,599616027006940024,17468
1712241323565,599616027014607218,17132
1712241323573,599616027022274412,17109
1712241323580,599616027029941606,17107
1712241323588,599616027037608800,17036
1712241323596,599616027045275994,16981
1712241323603,599616027052943188,16881
1712241323611,599616027060610382,16830
1712241323619,599616027068277576,16814
1712241323625,599616027075944770,16650
1712241323633,599616027083611964,16554
1712241323641,599616027091279158,16551
1712241323649,599616027098946352,16393
1712241323657,599616027106613546,16297
1712241323665,599616027114280740,16345
1712241323672,599616027121947934,16384
1712241323680,599616027129615128,16382
1712241323688,599616027137282322,16057
1712241323695,599616027144949516,15616
1712241323703,599616027152616710,15572
1712241323711,599616027160283904,15646
1712241323718,599616027167951098,15490
1712241323726,599616027175618292,15346
1712241323734,599616027183285486,15303
1712241323741,599616027190952680,15147
1712241323749,599616027198619874,14994
1712241323757,599616027206287068,15008
1712241323764,599616027213954262,15056
1712241323772,599616027221621456,14964
1712241323780,599616027229288650,14720
1712241323787,599616027236955844,14562
1712241323795,599616027244623038,14505
1712241323803,599616027252290232,14299
1712241323809,599616027259957426,14152
1712241323817,599616027267624620,14118
1712241323825,599616027275291814,13887
1712241323833,599616027282959008,13672
1712241323841,599616027290626202,13572
1712241323849,599616027298293396,13393
1712241323856,599616027305960590,13286
1712241323864,599616027313627784,13254
1712241323872,599616027321294978,13075
1712241323879,599616027328962172,12865
1712241323887,599616027336629366,12780
1712241323895,599616027344296560,12723
1712241323902,599616027351963754,12668
1712241323910,599616027359630948,12634
1712241323918,599616027367298142,12483
1712241323925,599616027374965336,12264
1712241323933,599616027382632530,12163
1712241323941,599616027390299724,12115
1712241323948,599616027397966918,12060
1712241323956,599616027405634112,12049
1712241323964,599616027413301306,11927
1712241323971,599616027420968500,11680
1712241323979,599616027428635694,11559
1712241323987,599616027436302888,11529
1712241323993,599616027443970082,11459
1712241324001,599616027451637276,11438
1712241324009,599616027459304470,11360
1712241324017,599616027466971664,11125
1712241324025,599616027474638858,10987
1712241324033,599616027482306052,11033
1712241324040,599616027489973246,11008
1712241324048,599616027497640440,10832
1712241324056,599616027505307634,10640
1712241324063,599616027512974828,10464
1712241324071,599616027520642022,10329
1712241324079,599616027528309216,10276
1712241324086,599616027535961406,10228
1712241324094,599616027543628809,10208
1712241324102,599616027551296212,10178
1712241324109,599616027558963615,10004
1712241324117,599616027566631018,9824
1712241324125,599616027574298421,9764
1712241324132,599616027581965824,9707
1712241324140,599616027589633227,9670
1712241324148,599616027597300630,9695
1712241324155,599616027604968033,9533
1712241324163,599616027612635436,9186
1712241324171,599616027620302839,9099
1712241324177,599616027627970242,9186
1712241324185,599616027635637645,9073
1712241324193,599616027643305048,9051
1712241324201,599616027650972451,9256
1712241324209,599616027658639854,9142
1712241324217,599616027666307257,8639
1712241324224,599616027673974660,8310
1712241324232,599616027681642063,8314
1712241324240,599616027689309466,8301
1712241324247,599616027696976869,8175
1712241324255,599616027704644272,8079
1712241324263,599616027712311675,8003
1712241324270,599616027719979078,7946
1712241324278,599616027727646481,7967
1712241324286,599616027735313884,7951
1712241324293,599616027742981287,7749
1712241324301,599616027750648690,7548
1712241324309,599616027758316093,7484
1712241324316,599616027765983496,7445
1712241324324,599616027773650899,7406
1712241324332,599616027781318302,7361
1712241324339,599616027788985705,7287
1712241324347,599616027796653108,7228
1712241324355,599616027804320511,7148
1712241324361,599616027811987914,7063
1712241324369,599616027819655317,7054
1712241324377,599616027827322720,7047
1712241324385,599616027834990123,6915
1712241324393,599616027842657526,6762
1712241324401,599616027850324929,6677
1712241324408,599616027857992332,6597
1712241324416,599616027865659735,6549
1712241324424,599616027873327138,6515
1712241324431,599616027880994541,6375
1712241324439,599616027888661944,6252
1712241324447,599616027896329347,6197
1712241324454,599616027903996750,6046
1712241324462,599616027911664153,5909
1712241324470,599616027919331556,5867
1712241324477,599616027926998959,5780
1712241324485,599616027934666362,5700
1712241324493,599616027942333765,5675
1712241324500,599616027950001168,5600
1712241324508,599616027957668571,5524
1712241324516,599616027965335974,5485
1712241324523,599616027973003377,5433
1712241324531,599616027980670780,5394
1712241324539,599616027988338183,5305
1712241324545,599616027996005586,5161
1712241324553,599616028003672989,5106
1712241324561,599616028011340392,5099
1712241324569,599616028019007795,5037
1712241324577,599616028026675198,4996
1712241324585,599616028034342601,4998
1712241324592,599616028042010004,4955
1712241324600,599616028049677407,4873
1712241324608,599616028057344810,4815
1712241324615,599616028065012213,4772
1712241324623,599616028072679616,4742
1712241324631,599616028080347019,4745
1712241324638,599616028088014422,4731
1712241324646,599616028095651774,4665
1712241324654,599616028103319595,4582
1712241324661,599616028110987416,4534
1712241324669,599616028118655237,4516
1712241324677,599616028126323058,4516
1712241324684,599616028133990879,4532
1712241324692,599616028141658700,4459
1712241324700,599616028149326521,4244
1712241324707,599616028156994342,4134
1712241324715,599616028164662163,4182
1712241324723,599616028172329984,4193
1712241324729,599616028179997805,4200
1712241324737,599616028187665626,4168
1712241324745,599616028195333447,3969
1712241324753,599616028203001268,3834
1712241324761,599616028210669089,3882
1712241324769,599616028218336910,3910
1712241324776,599616028226004731,3882
1712241324784,599616028233672552,3814
1712241324792,599616028241340373,3672
1712241324799,599616028249008194,3578
1712241324807,599616028256676015,3608
1712241324815,599616028264343836,3784
1712241324822,599616028272011657,4100
1712241324830,599616028279679478,4269
1712241324838,599616028287347299,3981
1712241324845,599616028295015120,3510
1712241324853,599616028302682941,3384
1712241324861,599616028310350762,3485
1712241324868,599616028318018583,3475
1712241324876,599616028325686404,3439
1712241324884,599616028333354225,3434
1712241324891,599616028341022046,3366
1712241324899,599616028348689867,3322
1712241324907,599616028356357688,3350
1712241324913,599616028364025509,3356
1712241324921,599616028371693330,3345
1712241324929,599616028379361151,3320
1712241324937,599616028387028972,3242
1712241324945,599616028394696793,3196
1712241324953,599616028402364614,3210
1712241324960,599616028410032435,3215
1712241324968,599616028417700256,3215
1712241324976,599616028425368077,3199
1712241324983,599616028433035898,3100
1712241324991,599616028440703719,2993
1712241324999,599616028448371540,2986
1712241325006,599616028456039361,3004
1712241325014,599616028463707182,2991
1712241325022,599616028471375003,2952
1712241325029,599616028479042824,2785
1712241325037,599616028486710645,2529
1712241325045,599616028494378466,2423
1712241325052,599616028502046287,2414
1712241325060,599616028509714108,2355
1712241325068,599616028517381929,2309
1712241325075,599616028525049750,2275
1712241325083,599616028532717571,2195
1712241325091,599616028540385392,2138
1712241325097,599616028548053213,2140
1712241325105,599616028555721034,2138
1712241325113,599616028563388855,2094
1712241325121,599616028571056676,2060
1712241325129,599616028578724497,2037
1712241325137,599616028586392318,2012
1712241325144,599616028594060139,2019
1712241325152,599616028601727960,2039
1712241325160,599616028609395781,2019
1712241325167,599616028617063602,1989
1712241325175,599616028624731423,1982
1712241325183,599616028632399244,1971
1712241325190,599616028640067065,1925
1712241325198,599616028647734886,1817
1712241325206,599616028655392678,1740
1712241325213,599616028663060639,1751
1712241325221,599616028670728600,1765
1712241325229,599616028678396561,1740
1712241325236,599616028686064522,1740
1712241325244,599616028693732483,1769
1712241325252,599616028701400444,1765
1712241325259,599616028709068405,1747
1712241325267,599616028716736366,1756
1712241325275,599616028724404327,1721
1712241325281,599616028732072288,1664
1712241325289,599616028739740249,1683
1712241325297,599616028747408210,1708
1712241325305,599616028755076171,1692
1712241325313,599616028762744132,1705
1712241325321,599616028770412093,1696
1712241325328,599616028778080054,1589
1712241325336,599616028785748015,1545
1712241325344,599616028793415976,1596
1712241325351,599616028801083937,1614
1712241325359,599616028808751898,1628
1712241325367,599616028816419859,1653
1712241325374,599616028824087820,1628
1712241325382,599616028831755781,1593
1712241325390,599616028839423742,1584
1712241325397,599616028847091703,1555
1712241325405,599616028854759664,1555
1712241325413,599616028862427625,1589
1712241325420,599616028870095586,1525
1712241325428,599616028877763547,1383
1712241325436,599616028885431508,1410
1712241325443,599616028893099469,1708
1712241325451,599616028900767430,2037
1712241325459,599616028908435391,2085
1712241325465,599616028916103352,1763
1712241325473,599616028923771313,1394
1712241325481,599616028931439274,1335
1712241325489,599616028939107235,1420
1712241325497,599616028946775196,1422
1712241325505,599616028954443157,1433
1712241325512,599616028962111118,1477
1712241325520,599616028969779079,1431
1712241325528,599616028977447040,1342
1712241325535,599616028985115001,1346
1712241325543,599616028992782962,1406
1712241325551,599616029000450923,1431
1712241325558,599616029008118884,1452
1712241325566,599616029015786845,1447
1712241325574,599616029023454806,1385
1712241325581,599616029031122767,1328
1712241325589,599616029038790728,1310
1712241325597,599616029046458689,1294
1712241325604,599616029054126650,1308
1712241325612,599616029061794611,1289
1712241325620,599616029069462572,1168
1712241325627,599616029077130533,1086
1712241325635,599616029084798494,1104
1712241325643,599616029092466455,1115
1712241325649,599616029100134416,1090
1712241325657,599616029107802377,1040
1712241325665,599616029115470338,978
1712241325673,599616029123138299,962
1712241325681,599616029130806260,994
1712241325689,599616029138474221,1019
1712241325696,599616029146142182,985
1712241325704,599616029153810143,882
1712241325712,599616029161478104,791
1712241325719,599616029169146065,788
1712241325727,599616029176814026,830
1712241325735,599616029184481987,857
1712241325742,599616029192149948,880
1712241325750,599616029199817909,889
1712241325758,599616029207485870,852
1712241325765,599616029215173920,795
1712241325773,599616029222841602,788
1712241325781,599616029230509284,843
1712241325788,599616029238176966,898
1712241325796,599616029245844648,921
1712241325804,599616029253512330,894
1712241325811,599616029261180012,759
1712241325819,599616029268847694,644
1712241325827,599616029276515376,711
1712241325833,599616029284183058,809
1712241325841,599616029291850740,820
1712241325849,599616029299518422,823
1712241325857,599616029307186104,834
1712241325865,599616029314853786,839
1712241325873,599616029322521468,868
1712241325880,599616029330189150,921
1712241325888,599616029337856832,944
1712241325896,599616029345524514,944
1712241325903,599616029353192196,939
1712241325911,599616029360859878,937
1712241325919,599616029368527560,949
1712241325926,599616029376195242,969
1712241325934,599616029383862924,969
1712241325942,599616029391530606,960
1712241325949,599616029399198288,955
1712241325957,599616029406865970,903
1712241325965,599616029414533652,834
1712241325972,599616029422201334,878
1712241325980,599616029429869016,955
1712241325988,599616029437536698,951
1712241325995,599616029445204380,953
1712241326003,599616029452872062,992
1712241326011,599616029460539744,962
1712241326017,599616029468207426,894
1712241326025,599616029475875108,905
