value,timestamp
-0.0,1711685638000000
-0.0,1711685638015625
-0.0,1711685638031250
-0.0,1711685638046875
-0.0,1711685638062500
-0.0,1711685638078125
-0.0,1711685638093750
-0.0,1711685638109375
-0.0,1711685638125000
-0.0,1711685638140625
0.0,1711685638156250
0.01,1711685638171875
0.01,1711685638187500
-0.0,1711685638203125
-0.03,1711685638218750
-0.05,1711685638234375
-0.05,1711685638250000
0.0,1711685638265625
0.13,1711685638281250
0.36,1711685638296875
0.66,1711685638312500
1.01,1711685638328125
1.37,1711685638343750
1.72,1711685638359375
2.06,1711685638375000
2.4,1711685638390625
2.79,1711685638406250
3.24,1711685638421875
3.8,1711685638437500
4.42,1711685638453125
5.06,1711685638468750
5.66,1711685638484375
6.2,1711685638500000
6.68,1711685638515625
7.15,1711685638531250
7.68,1711685638546875
8.31,1711685638562500
9.14,1711685638578125
10.09,1711685638593750
11.04,1711685638609375
11.88,1711685638625000
12.56,1711685638640625
13.14,1711685638656250
13.76,1711685638671875
14.65,1711685638687500
15.96,1711685638703125
17.91,1711685638718750
20.32,1711685638734375
22.9,1711685638750000
25.38,1711685638765625
27.58,1711685638781250
29.57,1711685638796875
31.68,1711685638812500
34.32,1711685638828125
37.81,1711685638843750
42.54,1711685638859375
48.15,1711685638875000
54.1,1711685638890625
59.83,1711685638906250
64.97,1711685638921875
69.58,1711685638937500
74.14,1711685638953125
79.34,1711685638968750
85.71,1711685638984375
93.76,1711685639000000
103.0,1711685639015625
112.62,1711685639031250
121.73,1711685639046875
129.77,1711685639062500
136.75,1711685639078125
143.3,1711685639093750
150.75,1711685639109375
157.77,1711685639125000
166.64,1711685639140625
177.95,1711685639156250
191.79,1711685639171875
206.97,1711685639187500
220.57,1711685639203125
228.25,1711685639218750
225.36,1711685639234375
208.53,1711685639250000
176.87,1711685639265625
132.76,1711685639281250
80.05,1711685639296875
23.07,1711685639312500
-34.94,1711685639328125
-92.44,1711685639343750
-149.16,1711685639359375
-205.23,1711685639375000
-260.37,1711685639390625
-313.74,1711685639406250
-363.87,1711685639421875
-409.83,1711685639437500
-450.91,1711685639453125
-486.5,1711685639468750
-515.74,1711685639484375
-537.23,1711685639500000
-549.22,1711685639515625
-549.96,1711685639531250
-538.37,1711685639546875
-514.21,1711685639562500
-478.67,1711685639578125
-433.88,1711685639593750
-382.45,1711685639609375
-327.02,1711685639625000
-269.84,1711685639640625
-212.63,1711685639656250
-156.66,1711685639671875
-102.95,1711685639687500
-52.37,1711685639703125
-5.9,1711685639718750
35.58,1711685639734375
71.43,1711685639750000
101.35,1711685639765625
125.5,1711685639781250
144.38,1711685639796875
158.69,1711685639812500
169.15,1711685639828125
176.37,1711685639843750
180.75,1711685639859375
182.57,1711685639875000
182.07,1711685639890625
179.51,1711685639906250
175.23,1711685639921875
169.65,1711685639937500
163.18,1711685639953125
156.15,1711685639968750
148.81,1711685639984375
141.3,1711685640000000
133.69,1711685640015625
126.02,1711685640031250
118.33,1711685640046875
110.69,1711685640062500
103.16,1711685640078125
95.8,1711685640093750
88.68,1711685640109375
81.83,1711685640125000
75.25,1711685640140625
68.95,1711685640156250
62.95,1711685640171875
57.25,1711685640187500
51.86,1711685640203125
46.78,1711685640218750
42.03,1711685640234375
37.59,1711685640250000
33.45,1711685640265625
29.61,1711685640281250
26.07,1711685640296875
22.81,1711685640312500
19.83,1711685640328125
17.11,1711685640343750
14.67,1711685640359375
12.48,1711685640375000
10.54,1711685640390625
8.83,1711685640406250
7.35,1711685640421875
6.07,1711685640437500
4.97,1711685640453125
4.05,1711685640468750
3.27,1711685640484375
2.62,1711685640500000
2.09,1711685640515625
1.65,1711685640531250
