value,timestamp
31.87,1711685638000000
31.87,1711685638250000
31.87,1711685638500000
31.87,1711685638750000
31.87,1711685639000000
31.87,1711685639250000
31.87,1711685639500000
31.87,1711685639750000
31.85,1711685640000000
31.85,1711685640250000
31.85,1711685640500000
31.85,1711685640750000
31.87,1711685641000000
31.87,1711685641250000
31.87,1711685641500000
31.87,1711685641750000
31.89,1711685642000000
31.89,1711685642250000
31.89,1711685642500000
31.89,1711685642750000
31.89,1711685643000000
31.89,1711685643250000
31.89,1711685643500000
31.89,1711685643750000
31.93,1711685644000000
31.93,1711685644250000
31.93,1711685644500000
31.93,1711685644750000
31.93,1711685645000000
31.93,1711685645250000
31.93,1711685645500000
31.93,1711685645750000
31.95,1711685646000000
31.95,1711685646250000
31.95,1711685646500000
31.95,1711685646750000
31.95,1711685647000000
31.95,1711685647250000
31.95,1711685647500000
31.95,1711685647750000
31.91,1711685648000000
31.91,1711685648250000
31.91,1711685648500000
31.91,1711685648750000
31.95,1711685649000000
31.95,1711685649250000
31.95,1711685649500000
31.95,1711685649750000
31.97,1711685650000000
31.97,1711685650250000
31.97,1711685650500000
31.97,1711685650750000
31.97,1711685651000000
31.97,1711685651250000
31.97,1711685651500000
31.97,1711685651750000
31.97,1711685652000000
31.97,1711685652250000
31.97,1711685652500000
31.97,1711685652750000
31.99,1711685653000000
31.99,1711685653250000
31.99,1711685653500000
31.99,1711685653750000
32.0,1711685654000000
32.0,1711685654250000
32.0,1711685654500000
32.0,1711685654750000
32.0,1711685655000000
32.0,1711685655250000
32.0,1711685655500000
32.0,1711685655750000
32.0,1711685656000000
32.0,1711685656250000
32.0,1711685656500000
32.0,1711685656750000
32.0,1711685657000000
32.0,1711685657250000
32.0,1711685657500000
32.0,1711685657750000
32.03,1711685658000000
32.03,1711685658250000
32.03,1711685658500000
32.03,1711685658750000
32.05,1711685659000000
32.05,1711685659250000
32.05,1711685659500000
32.05,1711685659750000
32.05,1711685660000000
32.05,1711685660250000
32.05,1711685660500000
32.05,1711685660750000
32.03,1711685661000000
32.03,1711685661250000
32.03,1711685661500000
32.03,1711685661750000
32.07,1711685662000000
32.07,1711685662250000
32.07,1711685662500000
32.07,1711685662750000
32.05,1711685663000000
32.05,1711685663250000
32.05,1711685663500000
32.05,1711685663750000
32.11,1711685664000000
32.11,1711685664250000
32.11,1711685664500000
32.11,1711685664750000
32.07,1711685665000000
32.07,1711685665250000
32.07,1711685665500000
32.07,1711685665750000
32.07,1711685666000000
32.07,1711685666250000
32.07,1711685666500000
32.07,1711685666750000
32.09,1711685667000000
32.09,1711685667250000
32.09,1711685667500000
32.09,1711685667750000
32.07,1711685668000000
32.07,1711685668250000
32.07,1711685668500000
32.07,1711685668750000
32.09,1711685669000000
32.09,1711685669250000
32.09,1711685669500000
32.09,1711685669750000
32.11,1711685670000000
32.11,1711685670250000
32.11,1711685670500000
32.11,1711685670750000
32.09,1711685671000000
32.09,1711685671250000
32.09,1711685671500000
32.09,1711685671750000
32.11,1711685672000000
32.11,1711685672250000
32.11,1711685672500000
32.11,1711685672750000
32.11,1711685673000000
32.11,1711685673250000
32.11,1711685673500000
32.11,1711685673750000
32.13,1711685674000000
32.13,1711685674250000
32.13,1711685674500000
32.13,1711685674750000
32.11,1711685675000000
32.11,1711685675250000
32.11,1711685675500000
32.11,1711685675750000
32.11,1711685676000000
32.11,1711685676250000
32.11,1711685676500000
32.11,1711685676750000
32.13,1711685677000000
32.13,1711685677250000
32.13,1711685677500000
32.13,1711685677750000
32.13,1711685678000000
32.13,1711685678250000
32.13,1711685678500000
32.13,1711685678750000
32.15,1711685679000000
32.15,1711685679250000
32.15,1711685679500000
32.15,1711685679750000
32.15,1711685680000000
32.15,1711685680250000
32.15,1711685680500000
32.15,1711685680750000
32.16,1711685681000000
32.16,1711685681250000
32.16,1711685681500000
32.16,1711685681750000
32.16,1711685682000000
32.16,1711685682250000
32.16,1711685682500000
32.16,1711685682750000
32.16,1711685683000000
32.16,1711685683250000
32.16,1711685683500000
32.16,1711685683750000
32.18,1711685684000000
32.18,1711685684250000
32.18,1711685684500000
32.18,1711685684750000
32.18,1711685685000000
32.18,1711685685250000
32.18,1711685685500000
32.18,1711685685750000
32.18,1711685686000000
32.18,1711685686250000
32.18,1711685686500000
32.18,1711685686750000
32.18,1711685687000000
32.18,1711685687250000
32.18,1711685687500000
32.18,1711685687750000
32.18,1711685688000000
32.18,1711685688250000
32.18,1711685688500000
32.18,1711685688750000
32.21,1711685689000000
32.21,1711685689250000
32.21,1711685689500000
32.21,1711685689750000
32.21,1711685690000000
32.21,1711685690250000
32.21,1711685690500000
32.21,1711685690750000
32.21,1711685691000000
32.21,1711685691250000
32.21,1711685691500000
32.21,1711685691750000
32.23,1711685692000000
32.23,1711685692250000
32.23,1711685692500000
32.23,1711685692750000
32.23,1711685693000000
32.23,1711685693250000
32.23,1711685693500000
32.23,1711685693750000
32.21,1711685694000000
32.21,1711685694250000
32.21,1711685694500000
32.21,1711685694750000
32.25,1711685695000000
32.25,1711685695250000
32.25,1711685695500000
32.25,1711685695750000
32.23,1711685696000000
32.23,1711685696250000
32.23,1711685696500000
32.23,1711685696750000
32.23,1711685697000000
32.23,1711685697250000
32.23,1711685697500000
32.23,1711685697750000
32.23,1711685698000000
32.23,1711685698250000
32.23,1711685698500000
32.23,1711685698750000
32.23,1711685699000000
32.23,1711685699250000
32.23,1711685699500000
32.23,1711685699750000
32.23,1711685700000000
32.23,1711685700250000
32.23,1711685700500000
32.23,1711685700750000
32.23,1711685701000000
32.23,1711685701250000
32.23,1711685701500000
32.23,1711685701750000
32.25,1711685702000000
32.25,1711685702250000
32.25,1711685702500000
32.25,1711685702750000
32.25,1711685703000000
32.25,1711685703250000
32.25,1711685703500000
32.25,1711685703750000
32.25,1711685704000000
32.25,1711685704250000
32.25,1711685704500000
32.25,1711685704750000
32.27,1711685705000000
32.27,1711685705250000
32.27,1711685705500000
32.27,1711685705750000
32.25,1711685706000000
32.25,1711685706250000
32.25,1711685706500000
32.25,1711685706750000
32.27,1711685707000000
32.27,1711685707250000
32.27,1711685707500000
32.27,1711685707750000
32.29,1711685708000000
32.29,1711685708250000
32.29,1711685708500000
32.29,1711685708750000
32.29,1711685709000000
32.29,1711685709250000
32.29,1711685709500000
32.29,1711685709750000
32.29,1711685710000000
32.29,1711685710250000
32.29,1711685710500000
32.29,1711685710750000
32.29,1711685711000000
32.29,1711685711250000
32.29,1711685711500000
