value,timestamp
29.93,1711437362000000
29.93,1711437362250000
29.93,1711437362500000
29.93,1711437362750000
29.93,1711437363000000
29.93,1711437363250000
29.93,1711437363500000
29.93,1711437363750000
29.89,1711437364000000
29.89,1711437364250000
29.89,1711437364500000
29.89,1711437364750000
29.91,1711437365000000
29.91,1711437365250000
29.91,1711437365500000
29.91,1711437365750000
29.91,1711437366000000
29.91,1711437366250000
29.91,1711437366500000
29.91,1711437366750000
29.93,1711437367000000
29.93,1711437367250000
29.93,1711437367500000
29.93,1711437367750000
29.93,1711437368000000
29.93,1711437368250000
29.93,1711437368500000
29.93,1711437368750000
29.97,1711437369000000
29.97,1711437369250000
29.97,1711437369500000
29.97,1711437369750000
29.97,1711437370000000
29.97,1711437370250000
29.97,1711437370500000
29.97,1711437370750000
29.97,1711437371000000
29.97,1711437371250000
29.97,1711437371500000
29.97,1711437371750000
29.97,1711437372000000
29.97,1711437372250000
29.97,1711437372500000
29.97,1711437372750000
29.99,1711437373000000
29.99,1711437373250000
29.99,1711437373500000
29.99,1711437373750000
29.99,1711437374000000
29.99,1711437374250000
29.99,1711437374500000
29.99,1711437374750000
29.97,1711437375000000
29.97,1711437375250000
29.97,1711437375500000
29.97,1711437375750000
30.01,1711437376000000
30.01,1711437376250000
30.01,1711437376500000
30.01,1711437376750000
29.99,1711437377000000
29.99,1711437377250000
29.99,1711437377500000
29.99,1711437377750000
29.99,1711437378000000
29.99,1711437378250000
29.99,1711437378500000
29.99,1711437378750000
29.99,1711437379000000
29.99,1711437379250000
29.99,1711437379500000
29.99,1711437379750000
30.01,1711437380000000
30.01,1711437380250000
30.01,1711437380500000
30.01,1711437380750000
30.01,1711437381000000
30.01,1711437381250000
30.01,1711437381500000
30.01,1711437381750000
30.03,1711437382000000
30.03,1711437382250000
30.03,1711437382500000
30.03,1711437382750000
30.05,1711437383000000
30.05,1711437383250000
30.05,1711437383500000
30.05,1711437383750000
30.05,1711437384000000
30.05,1711437384250000
30.05,1711437384500000
30.05,1711437384750000
30.05,1711437385000000
30.05,1711437385250000
30.05,1711437385500000
30.05,1711437385750000
30.07,1711437386000000
30.07,1711437386250000
30.07,1711437386500000
30.07,1711437386750000
30.07,1711437387000000
30.07,1711437387250000
30.07,1711437387500000
30.07,1711437387750000
30.11,1711437388000000
30.11,1711437388250000
30.11,1711437388500000
30.11,1711437388750000
30.11,1711437389000000
30.11,1711437389250000
30.11,1711437389500000
30.11,1711437389750000
30.11,1711437390000000
30.11,1711437390250000
30.11,1711437390500000
30.11,1711437390750000
30.09,1711437391000000
30.09,1711437391250000
30.09,1711437391500000
30.09,1711437391750000
30.11,1711437392000000
30.11,1711437392250000
30.11,1711437392500000
30.11,1711437392750000
30.13,1711437393000000
30.13,1711437393250000
30.13,1711437393500000
30.13,1711437393750000
