phoneTimestamp,sensorTimestamp,ecg
1711469731310,599616221906575278,11934
1711469731317,599616221914239546,11918
1711469731325,599616221921903814,11884
1711469731332,599616221929568082,11889
1711469731340,599616221937232350,11797
1711469731348,599616221944896618,11584
1711469731355,599616221952560886,11470
1711469731363,599616221960225154,11454
1711469731371,599616221967889422,11425
1711469731377,599616221975553690,11335
1711469731385,599616221983217958,11129
1711469731393,599616221990882226,10851
1711469731401,599616221998546494,10663
1711469731409,599616222006210762,10763
1711469731417,599616222013875030,11071
1711469731424,599616222021539298,11089
1711469731432,599616222029203566,10750
1711469731440,599616222036867834,10524
1711469731447,599616222044532102,10546
1711469731455,599616222052196370,10497
1711469731463,599616222059860638,10275
1711469731470,599616222067524906,10116
1711469731478,599616222075189174,9979
1711469731486,599616222082853442,9757
1711469731493,599616222090517710,9625
1711469731501,599616222098181978,9584
1711469731509,599616222105846246,9526
1711469731516,599616222113510514,9465
1711469731524,599616222121174782,9355
1711469731532,599616222128839050,9174
1711469731539,599616222136503318,9030
1711469731547,599616222144167586,8965
1711469731555,599616222151831854,8912
1711469731561,599616222159496122,8833
1711469731569,599616222167160390,8725
1711469731577,599616222174824658,8586
1711469731585,599616222182488926,8438
1711469731593,599616222190153194,8340
1711469731601,599616222197817462,8291
1711469731608,599616222205481730,8203
1711469731616,599616222213145998,8073
1711469731624,599616222220810266,7956
1711469731631,599616222228474534,7824
1711469731639,599616222236138802,7719
1711469731647,599616222243803070,7701
1711469731654,599616222251467338,7620
1711469731662,599616222259131606,7409
1711469731670,599616222266795874,7295
1711469731677,599616222274460142,7277
1711469731685,599616222282124410,7087
1711469731693,599616222289788678,6844
1711469731700,599616222297452946,6748
1711469731708,599616222305117214,6596
1711469731716,599616222312781482,6430
1711469731723,599616222320445750,6389
1711469731731,599616222328110018,6268
1711469731739,599616222335774286,6111
1711469731745,599616222343438554,6035
1711469731753,599616222351102822,5880
1711469731761,599616222358767090,5726
1711469731769,599616222366431358,5672
1711469731777,599616222374095626,5578
1711469731785,599616222381759894,5475
1711469731792,599616222389424162,5423
1711469731800,599616222397088430,5340
1711469731808,599616222404752698,5275
1711469731815,599616222412416966,5244
1711469731823,599616222420081234,5165
1711469731831,599616222427745502,5080
1711469731838,599616222435409770,5033
1711469731846,599616222443074038,4966
1711469731854,599616222450738306,4907
1711469731861,599616222458402574,4883
1711469731869,599616222466036762,4829
1711469731877,599616222473701448,4753
1711469731884,599616222481366134,4697
1711469731892,599616222489030820,4627
1711469731900,599616222496695506,4573
1711469731907,599616222504360192,4560
1711469731915,599616222512024878,4522
1711469731923,599616222519689564,4441
1711469731929,599616222527354250,4365
1711469731937,599616222535018936,4313
1711469731945,599616222542683622,4259
1711469731953,599616222550348308,4156
1711469731961,599616222558012994,4035
1711469731969,599616222565677680,3903
1711469731976,599616222573342366,3755
1711469731984,599616222581007052,3681
1711469731992,599616222588671738,3681
1711469731999,599616222596336424,3672
1711469732007,599616222604001110,3661
1711469732015,599616222611665796,3641
1711469732022,599616222619330482,3564
1711469732030,599616222626995168,3490
1711469732038,599616222634659854,3477
1711469732045,599616222642324540,3484
1711469732053,599616222649989226,3477
1711469732061,599616222657653912,3457
1711469732068,599616222665318598,3389
1711469732076,599616222672983284,3315
1711469732084,599616222680647970,3298
1711469732091,599616222688312656,3302
1711469732099,599616222695977342,3293
1711469732107,599616222703642028,3282
1711469732113,599616222711306714,3217
1711469732121,599616222718971400,3116
1711469732129,599616222726636086,3078
1711469732137,599616222734300772,3080
1711469732145,599616222741965458,3071
1711469732153,599616222749630144,3055
1711469732160,599616222757294830,3002
1711469732168,599616222764959516,2919
1711469732176,599616222772624202,2898
1711469732183,599616222780288888,2919
1711469732191,599616222787953574,2845
1711469732199,599616222795618260,2672
1711469732206,599616222803282946,2546
1711469732214,599616222810947632,2490
1711469732222,599616222818612318,2459
1711469732229,599616222826277004,2459
1711469732237,599616222833941690,2472
1711469732245,599616222841606376,2477
1711469732252,599616222849271062,2437
1711469732260,599616222856935748,2293
1711469732268,599616222864600434,2085
1711469732275,599616222872265120,1999
1711469732283,599616222879929806,2217
1711469732291,599616222887594492,2508
1711469732297,599616222895259178,2459
1711469732305,599616222902923864,2242
1711469732313,599616222910588550,2215
1711469732321,599616222918253236,2255
1711469732329,599616222925917922,2228
1711469732337,599616222933582608,2215
1711469732344,599616222941247294,2208
1711469732352,599616222948911980,2145
1711469732360,599616222956576666,2082
1711469732367,599616222964241352,2071
1711469732375,599616222971906038,2073
1711469732382,599616222979570724,2060
1711469732390,599616222987235410,2033
1711469732398,599616222994900096,1995
1711469732405,599616223002564782,1948
1711469732413,599616223010229468,1910
1711469732421,599616223017894154,1898
1711469732428,599616223025558860,1898
1711469732436,599616223033223546,1833
1711469732444,599616223040888232,1694
1711469732451,599616223048552918,1582
1711469732459,599616223056217604,1542
1711469732467,599616223063882290,1506
1711469732473,599616223071546976,1430
1711469732481,599616223079211662,1342
1711469732489,599616223086876348,1298
1711469732497,599616223094541034,1224
1711469732505,599616223102205720,1078
1711469732513,599616223109870406,1002
1711469732520,599616223117535092,1031
1711469732528,599616223125199778,1029
1711469732536,599616223132864464,1004
1711469732543,599616223140529150,993
1711469732551,599616223148193836,941
1711469732559,599616223155858522,894
1711469732566,599616223163523208,872
1711469732574,599616223171187894,818
1711469732582,599616223178852580,793
1711469732589,599616223186517266,822
1711469732597,599616223194181952,811
1711469732605,599616223201846638,775
1711469732612,599616223209511324,782
1711469732620,599616223217176010,786
1711469732628,599616223224840696,769
1711469732635,599616223232505382,784
1711469732643,599616223240170068,802
1711469732651,599616223247834754,780
1711469732657,599616223255499440,769
1711469732665,599616223263164126,775
1711469732673,599616223270828812,775
1711469732681,599616223278493498,764
1711469732689,599616223286158184,677
1711469732697,599616223293822870,531
1711469732704,599616223301487556,464
1711469732712,599616223309152242,486
1711469732720,599616223316816928,506
1711469732727,599616223324481614,538
1711469732735,599616223332146300,589
1711469732743,599616223339810986,609
1711469732750,599616223347475672,594
1711469732758,599616223355140358,591
1711469732766,599616223362805044,616
1711469732773,599616223370469730,659
1711469732781,599616223378134416,699
1711469732789,599616223385799102,715
1711469732796,599616223393463788,708
1711469732804,599616223401128474,697
1711469732812,599616223408793160,710
1711469732819,599616223416457846,744
1711469732827,599616223424122532,773
1711469732835,599616223431787218,795
1711469732841,599616223439451904,791
1711469732849,599616223447116590,762
1711469732857,599616223454781276,760
1711469732865,599616223462445962,795
1711469732873,599616223470110648,825
1711469732881,599616223477775334,840
1711469732888,599616223485440020,836
1711469732896,599616223493104706,795
1711469732904,599616223500769392,777
1711469732911,599616223508434078,809
1711469732919,599616223516098764,838
1711469732927,599616223523763450,831
1711469732934,599616223531428136,766
1711469732942,599616223539092822,663
