phoneTimestamp,duration
1711469730278,849
1711469731127,866
1711469731993,847
1711469732840,346
1711469733185,270
1711469733456,1112
1711469734568,838
1711469735406,877
1711469736283,855
1711469737137,819
1711469737957,848
1711469738805,814
1711469739619,800
1711469740419,820
1711469741239,804
1711469742043,760
1711469742803,799
1711469743601,715
1711469744317,714
1711469745031,720
1711469745751,718
1711469746469,668
1711469747137,698
1711469747835,719
1711469748553,1473
1711469750027,765
1711469750792,760
1711469751552,717
1711469752269,767
1711469753036,761
1711469753797,718
1711469754515,738
1711469755253,695
1711469755948,726
1711469756673,741
1711469757415,782
1711469758197,805
1711469759001,819
1711469759821,732
1711469760553,786
1711469761339,825
1711469762164,845
1711469763009,1589
1711469764598,829
1711469765427,779
1711469766206,724
1711469766929,641
1711469767571,711
1711469768281,753
1711469769035,811
1711469769846,831
1711469770677,834
1711469771511,800
1711469772311,793
1711469773104,701
1711469773805,716
1711469774521,725
1711469775246,759
1711469776005,704
1711469776709,763
1711469777472,815
1711469778287,845
1711469779132,736
1711469779868,720
1711469780588,795
1711469781383,844
1711469782227,886
1711469783113,882
1711469783995,872
1711469784867,790
1711469785657,834
1711469786491,857
1711469787348,871
1711469788219,845
1711469789064,872
1711469789936,909
1711469790845,911
1711469791756,843
1711469792599,894
1711469793493,902
1711469794395,886
1711469795281,834
1711469796115,878
1711469796993,870
1711469797863,802
1711469798665,813
1711469799478,804
1711469800281,704
1711469800985,675
1711469801661,720
1711469802381,744
1711469803125,675
1711469803800,740
1711469804540,777
1711469805317,797
1711469806113,764
1711469806878,770
1711469807648,766
1711469808414,743
1711469809157,695
1711469809852,684
1711469810536,677
1711469811213,672
1711469811885,661
1711469812545,631
1711469813177,623
1711469813800,604
1711469814404,597
1711469815001,607
1711469815608,596
1711469816204,611
1711469816815,640
1711469817455,661
1711469818116,672
1711469818788,652
1711469819440,683
1711469820123,705
1711469820828,688
1711469821516,713
1711469822229,731
1711469822960,766
1711469823726,769
1711469824495,710
1711469825205,720
1711469825925,752
1711469826677,774
1711469827451,777
1711469828228,741
1711469828969,667
1711469829636,710
1711469830345,766
1711469831112,825
1711469831937,831
1711469832768,799
1711469833567,705
1711469834272,711
1711469834983,733
1711469835716,797
1711469836513,800
1711469837313,710
1711469838023,690
1711469838713,730
1711469839443,782
1711469840225,830
1711469841055,841
1711469841896,836
1711469842732,748
1711469843480,757
1711469844237,786
1711469845023,802
1711469845825,817
1711469846641,812
1711469847454,805
1711469848259,775
1711469849033,701
1711469849735,728
1711469850463,777
1711469851240,817
1711469852057,848
1711469852905,836
1711469853741,752
1711469854493,760
1711469855253,783
1711469856036,814
1711469856849,829
1711469857679,809
1711469858488,807
1711469859295,738
1711469860033,741
1711469860774,757
1711469861531,773
1711469862304,790
1711469863094,742
1711469863836,711
1711469864547,723
1711469865270,755
1711469866025,795
1711469866820,806
1711469867625,793
1711469868419,729
1711469869148,733
1711469869881,751
1711469870632,772
1711469871404,784
1711469872188,743
1711469872931,720
1711469873651,731
1711469874382,767
1711469875149,808
1711469875957,805
1711469876761,801
1711469877563,720
1711469878283,691
1711469878974,701
1711469879675,735
1711469880409,764
1711469881174,764
1711469881937,737
1711469882675,703
1711469883377,721
1711469884099,751
1711469884849,766
1711469885616,785
1711469886401,742
1711469887143,711
1711469887854,731
1711469888585,761
1711469889345,777
1711469890123,769
1711469890892,723
1711469891615,729
1711469892344,746
1711469893089,762
1711469893852,782
1711469894633,754
1711469895388,729
1711469896117,740
1711469896857,758
1711469897615,779
1711469898393,784
1711469899177,760
1711469899937,708
1711469900646,676
1711469901321,697
1711469902019,716
1711469902735,735
1711469903470,731
1711469904201,712
1711469904913,675
1711469905588,671
1711469906259,668
1711469906927,677
1711469907604,683
1711469908287,688
1711469908975,679
1711469909654,654
1711469910308,640
1711469910948,662
1711469911609,691
1711469912301,732
1711469913033,757
1711469913790,741
1711469914531,712
1711469915243,718
1711469915961,721
1711469916681,742
1711469917424,745
1711469918169,722
1711469918891,692
1711469919583,695
1711469920278,708
1711469920985,707
1711469921693,720
1711469922413,705
1711469923118,700
1711469923817,704
1711469924521,716
1711469925238,702
1711469925940,705
1711469926645,723
1711469927368,756
1711469928124,789
1711469928913,824
1711469929737,823
1711469930560,797
1711469931357,768
1711469932125,729
1711469932854,741
1711469933595,738
1711469934333,754
1711469935087,763
1711469935849,760
1711469936609,752
1711469937361,716
1711469938078,692
1711469938769,691
1711469939461,711
1711469940172,764
1711469940936,793
1711469941729,806
1711469942535,794
1711469943329,781
1711469944110,771
1711469944881,720
1711469945601,703
1711469946304,711
1711469947015,729
1711469947744,751
1711469948495,765
1711469949260,756
1711469950016,761
1711469950777,746
1711469951523,745
1711469952268,721
1711469952989,703
1711469953692,695
1711469954387,718
1711469955105,758
1711469955863,785
1711469956648,774
1711469957422,745
1711469958167,702
1711469958869,687
1711469959556,693
1711469960249,723
1711469960972,711
1711469961683,724
1711469962407,718
1711469963125,705
1711469963830,693
1711469964523,683
1711469965206,673
1711469965879,686
1711469966565,726
1711469967291,755
1711469968046,782
1711469968828,773
1711469969601,771
1711469970372,750
1711469971121,756
1711469971878,726
1711469972604,704
1711469973308,684
1711469973992,673
1711469974665,690
1711469975355,716
1711469976071,750
1711469976821,750
1711469977571,735
1711469978305,705
1711469979011,669
1711469979680,659
1711469980339,650
1711469980989,660
1711469981649,691
1711469982340,732
1711469983072,759
1711469983831,738
1711469984569,730
1711469985299,680
1711469985979,659
1711469986638,641
1711469987279,646
1711469987925,652
1711469988577,665
1711469989241,683
1711469989925,704
1711469990629,719
1711469991348,729
1711469992077,727
1711469992804,726
1711469993529,704
1711469994233,699
1711469994933,674
1711469995607,656
1711469996263,648
1711469996911,668
1711469997579,693
1711469998272,702
1711469998974,711
1711469999685,711
1711470000396,708
1711470001104,701
1711470001805,692
1711470002497,679
1711470003176,667
1711470003843,675
1711470004518,663
1711470005181,642
1711470005823,605
1711470006428,601
1711470007029,602
1711470007631,620
1711470008251,652
1711470008903,690
1711470009593,707
1711470010300,698
1711470010998,676
1711470011673,649
1711470012323,633
1711470012956,630
1711470013585,641
1711470014227,655
1711470014881,661
1711470015543,681
1711470016224,689
1711470016913,678
1711470017591,679
1711470018270,652
1711470018921,643
1711470019565,636
1711470020201,651
1711470020852,686
1711470021537,719
1711470022257,726
1711470022983,751
1711470023734,721
1711470024455,673
1711470025128,655
1711470025783,655
1711470026438,668
1711470027105,688
1711470027793,716
1711470028510,729
1711470029239,717
1711470029956,1427
1711470031383,681
1711470032064,650
1711470032713,640
1711470033353,640
1711470033993,649
1711470034643,682
1711470035325,701
1711470036025,727
1711470036753,729
1711470037481,706
1711470038188,677
1711470038865,658
1711470039523,648
1711470040171,660
1711470040831,685
1711470041516,710
1711470042225,724
1711470042950,722
1711470043672,712
1711470044384,694
1711470045078,666
1711470045744,665
1711470046409,674
1711470047083,693
1711470047776,719
1711470048495,755
1711470049249,769
1711470050019,764
1711470050783,771
1711470051553,776
1711470052329,769
1711470053099,766
1711470053865,745
1711470054609,730
1711470055340,719
1711470056059,716
1711470056775,699
1711470057473,701
1711470058175,689
1711470058864,690
1711470059553,695
1711470060249,690
1711470060939,701
1711470061640,691
1711470062331,689
1711470063020,690
1711470063710,675
1711470064385,659
1711470065044,668
1711470065712,668
1711470066380,678
1711470067057,688
1711470067745,667
1711470068413,681
1711470069094,668
1711470069761,628
1711470070390,596
1711470070985,593
1711470071579,595
1711470072174,604
1711470072777,628
1711470073406,628
1711470074033,632
1711470074665,635
1711470075301,614
1711470075915,601
1711470076516,594
1711470077110,591
1711470077701,588
1711470078289,599
1711470078888,607
1711470079495,626
1711470080121,633
1711470080753,634
1711470081388,645
1711470082033,643
1711470082676,639
1711470083315,645
1711470083960,648
1711470084608,671
1711470085279,701
1711470085980,720
1711470086700,712
1711470087412,681
1711470088093,664
1711470088757,646
1711470089403,647
1711470090049,672
1711470090721,720
1711470091441,756
1711470092198,750
1711470092948,742
1711470093689,714
1711470094404,643
1711470095047,625
1711470095672,615
1711470096287,622
1711470096909,645
1711470097553,663
1711470098217,679
1711470098896,727
1711470099623,742
1711470100365,752
1711470101117,698
1711470101815,653
1711470102468,657
1711470103125,646
1711470103771,671
1711470104441,694
1711470105136,722
1711470105857,744
1711470106601,756
1711470107358,741
1711470108099,729
1711470108828,738
1711470109566,737
