phoneTimestamp,hr,hrv
1712089048027,78,
1712089048998,77,
1712089050022,77,6.5
1712089051001,77,7.9
1712089052029,77,7.0
1712089053049,76,10.5
1712089054036,76,11.2
1712089055049,75,10.6
1712089056021,76,10.8
1712089057046,76,10.6
1712089058028,76,10.2
1712089059051,76,9.6
1712089060028,77,9.5
1712089061043,77,9.2
1712089062025,77,9.5
1712089063046,77,11.2
1712089064078,77,13.4
1712089065047,78,13.1
1712089066017,78,12.9
1712089067051,79,12.7
1712089068027,80,13.5
1712089069049,80,13.3
1712089070028,81,13.7
1712089071039,81,14.1
1712089072027,82,14.2
1712089073056,82,14.1
1712089074015,81,14.7
1712089075093,81,14.1
1712089076033,80,13.9
1712089077043,80,14.0
1712089078015,80,13.9
1712089079039,81,14.1
1712089080062,81,14.1
1712089081049,82,14.1
1712089082009,81,15.0
1712089083085,81,15.4
1712089084014,80,15.4
1712089085040,80,12.7
1712089086013,80,13.4
1712089087040,81,15.0
1712089088061,82,14.9
1712089089035,82,14.4
1712089090049,82,14.3
1712089091024,82,14.0
1712089092003,82,14.2
1712089093031,81,13.6
1712089094049,81,13.5
1712089095030,81,13.5
1712089096046,81,14.2
1712089097065,82,14.2
1712089098041,82,14.2
1712089099029,82,14.0
1712089100048,82,13.8
1712089101019,82,13.7
1712089102039,82,13.7
1712089103021,82,13.7
1712089104145,82,12.1
1712089105017,82,12.1
1712089106039,82,12.2
1712089107014,82,11.6
1712089108139,83,9.2
1712089109061,83,9.1
1712089110033,83,9.1
1712089111009,83,9.0
1712089112032,83,8.3
1712089113065,83,7.9
1712089114036,82,7.9
1712089115007,82,8.8
1712089116179,81,8.8
1712089117057,81,6.5
1712089118033,81,6.3
1712089119013,81,6.3
1712089120083,81,6.4
1712089121009,81,6.5
1712089122033,80,6.5
1712089123016,80,6.5
1712089124030,79,6.4
1712089125011,80,6.5
1712089126033,80,7.3
1712089127053,81,8.3
1712089128031,81,8.2
1712089129054,81,7.8
1712089130036,82,8.4
1712089131003,81,8.9
1712089132075,81,8.8
1712089133001,81,9.0
1712089134025,80,9.7
1712089135007,80,9.7
1712089136126,80,9.2
1712089137046,80,9.3
1712089138075,80,9.3
1712089139044,80,10.1
1712089140017,80,10.0
1712089141041,79,10.0
1712089142072,79,10.3
1712089143046,79,10.3
1712089144024,78,11.8
1712089145043,77,11.9
1712089146260,77,12.0
1712089147283,76,12.0
1712089148016,75,12.1
1712089149195,75,11.5
1712089150646,74,10.8
1712089151340,74,11.8
1712089152312,74,12.2
1712089153085,75,15.1
1712089154350,75,14.9
1712089155032,76,14.9
1712089156107,76,15.3
1712089157037,76,15.3
1712089158012,75,20.9
1712089159033,74,21.9
1712089160017,73,21.9
1712089161035,73,21.8
1712089162009,73,24.8
1712089163029,73,25.4
1712089164009,74,25.1
1712089165032,73,28.8
1712089166101,72,30.3
1712089167079,71,30.3
1712089168009,71,30.3
1712089169033,70,29.6
1712089170049,70,29.6
1712089171027,69,29.6
1712089172003,69,29.8
1712089173027,69,29.7
1712089174097,68,29.7
1712089175080,68,29.7
1712089176055,68,29.7
1712089177027,68,29.5
1712089178200,68,28.3
1712089179219,68,28.0
1712089180102,68,28.6
1712089181072,68,28.6
1712089182047,67,28.3
1712089183125,68,29.0
1712089184093,68,25.9
1712089185070,68,25.0
1712089186103,69,25.0
1712089187025,69,25.0
1712089188041,69,22.3
1712089189024,68,22.4
1712089190041,68,22.4
1712089191017,68,17.3
1712089192040,68,14.6
1712089193017,68,14.7
1712089194039,68,14.6
1712089195016,68,14.7
1712089196041,67,14.7
1712089197014,67,14.9
1712089198035,67,15.0
1712089199111,67,15.1
1712089200032,66,15.1
1712089201009,66,15.1
1712089202035,66,14.4
1712089203108,66,15.1
1712089204127,66,15.1
1712089205013,66,15.2
1712089206030,66,14.0
1712089207049,66,14.0
1712089208075,67,14.0
1712089209049,67,12.6
1712089210023,67,10.6
1712089211003,66,10.6
1712089212022,66,10.6
1712089212999,66,11.8
1712089214025,66,11.2
1712089215052,66,10.4
1712089216024,66,9.9
1712089217049,66,11.4
1712089218071,66,11.4
1712089219048,66,10.9
1712089220019,66,10.9
1712089221047,67,10.8
1712089222068,67,10.7
1712089223092,67,10.4
1712089224013,67,9.9
1712089225038,67,9.7
1712089226031,67,9.7
1712089227040,67,9.9
1712089228065,67,9.8
