value,timestamp
98.0,1712819494000000
98.0,1712819495000000
85.33,1712819496000000
76.5,1712819497000000
73.2,1712819498000000
72.67,1712819499000000
72.43,1712819500000000
72.25,1712819501000000
71.56,1712819502000000
72.2,1712819503000000
72.45,1712819504000000
72.5,1712819505000000
72.46,1712819506000000
72.36,1712819507000000
72.67,1712819508000000
73.75,1712819509000000
74.82,1712819510000000
75.72,1712819511000000
76.63,1712819512000000
77.35,1712819513000000
78.1,1712819514000000
79.5,1712819515000000
78.74,1712819516000000
78.04,1712819517000000
77.4,1712819518000000
76.81,1712819519000000
76.26,1712819520000000
75.75,1712819521000000
75.59,1712819522000000
75.5,1712819523000000
75.48,1712819524000000
75.5,1712819525000000
75.64,1712819526000000
75.82,1712819527000000
75.86,1712819528000000
75.89,1712819529000000
75.92,1712819530000000
75.92,1712819531000000
75.9,1712819532000000
75.85,1712819533000000
75.8,1712819534000000
75.76,1712819535000000
75.72,1712819536000000
75.7,1712819537000000
75.69,1712819538000000
75.67,1712819539000000
75.66,1712819540000000
75.65,1712819541000000
75.63,1712819542000000
75.62,1712819543000000
75.61,1712819544000000
75.58,1712819545000000
75.57,1712819546000000
75.56,1712819547000000
75.53,1712819548000000
75.5,1712819549000000
75.44,1712819550000000
75.36,1712819551000000
75.29,1712819552000000
75.2,1712819553000000
74.68,1712819554000000
74.15,1712819555000000
74.38,1712819556000000
74.82,1712819557000000
75.12,1712819558000000
75.25,1712819559000000
75.42,1712819560000000
75.58,1712819561000000
75.82,1712819562000000
75.88,1712819563000000
76.0,1712819564000000
76.25,1712819565000000
76.48,1712819566000000
76.7,1712819567000000
76.8,1712819568000000
76.68,1712819569000000
76.55,1712819570000000
76.45,1712819571000000
76.23,1712819572000000
76.07,1712819573000000
75.88,1712819574000000
75.43,1712819575000000
75.77,1712819576000000
76.12,1712819577000000
76.43,1712819578000000
76.75,1712819579000000
77.07,1712819580000000
77.4,1712819581000000
77.58,1712819582000000
77.73,1712819583000000
77.85,1712819584000000
77.97,1712819585000000
77.97,1712819586000000
77.88,1712819587000000
77.87,1712819588000000
