phoneTimestamp,sensorTimestamp,ecg
1711359517572,599616081203440068,12114
1711359517579,599616081211106356,12037
1711359517587,599616081218772644,12327
1711359517593,599616081226438932,12496
1711359517601,599616081234105220,12365
1711359517609,599616081241771508,12234
1711359517617,599616081249437796,12255
1711359517625,599616081257104084,12280
1711359517633,599616081264770372,12297
1711359517640,599616081272436660,12348
1711359517648,599616081280102948,12325
1711359517656,599616081287769236,12210
1711359517663,599616081295435524,12138
1711359517671,599616081303101812,12201
1711359517679,599616081310768100,12381
1711359517686,599616081318434388,12316
1711359517694,599616081326100676,11944
1711359517702,599616081333766964,11777
1711359517709,599616081341433252,11782
1711359517717,599616081349099540,11689
1711359517725,599616081356765828,11656
1711359517732,599616081364432116,11665
1711359517740,599616081372098404,11600
1711359517748,599616081379764692,11529
1711359517755,599616081387430980,11438
1711359517763,599616081395097268,11338
1711359517771,599616081402763556,11331
1711359517777,599616081410429844,11317
1711359517785,599616081418096132,11258
1711359517793,599616081425762420,11214
1711359517801,599616081433428708,11033
1711359517809,599616081441094996,10823
1711359517817,599616081448761284,10792
1711359517824,599616081456427572,10739
1711359517832,599616081464093860,10544
1711359517840,599616081471760148,10449
1711359517847,599616081479426436,10402
1711359517855,599616081487092724,10250
1711359517863,599616081494759012,10156
1711359517870,599616081502425300,10116
1711359517878,599616081510091588,9981
1711359517886,599616081517757876,9901
1711359517893,599616081525424164,9887
1711359517901,599616081533090452,9765
1711359517909,599616081540756740,9655
1711359517916,599616081548423028,9609
1711359517924,599616081556089316,9482
1711359517932,599616081563755604,9384
1711359517939,599616081571421892,9414
1711359517947,599616081579088180,9328
1711359517955,599616081586754468,9082
1711359517961,599616081594420756,8914
1711359517969,599616081602087044,8841
1711359517977,599616081609753332,8766
1711359517985,599616081617419620,8666
1711359517993,599616081625085908,8516
1711359518001,599616081632752196,8364
1711359518008,599616081640418484,8167
1711359518016,599616081648084772,7940
1711359518024,599616081655751060,7823
1711359518031,599616081663417348,7800
1711359518039,599616081671083636,7720
1711359518047,599616081678749924,7524
1711359518054,599616081686416212,7318
1711359518062,599616081694082500,7203
1711359518070,599616081701748788,7161
1711359518077,599616081709415076,7138
1711359518085,599616081717081364,7112
1711359518093,599616081724747652,7028
1711359518100,599616081732413940,6855
1711359518108,599616081740080228,6717
1711359518116,599616081747746516,6658
1711359518123,599616081755412804,6604
1711359518131,599616081763089160,6574
1711359518139,599616081770755309,6539
1711359518145,599616081778421458,6415
1711359518153,599616081786087607,6282
1711359518161,599616081793753756,6235
1711359518169,599616081801419905,6207
1711359518177,599616081809086054,6214
1711359518185,599616081816752203,6174
1711359518192,599616081824418352,5917
1711359518200,599616081832084501,5790
1711359518208,599616081839750650,6073
1711359518215,599616081847416799,6352
1711359518223,599616081855082948,6151
1711359518231,599616081862749097,5594
1711359518238,599616081870415246,5198
1711359518246,599616081878081395,5144
1711359518254,599616081885747544,5191
1711359518261,599616081893413693,5156
1711359518269,599616081901079842,5102
1711359518277,599616081908745991,5114
1711359518284,599616081916412140,5086
1711359518292,599616081924078289,4918
1711359518300,599616081931744438,4777
1711359518307,599616081939410587,4777
1711359518315,599616081947076736,4801
1711359518323,599616081954742885,4782
1711359518329,599616081962409034,4733
1711359518337,599616081970075183,4625
1711359518345,599616081977741332,4541
1711359518353,599616081985407481,4527
1711359518361,599616081993073630,4513
1711359518369,599616082000739779,4492
1711359518376,599616082008405928,4475
1711359518384,599616082016072077,4403
1711359518392,599616082023738226,4312
1711359518399,599616082031404375,4281
1711359518407,599616082039070524,4267
1711359518415,599616082046736673,4241
1711359518422,599616082054402822,4213
1711359518430,599616082062068971,4145
1711359518438,599616082069735120,4054
1711359518445,599616082077401269,4014
1711359518453,599616082085067418,4010
1711359518461,599616082092733567,3993
1711359518468,599616082100399716,3949
1711359518476,599616082108065865,3872
1711359518484,599616082115732014,3764
1711359518491,599616082123398163,3680
1711359518499,599616082131064312,3642
1711359518507,599616082138730461,3621
1711359518513,599616082146396610,3568
1711359518521,599616082154062759,3495
1711359518529,599616082161728908,3444
1711359518537,599616082169395057,3355
1711359518545,599616082177061206,3256
1711359518553,599616082184727355,3242
1711359518560,599616082192393504,3212
1711359518568,599616082200059653,3090
1711359518576,599616082207725802,2990
1711359518583,599616082215391951,2938
1711359518591,599616082223058100,2894
1711359518599,599616082230724249,2823
1711359518606,599616082238390398,2711
1711359518614,599616082246056547,2613
1711359518622,599616082253722696,2519
1711359518629,599616082261388845,2402
1711359518637,599616082269054994,2332
1711359518645,599616082276721143,2318
1711359518652,599616082284387292,2274
1711359518660,599616082292053441,2220
1711359518668,599616082299719590,2201
1711359518675,599616082307385739,2178
1711359518683,599616082315051888,2096
1711359518691,599616082322687974,1955
1711359518697,599616082330354541,1831
1711359518705,599616082338021108,1796
1711359518713,599616082345687675,1799
1711359518721,599616082353354242,1775
1711359518729,599616082361020809,1764
1711359518737,599616082368687376,1794
1711359518744,599616082376353943,1815
1711359518752,599616082384020510,1792
1711359518760,599616082391687077,1771
1711359518767,599616082399353644,1773
1711359518775,599616082407020211,1764
1711359518783,599616082414686778,1703
1711359518790,599616082422353345,1635
1711359518798,599616082430019912,1628
1711359518806,599616082437686479,1656
1711359518813,599616082445353046,1658
1711359518821,599616082453019613,1579
1711359518829,599616082460686180,1452
1711359518836,599616082468352747,1413
1711359518844,599616082476019314,1441
1711359518852,599616082483685881,1450
1711359518859,599616082491352448,1511
1711359518867,599616082499019015,1717
1711359518875,599616082506685582,2028
1711359518881,599616082514352149,2152
1711359518889,599616082522018716,1757
1711359518897,599616082529685283,1218
1711359518905,599616082537351850,1214
1711359518913,599616082545018417,1490
