phoneTimestamp,hr,hrv
1711359516142,98,
1711359517169,98,
1711359518144,97,4.6
1711359519168,96,6.1
1711359520145,94,7.4
1711359521173,94,6.6
1711359522148,94,7.0
1711359523167,95,8.9
1711359524143,97,8.6
1711359525165,98,8.4
1711359526195,98,8.5
1711359527167,97,11.5
1711359528193,95,11.3
1711359529165,94,11.0
1711359530137,93,11.2
1711359531168,91,11.7
1711359532187,90,11.4
1711359533213,89,11.8
1711359534192,90,11.5
1711359535158,90,11.5
1711359536191,91,11.5
1711359537158,91,11.5
1711359538187,91,11.0
1711359539209,92,11.1
1711359540185,93,11.3
1711359541217,94,11.0
1711359542181,94,10.5
1711359543155,95,10.4
1711359544179,96,10.4
1711359545153,97,10.2
1711359546231,98,8.0
1711359547153,100,8.1
1711359548177,101,6.5
1711359549155,102,6.5
1711359550177,103,6.5
1711359551151,103,5.0
1711359552179,104,4.7
1711359553149,104,4.6
1711359554173,105,4.6
1711359555149,105,4.6
1711359556174,106,4.7
1711359557151,106,3.9
1711359558175,107,3.9
1711359559147,107,3.9
1711359560171,108,3.8
1711359561148,108,3.4
1711359562172,108,2.4
1711359563144,108,2.2
1711359564169,109,2.1
1711359565193,109,2.1
1711359566169,110,2.1
1711359567141,110,2.1
1711359568168,110,2.1
1711359569140,109,2.2
1711359570163,108,2.5
1711359571136,107,3.3
1711359572165,106,3.1
1711359573187,104,3.7
1711359574213,103,3.8
1711359575190,101,4.2
1711359576157,100,4.2
1711359577184,100,4.2
1711359578161,99,4.2
1711359579185,98,4.7
1711359580159,98,4.7
1711359581189,97,4.7
1711359582156,97,4.6
1711359583181,96,4.9
1711359584157,96,5.0
1711359585181,95,5.0
1711359586157,94,5.0
1711359587180,93,5.5
1711359588152,92,5.4
1711359589232,92,5.4
1711359590151,91,5.2
1711359591180,90,5.3
1711359592153,90,4.9
1711359593175,90,4.8
1711359594151,89,4.5
1711359595230,89,4.4
1711359596145,88,4.8
1711359597172,88,5.0
1711359598143,87,5.1
1711359599171,86,5.3
1711359600145,86,5.5
1711359601169,85,5.6
1711359602144,84,5.6
1711359603169,84,5.6
1711359604145,83,5.5
1711359605168,83,5.6
1711359606140,83,5.7
1711359607225,83,6.3
1711359608191,84,5.8
1711359609171,83,6.3
1711359610139,83,6.6
1711359611163,83,6.6
1711359612140,83,7.6
1711359613160,83,7.6
1711359614187,84,8.3
1711359615160,84,8.3
1711359616190,85,8.4
1711359617159,85,8.2
1711359618185,86,8.2
1711359619159,85,8.5
1711359620182,86,8.0
1711359621159,86,8.0
1711359622233,86,8.1
1711359623157,86,8.1
1711359624181,86,7.9
1711359625157,86,8.4
1711359626179,86,8.3
1711359627153,86,8.3
1711359628183,86,7.8
1711359629151,86,7.4
1711359630177,85,7.3
1711359631157,85,8.1
1711359632175,84,8.1
1711359633201,83,7.2
1711359634172,83,6.5
1711359635147,83,6.7
1711359636173,83,6.7
1711359637145,83,6.9
1711359638171,83,6.9
1711359639147,83,6.7
1711359640171,83,6.8
1711359641204,83,6.8
1711359642172,83,6.7
1711359643149,83,7.0
1711359644167,84,7.1
1711359645195,84,7.1
1711359646165,84,6.5
1711359647140,84,6.5
1711359648164,85,6.6
1711359649137,85,6.6
1711359650161,85,6.6
1711359651140,85,6.0
1711359652161,84,5.3
1711359653137,85,5.9
1711359654163,85,6.1
1711359655285,86,5.9
1711359656161,86,5.5
1711359657182,86,5.5
1711359658160,86,5.5
1711359659184,86,5.2
1711359660161,85,6.0
1711359661181,85,5.9
1711359662165,85,6.1
1711359663184,84,5.5
1711359664153,85,8.1
1711359665182,86,8.2
1711359666153,86,8.3
1711359667177,87,8.2
1711359668152,87,8.2
1711359669179,87,8.2
1711359670151,87,8.2
1711359671177,87,8.3
1711359672152,87,8.2
1711359673175,86,9.5
1711359674203,85,8.8
1711359675179,85,8.8
1711359676147,85,9.0
1711359677173,86,9.7
1711359678147,86,9.7
1711359679169,87,9.7
1711359680201,87,9.3
1711359681171,87,9.6
1711359682144,86,9.6
1711359683168,86,9.6
1711359684142,86,7.5
1711359685166,86,7.6
1711359686139,86,7.6
1711359687171,87,8.4
1711359688143,89,8.8
1711359689219,90,9.5
1711359690143,93,9.7
1711359691169,96,9.9
1711359692141,98,8.9
1711359693165,99,8.9
1711359694189,101,8.8
1711359695161,102,8.7
1711359696185,102,8.1
1711359697161,100,9.0
1711359698236,99,9.0
1711359699217,98,8.8
1711359700185,97,8.8
1711359701159,96,8.8
1711359702182,96,8.8
1711359703155,95,8.5
1711359704181,95,8.0
1711359705155,95,7.7
1711359706180,94,7.1
1711359707153,94,6.1
1711359708179,94,5.7
1711359709153,94,5.5
1711359710177,94,5.1
1711359711153,94,5.1
1711359712180,94,5.1
1711359713149,93,5.1
1711359714175,93,5.1
1711359715148,93,2.6
1711359716177,93,2.4
1711359717151,93,2.3
1711359718177,93,1.6
1711359719145,92,2.3
1711359720176,92,2.3
1711359721141,92,2.6
1711359722231,92,2.8
1711359723144,92,2.9
1711359724166,93,3.3
1711359725198,94,3.3
1711359726219,94,3.3
1711359727144,94,3.3
1711359728219,94,3.6
1711359729141,93,3.6
1711359730164,93,3.7
1711359731148,93,3.7
1711359732164,92,3.7
1711359733139,92,3.7
1711359734161,92,3.8
1711359735137,92,3.8
1711359736161,93,3.8
1711359737190,93,3.5
1711359738160,93,3.5
1711359739187,93,3.4
1711359740161,93,3.4
1711359741183,93,3.3
1711359742156,93,2.8
1711359743180,93,2.9
1711359744254,93,2.9
1711359745181,94,2.9
1711359746153,94,3.4
1711359747181,95,3.5
1711359748152,97,3.9
1711359749181,98,4.1
1711359750151,100,5.1
1711359751174,101,5.1
1711359752152,101,5.3
1711359753177,100,6.6
1711359754148,99,6.6
1711359755227,98,6.6
1711359756153,97,7.1
1711359757173,95,7.6
1711359758147,94,7.6
1711359759172,93,7.6
1711359760145,93,7.7
1711359761169,92,7.8
1711359762193,90,8.0
1711359763175,89,8.0
1711359764143,88,8.1
1711359765171,88,8.1
1711359766141,87,8.8
1711359767169,86,8.6
1711359768137,86,8.7
1711359769164,85,8.6
1711359770150,84,9.4
1711359771161,83,9.6
1711359772185,83,9.6
1711359773217,82,9.6
1711359774188,81,8.9
1711359775160,81,8.9
1711359776137,80,9.0
1711359777158,80,8.7
1711359778136,80,8.4
1711359779157,81,8.9
