value,timestamp
-0.0,1712021956000000
-0.0,1712021956015625
-0.0,1712021956031250
-0.0,1712021956046875
-0.0,1712021956062500
-0.0,1712021956078125
-0.0,1712021956093750
-0.0,1712021956109375
-0.0,1712021956125000
-0.0,1712021956140625
0.0,1712021956156250
0.01,1712021956171875
0.01,1712021956187500
-0.0,1712021956203125
-0.03,1712021956218750
-0.05,1712021956234375
-0.05,1712021956250000
0.0,1712021956265625
0.13,1712021956281250
0.36,1712021956296875
0.66,1712021956312500
1.01,1712021956328125
1.37,1712021956343750
1.72,1712021956359375
2.06,1712021956375000
2.4,1712021956390625
2.79,1712021956406250
3.24,1712021956421875
3.8,1712021956437500
4.42,1712021956453125
5.06,1712021956468750
5.66,1712021956484375
6.2,1712021956500000
6.68,1712021956515625
7.15,1712021956531250
7.68,1712021956546875
8.31,1712021956562500
9.14,1712021956578125
10.09,1712021956593750
11.04,1712021956609375
11.88,1712021956625000
12.56,1712021956640625
13.14,1712021956656250
13.76,1712021956671875
14.65,1712021956687500
15.96,1712021956703125
17.91,1712021956718750
20.32,1712021956734375
22.9,1712021956750000
25.38,1712021956765625
27.58,1712021956781250
29.57,1712021956796875
31.68,1712021956812500
34.32,1712021956828125
37.81,1712021956843750
42.54,1712021956859375
48.15,1712021956875000
54.1,1712021956890625
59.83,1712021956906250
64.97,1712021956921875
69.58,1712021956937500
74.14,1712021956953125
79.34,1712021956968750
85.71,1712021956984375
93.76,1712021957000000
103.0,1712021957015625
112.62,1712021957031250
121.73,1712021957046875
129.77,1712021957062500
136.75,1712021957078125
143.3,1712021957093750
150.75,1712021957109375
157.77,1712021957125000
166.64,1712021957140625
177.95,1712021957156250
191.79,1712021957171875
206.97,1712021957187500
220.57,1712021957203125
228.25,1712021957218750
225.36,1712021957234375
208.53,1712021957250000
176.87,1712021957265625
132.76,1712021957281250
80.05,1712021957296875
23.07,1712021957312500
-34.94,1712021957328125
-92.44,1712021957343750
-149.16,1712021957359375
-205.23,1712021957375000
-260.37,1712021957390625
-313.73,1712021957406250
-363.84,1712021957421875
-409.79,1712021957437500
-450.88,1712021957453125
-486.52,1712021957468750
-515.83,1712021957484375
-537.43,1712021957500000
-549.53,1712021957515625
-550.35,1712021957531250
-538.8,1712021957546875
-514.64,1712021957562500
-479.08,1712021957578125
-434.28,1712021957593750
-382.88,1712021957609375
-327.52,1712021957625000
-270.44,1712021957640625
-213.34,1712021957656250
-157.44,1712021957671875
-103.75,1712021957687500
-53.14,1712021957703125
-6.62,1712021957718750
34.87,1712021957734375
70.63,1712021957750000
100.37,1712021957765625
124.26,1712021957781250
142.88,1712021957796875
157.02,1712021957812500
167.43,1712021957828125
174.73,1712021957843750
179.2,1712021957859375
181.01,1712021957875000
180.24,1712021957890625
177.15,1712021957906250
172.17,1712021957921875
165.87,1712021957937500
158.88,1712021957953125
151.68,1712021957968750
144.47,1712021957984375
137.19,1712021958000000
129.6,1712021958015625
121.47,1712021958031250
112.76,1712021958046875
103.71,1712021958062500
94.73,1712021958078125
86.32,1712021958093750
78.77,1712021958109375
72.08,1712021958125000
65.88,1712021958140625
59.68,1712021958156250
53.02,1712021958171875
45.77,1712021958187500
38.2,1712021958203125
30.88,1712021958218750
24.37,1712021958234375
19.05,1712021958250000
14.88,1712021958265625
11.47,1712021958281250
8.28,1712021958296875
4.77,1712021958312500
0.56,1712021958328125
-4.62,1712021958343750
-10.8,1712021958359375
-17.54,1712021958375000
-23.62,1712021958390625
-27.17,1712021958406250
-26.13,1712021958421875
-19.26,1712021958437500
-6.95,1712021958453125
8.56,1712021958468750
23.93,1712021958484375
35.97,1712021958500000
42.9,1712021958515625
44.81,1712021958531250
43.25,1712021958546875
40.15,1712021958562500
36.85,1712021958578125
33.78,1712021958593750
30.72,1712021958609375
27.46,1712021958625000
24.13,1712021958640625
21.24,1712021958656250
19.26,1712021958671875
18.22,1712021958687500
17.64,1712021958703125
16.8,1712021958718750
15.1,1712021958734375
12.52,1712021958750000
9.67,1712021958765625
7.51,1712021958781250
6.82,1712021958796875
7.87,1712021958812500
10.23,1712021958828125
13.1,1712021958843750
15.59,1712021958859375
17.15,1712021958875000
17.65,1712021958890625
17.29,1712021958906250
16.35,1712021958921875
15.04,1712021958937500
13.51,1712021958953125
11.84,1712021958968750
10.14,1712021958984375
8.49,1712021959000000
6.9,1712021959015625
5.25,1712021959031250
3.45,1712021959046875
1.51,1712021959062500
-0.37,1712021959078125
-1.87,1712021959093750
-2.79,1712021959109375
-3.08,1712021959125000
-2.96,1712021959140625
-2.79,1712021959156250
