phoneTimestamp,hr,hrv
1711636903382,124,
1711636904382,127,1.0
1711636905353,129,0.9
1711636906384,130,1.1
1711636907359,130,0.9
1711636908382,129,3.2
1711636909406,128,3.0
1711636910377,129,3.1
1711636911415,130,3.0
1711636912385,131,2.9
1711636913403,131,2.7
1711636914382,131,2.6
1711636915405,130,3.3
1711636916382,127,6.3
1711636917409,124,6.3
1711636918431,122,6.3
1711636919400,120,6.5
1711636920369,118,6.5
1711636921464,117,6.5
1711636922383,117,6.3
1711636923401,117,6.5
1711636924374,119,6.6
1711636925393,120,6.8
1711636926384,122,6.8
1711636927401,122,6.8
1711636928371,123,6.8
1711636929401,123,6.5
1711636930374,123,6.4
1711636931407,123,3.7
1711636932369,123,4.0
1711636933398,124,4.0
1711636934367,124,3.6
1711636935392,125,3.6
1711636936473,125,3.5
1711636937400,126,3.3
1711636938367,127,2.8
1711636939390,128,2.3
1711636940367,130,2.9
1711636941409,131,2.9
1711636942417,131,2.9
1711636943393,130,3.3
1711636944363,130,3.3
1711636945395,130,3.0
1711636946365,129,3.0
1711636947385,129,3.1
1711636948368,129,3.1
1711636949389,129,3.0
1711636950358,129,3.1
1711636951430,130,3.0
1711636952411,131,3.0
1711636953385,133,2.6
1711636954413,134,2.7
1711636955385,135,2.7
1711636956419,136,1.9
1711636957379,136,2.0
1711636958395,136,1.9
1711636959377,136,1.9
1711636960401,136,1.8
1711636961374,135,1.8
1711636962397,134,1.9
1711636963367,133,2.4
1711636964400,130,2.9
1711636965521,127,3.8
1711636966445,124,4.9
1711636967371,121,4.8
1711636968393,121,5.2
1711636969369,122,5.4
1711636970649,123,5.6
1711636971368,124,5.6
1711636972391,125,5.6
1711636973415,125,5.6
1711636974391,123,6.1
1711636975363,121,6.3
1711636976391,120,6.3
1711636977366,119,6.2
1711636978393,118,6.3
1711636979361,116,6.4
1711636980485,115,5.9
1711636981363,112,5.4
1711636982387,111,5.5
1711636983363,111,5.0
1711636984388,111,5.2
1711636985407,112,5.1
1711636986388,111,5.6
1711636987358,108,6.7
1711636988379,107,7.2
1711636989361,106,7.2
1711636990486,105,6.7
1711636991355,106,7.6
1711636992383,107,7.6
1711636993401,107,7.5
1711636994383,107,7.5
1711636995409,107,7.4
1711636996377,107,7.2
1711636997409,107,6.8
1711636998377,109,8.0
1711636999452,112,8.2
1711637000381,113,8.0
1711637001400,113,8.0
1711637002427,111,8.3
1711637003399,107,11.3
1711637004376,106,11.0
1711637005412,105,11.5
1711637006369,106,11.7
1711637007393,107,11.6
1711637008374,109,11.6
1711637009397,109,11.6
1711637010369,109,11.6
1711637011398,110,11.6
1711637012369,110,11.6
1711637013399,110,11.6
1711637014367,111,11.3
1711637015391,113,11.2
1711637016367,113,11.2
1711637017393,112,11.6
1711637018419,108,13.6
1711637019393,106,10.6
1711637020361,105,10.1
1711637021390,106,10.1
1711637022363,108,10.9
1711637023400,110,10.4
1711637024361,112,10.5
1711637025388,114,10.5
1711637026409,114,10.8
1711637027385,113,10.9
1711637028356,109,14.4
1711637029385,103,15.6
1711637030353,102,15.6
1711637031383,102,16.6
1711637032358,104,16.8
1711637033431,106,16.7
1711637034407,108,14.7
1711637035375,108,14.7
1711637036405,108,14.8
1711637037377,108,14.8
1711637038403,109,14.1
1711637039377,110,14.1
1711637040401,110,14.1
1711637041425,108,14.0
1711637042396,109,14.2
1711637043377,108,13.8
1711637044399,107,13.6
1711637045384,106,8.3
1711637046399,106,8.3
1711637047368,106,5.6
1711637048397,108,5.8
1711637049373,111,6.2
1711637050398,113,6.0
1711637051420,113,6.3
1711637052396,112,6.2
1711637053369,113,6.4
1711637054388,113,6.3
1711637055366,112,6.8
1711637056401,112,6.8
1711637057369,111,6.5
1711637058391,110,6.5
1711637059360,110,6.5
1711637060391,110,6.3
1711637061366,110,6.3
1711637062387,112,6.9
1711637063361,114,6.2
1711637064385,115,5.7
1711637065359,113,7.7
1711637066436,111,7.4
1711637067360,111,7.4
1711637068385,111,7.5
1711637069361,113,7.8
1711637070385,115,7.5
1711637071359,116,7.5
1711637072385,118,7.4
1711637073358,119,7.4
1711637074383,120,7.5
1711637075353,120,7.4
1711637076380,119,8.2
1711637077407,116,9.2
1711637078372,113,9.3
1711637079407,109,11.2
1711637080379,106,10.9
1711637081403,106,10.3
1711637082429,106,10.3
1711637083403,107,10.2
1711637084377,106,10.0
1711637085399,106,9.8
1711637086369,106,10.0
1711637087399,106,10.0
1711637088374,106,10.0
1711637089398,106,10.8
1711637090377,106,11.1
1711637091395,106,11.1
1711637092420,106,11.3
1711637093397,106,9.5
1711637094371,107,9.4
1711637095398,108,7.2
1711637096367,109,7.2
1711637097396,109,6.4
1711637098367,110,6.5
1711637099444,111,6.5
1711637100365,111,6.9
1711637101387,109,7.1
1711637102363,109,7.2
1711637103388,107,7.2
1711637104359,104,8.9
1711637105391,104,8.6
1711637106409,105,8.7
1711637107436,105,8.5
1711637108401,106,8.3
1711637109385,105,8.7
1711637110357,104,8.7
1711637111382,104,8.7
1711637112356,105,8.7
1711637113382,105,8.7
1711637114364,103,9.0
1711637115381,103,9.0
1711637116352,103,9.0
1711637117382,103,8.6
1711637118399,101,8.6
1711637119377,101,8.4
1711637120399,100,8.7
1711637121374,101,7.8
1711637122397,102,7.8
1711637123379,102,6.6
1711637124400,103,6.8
1711637125421,103,6.9
1711637126397,103,6.5
1711637127371,103,6.5
1711637128401,104,6.5
1711637129369,105,6.5
1711637130397,107,6.5
1711637131368,109,6.5
1711637132443,111,7.0
1711637133422,112,7.0
1711637134385,113,6.9
1711637135422,114,6.7
1711637136393,115,6.4
1711637137365,115,5.4
1711637138389,112,6.7
1711637139428,111,6.8
1711637140390,111,6.6
1711637141367,110,6.3
1711637142439,110,6.2
1711637143361,109,5.9
1711637144393,109,5.9
1711637145360,108,6.1
1711637146385,107,5.5
1711637147358,106,5.9
1711637148382,105,5.7
1711637149360,105,5.8
1711637150387,105,5.8
1711637151358,105,5.7
1711637152381,105,5.9
1711637153358,106,5.9
1711637154385,106,4.8
1711637155353,106,4.5
1711637156379,106,4.5
1711637157358,105,4.9
1711637158375,103,5.0
1711637159401,103,5.0
1711637160377,103,5.2
1711637161500,104,5.4
1711637162377,104,5.1
1711637163403,103,7.0
