phoneTimestamp,duration
1710844278539,601
1710844279140,592
1710844279732,604
1710844280336,604
1710844280940,608
1710844281548,604
1710844282152,603
1710844282755,608
1710844283363,620
1710844283983,610
1710844284593,613
1710844285206,622
1710844285828,629
1710844286457,625
1710844287081,631
1710844287713,635
1710844288348,641
1710844288989,633
1710844289622,628
1710844290249,646
1710844290896,660
1710844291556,669
1710844292225,659
1710844292884,670
1710844293553,671
1710844294225,650
1710844294875,633
1710844295508,621
1710844296129,618
1710844296747,612
1710844297359,613
1710844297972,603
1710844298575,601
1710844299176,601
1710844299777,606
1710844300383,604
1710844300987,591
1710844301577,592
1710844302169,612
1710844302782,625
1710844303407,635
1710844304041,623
1710844304665,625
1710844305289,646
1710844305936,663
1710844306599,665
1710844307264,662
1710844307926,671
1710844308597,669
1710844309265,663
1710844309929,666
1710844310595,682
1710844311277,681
1710844311958,669
1710844312627,680
1710844313307,688
1710844313995,692
1710844314687,693
1710844315380,672
1710844316052,674
1710844316726,666
1710844317392,666
1710844318057,655
1710844318713,658
1710844319371,661
1710844320032,657
1710844320689,645
1710844321334,656
1710844321990,657
1710844322647,647
1710844323294,656
1710844323950,649
1710844324599,643
1710844325241,645
1710844325887,650
1710844326537,650
1710844327187,653
1710844327840,652
1710844328492,669
1710844329161,681
1710844329841,687
1710844330529,674
1710844331203,677
1710844331880,677
1710844332557,665
1710844333222,662
1710844333884,667
1710844334551,670
1710844335221,671
1710844335892,684
1710844336576,691
1710844337267,702
1710844337969,699
1710844338668,710
1710844339377,732
1710844340110,741
1710844340851,734
1710844341585,731
1710844342316,727
1710844343043,709
1710844343752,680
1710844344432,662
1710844345094,658
1710844345752,653
1710844346405,654
1710844347059,649
1710844347708,652
1710844348360,663
1710844349023,683
1710844349705,703
1710844350409,722
1710844351131,741
1710844351872,743
1710844352615,733
1710844353348,716
1710844354064,733
1710844354797,727
1710844355524,726
1710844356249,710
1710844356960,688
1710844357648,686
1710844358334,685
1710844359019,680
1710844359699,663
1710844360361,652
1710844361014,645
1710844361659,649
1710844362308,666
1710844362974,689
1710844363663,705
1710844364368,714
1710844365081,708
1710844365790,707
1710844366497,692
1710844367189,687
1710844367876,665
1710844368541,674
1710844369215,677
1710844369892,677
1710844370569,682
1710844371251,689
1710844371940,695
1710844372635,687
1710844373321,690
1710844374012,692
1710844374704,697
1710844375401,679
1710844376080,678
1710844376758,688
1710844377446,693
1710844378139,683
1710844378822,698
1710844379520,699
1710844380219,688
1710844380907,674
1710844381581,671
1710844382252,664
1710844382916,656
1710844383572,661
1710844384233,664
1710844384897,660
1710844385557,670
1710844386227,677
1710844386904,686
1710844387590,679
1710844388269,671
1710844388940,675
1710844389615,670
1710844390285,674
1710844390959,673
1710844391632,681
1710844392313,688
1710844393001,692
1710844393693,694
1710844394387,700
1710844395087,706
1710844395793,699
1710844396492,684
1710844397176,679
1710844397855,672
1710844398527,659
1710844399185,639
1710844399825,636
1710844400461,652
1710844401113,669
1710844401782,673
1710844402455,665
1710844403120,675
1710844403795,675
1710844404470,673
1710844405143,654
1710844405797,643
1710844406440,661
1710844407101,671
1710844407772,678
1710844408449,678
1710844409128,678
1710844409806,672
1710844410478,666
1710844411144,659
1710844411803,656
1710844412459,654
1710844413113,636
1710844413749,634
1710844414383,635
1710844415017,602
1710844415620,596
1710844416216,596
1710844416812,619
1710844417431,650
1710844418081,645
1710844418726,694
1710844419420,729
1710844420149,753
1710844420902,744
1710844421646,766
1710844422412,755
1710844423167,732
1710844423899,749
1710844424648,758
1710844425406,728
1710844426134,679
1710844426813,656
1710844427469,666
1710844428135,709
1710844428844,763
1710844429607,813
1710844430420,828
1710844431248,840
1710844432088,817
1710844432905,806
1710844433711,819
1710844434529,823
1710844435353,800
1710844436153,740
1710844436893,720
1710844437613,727
1710844438340,715
1710844439055,699
1710844439753,692
1710844440446,694
1710844441140,679
1710844441819,681
1710844442500,691
1710844443191,701
1710844443892,692
1710844444584,686
1710844445270,690
1710844445960,707
1710844446667,736
1710844447403,750
1710844448153,740
1710844448893,726
1710844449619,733
1710844450352,735
1710844451087,717
1710844451804,735
1710844452539,741
1710844453280,757
1710844454037,725
1710844454761,744
1710844455505,739
1710844456245,754
1710844456999,737
1710844457736,761
1710844458497,780
1710844459277,804
1710844460081,801
1710844460881,803
1710844461685,805
1710844462489,752
1710844463241,729
1710844463971,739
1710844464710,751
1710844465461,774
1710844466235,734
1710844466969,719
1710844467688,742
1710844468430,761
1710844469191,798
1710844469989,821
1710844470809,816
1710844471625,785
1710844472411,738
1710844473149,721
1710844473870,741
1710844474611,770
1710844475381,835
1710844476216,854
1710844477070,819
1710844477889,796
1710844478685,832
1710844479517,862
1710844480379,862
1710844481241,863
1710844482104,818
1710844482921,813
1710844483735,831
1710844484566,785
1710844485351,744
1710844486095,729
1710844486824,726
1710844487550,745
1710844488295,777
1710844489072,815
1710844489887,851
1710844490737,867
1710844491605,828
1710844492433,777
1710844493209,749
1710844493959,756
1710844494715,778
1710844495493,822
1710844496315,847
1710844497161,864
1710844498025,858
1710844498884,849
1710844499733,840
1710844500573,834
1710844501407,843
1710844502249,842
1710844503092,840
1710844503932,825
1710844504757,823
1710844505580,813
1710844506393,791
1710844507184,773
1710844507957,785
1710844508742,818
1710844509560,842
1710844510401,850
1710844511252,837
1710844512089,808
1710844512897,781
1710844513678,787
1710844514465,789
1710844515254,799
1710844516053,794
1710844516847,765
1710844517612,792
1710844518404,791
1710844519195,804
1710844519999,811
1710844520809,801
1710844521611,815
1710844522425,795
1710844523221,751
1710844523972,741
1710844524713,767
1710844525480,794
1710844526273,836
1710844527110,798
1710844527908,845
1710844528753,849
1710844529601,835
1710844530437,817
1710844531254,783
1710844532037,744
1710844532781,753
1710844533534,778
1710844534312,812
1710844535124,827
1710844535951,791
1710844536742,776
1710844537518,801
1710844538319,806
1710844539125,811
1710844539936,779
1710844540715,747
1710844541462,736
1710844542198,737
1710844542935,771
1710844543705,832
1710844544537,884
1710844545422,911
1710844546333,909
1710844547241,859
1710844548101,814
1710844548915,785
1710844549700,783
1710844550483,799
1710844551281,826
1710844552108,859
1710844552967,873
1710844553840,828
1710844554668,790
1710844555457,766
1710844556224,759
1710844556983,794
1710844557777,834
1710844558611,876
1710844559487,886
1710844560373,869
1710844561241,840
1710844562081,783
1710844562865,756
1710844563621,745
1710844564366,763
1710844565129,787
1710844565916,806
1710844566721,810
1710844567532,805
1710844568337,775
1710844569112,751
1710844569863,734
1710844570597,740
1710844571337,758
1710844572095,791
1710844572886,802
1710844573688,800
1710844574488,768
1710844575256,743
1710844575999,731
1710844576729,733
1710844577463,751
1710844578214,778
1710844578992,808
1710844579800,828
1710844580628,814
1710844581441,779
1710844582221,743
1710844582964,721
1710844583685,716
1710844584401,729
1710844585129,756
1710844585886,795
1710844586681,816
1710844587497,806
1710844588303,780
1710844589083,741
1710844589824,724
1710844590548,720
1710844591268,738
1710844592006,765
1710844592771,787
1710844593558,808
1710844594366,843
1710844595209,846
1710844596055,809
1710844596864,774
1710844597638,749
1710844598387,732
1710844599119,745
1710844599864,771
1710844600635,811
1710844601446,823
1710844602269,812
1710844603081,795
1710844603876,769
1710844604645,743
1710844605388,725
1710844606113,716
1710844606829,723
1710844607552,738
1710844608289,770
1710844609060,812
1710844609872,819
1710844610691,822
1710844611513,813
1710844612326,778
1710844613104,760
1710844613864,733
1710844614597,729
1710844615326,734
1710844616060,761
1710844616821,784
1710844617605,794
1710844618399,798
1710844619197,785
1710844619982,766
1710844620748,752
1710844621500,749
1710844622249,756
1710844623005,779
1710844623784,807
1710844624591,802
1710844625393,783
1710844626176,750
1710844626926,726
1710844627652,725
1710844628377,729
1710844629105,747
1710844629853,764
1710844630617,773
1710844631390,769
1710844632159,746
1710844632905,721
1710844633625,718
1710844634344,722
1710844635065,743
1710844635809,770
1710844636579,774
1710844637353,764
1710844638117,739
1710844638856,719
1710844639575,713
1710844640288,710
1710844640998,729
1710844641727,742
1710844642469,749
1710844643217,747
1710844643965,718
1710844644683,702
1710844645385,683
1710844646068,685
1710844646753,702
1710844647455,727
1710844648182,743
1710844648925,757
1710844649681,751
1710844650433,727
1710844651160,703
1710844651863,688
1710844652551,688
1710844653239,703
1710844653942,715
1710844654657,741
1710844655398,755
1710844656153,751
1710844656904,734
1710844657638,712
1710844658350,698
1710844659048,690
1710844659737,689
1710844660427,703
1710844661129,724
1710844661854,734
1710844662588,731
1710844663319,715
1710844664033,694
1710844664728,688
1710844665416,684
1710844666100,690
1710844666790,705
1710844667495,756
1710844668251,802
