phoneTimestamp,sensorTimestamp,ecg
1710844279359,599616025634508727,915
1710844279366,599616025642188114,1501
1710844279374,599616025649867501,2110
1710844279382,599616025657546888,2836
1710844279389,599616025665226275,3432
1710844279397,599616025672905662,3979
1710844279405,599616025680585049,4563
1710844279412,599616025688264436,5101
1710844279420,599616025695943823,5594
1710844279428,599616025703623210,6082
1710844279435,599616025711302597,6543
1710844279443,599616025718981984,6980
1710844279451,599616025726661371,7412
1710844279457,599616025734340758,7802
1710844279465,599616025742020145,8126
1710844279473,599616025749699532,8447
1710844279481,599616025757378919,8783
1710844279489,599616025765058306,9097
1710844279497,599616025772737693,9367
1710844279504,599616025780417080,9623
1710844279512,599616025788096467,9885
1710844279520,599616025795775854,10118
1710844279527,599616025803455241,10292
1710844279535,599616025811134628,10447
1710844279543,599616025818814015,10631
1710844279550,599616025826493402,10805
1710844279558,599616025834172789,10957
1710844279566,599616025841852176,11092
1710844279574,599616025849531563,11181
1710844279581,599616025857210950,11274
1710844279589,599616025864890337,11455
1710844279597,599616025872569724,11784
1710844279604,599616025880249111,12165
1710844279612,599616025887928498,12250
1710844279620,599616025895607885,11860
1710844279627,599616025903287272,11350
1710844279635,599616025910966659,11311
1710844279643,599616025918646046,11605
1710844279649,599616025926325433,11706
1710844279657,599616025934004820,11708
1710844279665,599616025941684207,11794
1710844279673,599616025949363594,11828
1710844279681,599616025957042981,11779
1710844279689,599616025964722368,11757
1710844279696,599616025972401755,11777
1710844279704,599616025980081142,11767
1710844279712,599616025987760529,11698
1710844279719,599616025995439916,11639
1710844279727,599616026003119303,11632
1710844279735,599616026010798690,11617
1710844279742,599616026018478077,11561
1710844279750,599616026026157464,11522
1710844279758,599616026033836851,11492
1710844279766,599616026041516238,11453
1710844279773,599616026049195625,11414
1710844279781,599616026056875012,11345
1710844279789,599616026064554399,11269
1710844279796,599616026072233786,11195
1710844279804,599616026079913173,11127
1710844279812,599616026087592560,11065
1710844279819,599616026095271947,10967
1710844279827,599616026102951334,10859
1710844279835,599616026110630721,10788
1710844279841,599616026118310108,10695
1710844279849,599616026125989495,10572
1710844279857,599616026133668882,10476
1710844279865,599616026141348269,10398
1710844279873,599616026149027656,10292
1710844279881,599616026156707043,10192
1710844279888,599616026164386430,10096
1710844279896,599616026172065817,9946
1710844279904,599616026179745204,9812
1710844279911,599616026187424591,9748
1710844279919,599616026195083954,9689
1710844279927,599616026202763620,9588
1710844279934,599616026210443286,9456
1710844279942,599616026218122952,9345
1710844279950,599616026225802618,9274
1710844279957,599616026233482284,9208
1710844279965,599616026241161950,9112
1710844279973,599616026248841616,8972
1710844279981,599616026256521282,8842
1710844279988,599616026264200948,8752
1710844279996,599616026271880614,8668
1710844280004,599616026279560280,8550
1710844280011,599616026287239946,8430
1710844280019,599616026294919612,8354
1710844280027,599616026302599278,8266
1710844280033,599616026310278944,8114
1710844280041,599616026317958610,7991
1710844280049,599616026325638276,7939
1710844280057,599616026333317942,7868
1710844280065,599616026340997608,7763
1710844280073,599616026348677274,7674
1710844280080,599616026356356940,7591
1710844280088,599616026364036606,7495
1710844280096,599616026371716272,7397
1710844280103,599616026379395938,7299
1710844280111,599616026387075604,7218
1710844280119,599616026394755270,7149
1710844280126,599616026402434936,7032
1710844280134,599616026410114602,6835
1710844280142,599616026417794268,6681
1710844280149,599616026425473934,6629
1710844280157,599616026433153600,6565
1710844280165,599616026440833266,6448
1710844280173,599616026448512932,6322
1710844280180,599616026456192598,6229
1710844280188,599616026463872264,6175
1710844280196,599616026471551930,6188
1710844280203,599616026479231596,6310
1710844280211,599616026486911262,6487
1710844280219,599616026494590928,6497
1710844280225,599616026502270594,6026
1710844280233,599616026509950260,5272
1710844280241,599616026517629926,5047
1710844280249,599616026525309592,5316
1710844280257,599616026532989258,5361
1710844280265,599616026540668924,5272
1710844280272,599616026548348590,5297
1710844280280,599616026556028256,5209
1710844280288,599616026563707922,5061
1710844280295,599616026571387588,5015
1710844280303,599616026579067254,4968
1710844280311,599616026586746920,4880
1710844280318,599616026594426586,4804
1710844280326,599616026602106252,4750
1710844280334,599616026609785918,4696
1710844280341,599616026617465584,4644
1710844280349,599616026625145250,4583
1710844280357,599616026632824916,4487
1710844280364,599616026640504582,4421
1710844280372,599616026648184248,4418
1710844280380,599616026655863914,4391
1710844280388,599616026663543580,4296
1710844280395,599616026671223246,4198
1710844280403,599616026678902912,4141
1710844280411,599616026686582578,4097
1710844280417,599616026694262244,4046
1710844280425,599616026701941910,3994
1710844280433,599616026709621576,3930
1710844280441,599616026717301242,3859
1710844280449,599616026724980908,3778
1710844280457,599616026732660574,3682
1710844280464,599616026740340240,3609
1710844280472,599616026748019906,3562
1710844280480,599616026755709621,3484
1710844280487,599616026763389148,3381
1710844280495,599616026771068675,3305
1710844280503,599616026778748202,3268
1710844280510,599616026786427729,3216
1710844280518,599616026794107256,3135
1710844280526,599616026801786783,3052
1710844280533,599616026809466310,2981
1710844280541,599616026817145837,2902
1710844280549,599616026824825364,2846
1710844280556,599616026832504891,2821
1710844280564,599616026840184418,2777
1710844280572,599616026847863945,2694
1710844280580,599616026855543472,2610
1710844280587,599616026863222999,2571
1710844280595,599616026870902526,2566
1710844280603,599616026878582053,2544
1710844280609,599616026886261580,2500
1710844280617,599616026893941107,2451
1710844280625,599616026901620634,2402
1710844280633,599616026909300161,2362
1710844280641,599616026916979688,2326
1710844280649,599616026924659215,2269
1710844280656,599616026932338742,2213
