phoneTimestamp,sensorTimestamp,ecg
1712156861446,599616102992639798,15174
1712156861453,599616103000304902,15327
1712156861461,599616103007970006,15325
1712156861468,599616103015635110,15301
1712156861476,599616103023300214,15292
1712156861484,599616103030965318,15274
1712156861491,599616103038630422,15306
1712156861499,599616103046295526,15390
1712156861507,599616103053960630,15392
1712156861513,599616103061625734,15271
1712156861521,599616103069290838,15169
1712156861529,599616103076955942,15153
1712156861537,599616103084621046,15174
1712156861545,599616103092286150,15248
1712156861553,599616103099951254,15283
1712156861560,599616103107616358,15069
1712156861568,599616103115281462,14837
1712156861576,599616103122946566,14832
1712156861583,599616103130611670,14825
1712156861591,599616103138276774,14739
1712156861599,599616103145941878,14790
1712156861606,599616103153606982,14797
1712156861614,599616103161272086,14567
1712156861622,599616103168937190,14446
1712156861629,599616103176602294,14460
1712156861637,599616103184267398,14416
1712156861645,599616103191932502,14521
1712156861652,599616103199597606,14505
1712156861660,599616103207262710,14028
1712156861668,599616103214927814,13745
1712156861675,599616103222592918,13801
1712156861683,599616103230258022,13696
1712156861691,599616103237923126,13580
1712156861697,599616103245588230,13615
1712156861705,599616103253253334,13675
1712156861713,599616103260918438,13891
1712156861721,599616103268583542,14000
1712156861729,599616103276248646,13496
1712156861737,599616103283913750,12980
1712156861744,599616103291578854,13011
1712156861752,599616103299243958,12943
1712156861760,599616103306909062,12671
1712156861767,599616103314574166,12613
1712156861775,599616103322239270,12511
1712156861783,599616103329904374,12327
1712156861790,599616103337569478,12327
1712156861798,599616103345234582,12237
1712156861806,599616103352899686,11902
1712156861813,599616103360564790,11698
1712156861821,599616103368229894,11675
1712156861829,599616103375894998,11607
1712156861836,599616103383560102,11510
1712156861844,599616103391225206,11421
1712156861852,599616103398890310,11287
1712156861859,599616103406555414,11119
1712156861867,599616103414220518,11019
1712156861875,599616103421885622,10992
1712156861881,599616103429550726,10915
1712156861889,599616103437215830,10787
1712156861897,599616103444880934,10689
1712156861905,599616103452546038,10573
1712156861913,599616103460211142,10457
1712156861921,599616103467876246,10439
1712156861928,599616103475541350,10392
1712156861936,599616103483206454,10192
1712156861944,599616103490871558,10027
1712156861951,599616103498536662,9920
1712156861959,599616103506201766,9693
1712156861967,599616103513866870,9477
1712156861974,599616103521531974,9333
1712156861982,599616103529197078,9158
1712156861990,599616103536862182,9047
1712156861997,599616103544527286,8949
1712156862005,599616103552222510,8784
1712156862013,599616103559887196,8701
1712156862020,599616103567551882,8647
1712156862028,599616103575216568,8494
1712156862036,599616103582881254,8422
1712156862043,599616103590545940,8403
1712156862051,599616103598210626,8224
1712156862059,599616103605875312,8062
1712156862065,599616103613539998,8004
1712156862073,599616103621204684,7885
1712156862081,599616103628869370,7813
1712156862089,599616103636534056,7820
1712156862097,599616103644198742,7664
1712156862105,599616103651863428,7458
1712156862112,599616103659528114,7388
1712156862120,599616103667192800,7295
1712156862128,599616103674857486,7195
1712156862135,599616103682522172,7186
1712156862143,599616103690186858,7158
1712156862151,599616103697851544,7063
1712156862158,599616103705516230,6870
1712156862166,599616103713180916,6637
1712156862174,599616103720845602,6570
1712156862181,599616103728510288,6582
1712156862189,599616103736174974,6503
1712156862197,599616103743839660,6398
1712156862204,599616103751504346,6326
1712156862212,599616103759169032,6247
1712156862220,599616103766833718,6182
1712156862227,599616103774498404,6157
1712156862235,599616103782163090,6112
1712156862243,599616103789827776,5999
1712156862249,599616103797492462,5871
1712156862257,599616103805157148,5785
1712156862265,599616103812821834,5734
1712156862273,599616103820486520,5703
1712156862281,599616103828151206,5706
1712156862289,599616103835815892,5678
1712156862296,599616103843480578,5511
1712156862304,599616103851145264,5315
1712156862312,599616103858809950,5262
1712156862319,599616103866474636,5243
1712156862327,599616103874139322,5195
1712156862335,599616103881804008,5157
1712156862342,599616103889468694,5053
1712156862350,599616103897133380,4923
1712156862358,599616103904798066,4879
1712156862365,599616103912462752,4830
1712156862373,599616103920127438,4848
1712156862381,599616103927792124,5160
1712156862388,599616103935456810,5464
1712156862396,599616103943121496,5190
1712156862404,599616103950786182,4623
1712156862411,599616103958450868,4493
1712156862419,599616103966115554,4567
1712156862427,599616103973780240,4407
1712156862433,599616103981444926,4244
1712156862441,599616103989109612,4186
1712156862449,599616103996774298,4131
1712156862457,599616104004438984,4091
1712156862465,599616104012103670,4070
1712156862473,599616104019768356,4052
1712156862480,599616104027433042,3979
1712156862488,599616104035097728,3842
1712156862496,599616104042762414,3773
1712156862503,599616104050427100,3805
1712156862511,599616104058091786,3815
1712156862519,599616104065756472,3773
1712156862526,599616104073421158,3733
1712156862534,599616104081085844,3682
1712156862542,599616104088750530,3582
1712156862549,599616104096415216,3501
1712156862557,599616104104079902,3480
1712156862565,599616104111714512,3468
1712156862572,599616104119379616,3452
1712156862580,599616104127044720,3392
1712156862588,599616104134709824,3264
1712156862595,599616104142374928,3183
1712156862603,599616104150040032,3148
1712156862611,599616104157705136,3052
1712156862617,599616104165370240,2966
1712156862625,599616104173035344,2867
1712156862633,599616104180700448,2667
1712156862641,599616104188365552,2513
1712156862649,599616104196030656,2502
1712156862657,599616104203695760,2446
1712156862664,599616104211360864,2253
1712156862672,599616104219025968,2100
1712156862680,599616104226691072,2084
1712156862687,599616104234356176,2084
1712156862695,599616104242021280,2067
1712156862703,599616104249686384,2100
1712156862710,599616104257351488,2128
1712156862718,599616104265016592,2091
1712156862726,599616104272681696,2035
1712156862733,599616104280346800,2026
1712156862741,599616104288011904,2053
1712156862749,599616104295677008,2067
1712156862756,599616104303342112,2056
1712156862764,599616104311007216,2056
1712156862772,599616104318672320,2081
1712156862779,599616104326337424,2072
1712156862787,599616104334002528,2005
1712156862795,599616104341667632,1953
1712156862801,599616104349332736,1960
1712156862809,599616104356997840,1960
1712156862817,599616104364662944,1940
1712156862825,599616104372328048,1923
1712156862833,599616104379993152,1926
1712156862841,599616104387658256,1933
1712156862848,599616104395323360,1905
1712156862856,599616104402988464,1884
1712156862864,599616104410653568,1909
1712156862871,599616104418318672,1914
1712156862879,599616104425983776,1884
1712156862887,599616104433648880,1893
1712156862894,599616104441313984,1877
1712156862902,599616104448979088,1805
1712156862910,599616104456644192,1814
1712156862917,599616104464309296,1861
1712156862925,599616104471974400,1849
1712156862932,599616104479639504,1844
1712156862940,599616104487304608,1844
1712156862948,599616104494969712,1809
1712156862955,599616104502634816,1805
1712156862963,599616104510299920,1812
1712156862971,599616104517965024,1770
1712156862977,599616104525630128,1740
1712156862985,599616104533295232,1751
1712156862993,599616104540960336,1747
1712156863001,599616104548625440,1721
1712156863009,599616104556290544,1698
1712156863017,599616104563955648,1747
1712156863024,599616104571620752,1988
1712156863032,599616104579285856,2274
1712156863040,599616104586950960,2121
1712156863047,599616104594616064,1631
1712156863055,599616104602281168,1489
1712156863063,599616104609946272,1593
1712156863070,599616104617611376,1498
1712156863078,599616104625276480,1368
1712156863086,599616104632941584,1338
1712156863093,599616104640606688,1305
1712156863101,599616104648271792,1287
1712156863109,599616104655936896,1303
1712156863116,599616104663602000,1289
1712156863124,599616104671237032,1240
1712156863132,599616104678902554,1219
1712156863139,599616104686568076,1226
1712156863147,599616104694233598,1243
1712156863155,599616104701899120,1261
1712156863161,599616104709564642,1219
1712156863169,599616104717230164,1103
1712156863177,599616104724895686,1038
1712156863185,599616104732561208,1075
1712156863193,599616104740226730,1110
1712156863201,599616104747892252,1133
1712156863208,599616104755557774,1131
1712156863216,599616104763223296,975
1712156863224,599616104770888818,785
1712156863231,599616104778554340,773
1712156863239,599616104786219862,838
1712156863247,599616104793885384,824
1712156863254,599616104801550906,759
1712156863262,599616104809216428,662
1712156863270,599616104816881950,522
1712156863277,599616104824547472,411
1712156863285,599616104832212994,367
1712156863293,599616104839878516,348
1712156863300,599616104847544038,313
1712156863308,599616104855209560,236
1712156863316,599616104862875082,174
1712156863323,599616104870540604,195
1712156863331,599616104878206126,250
1712156863339,599616104885871648,267
1712156863345,599616104893537170,278
1712156863353,599616104901202692,281
1712156863361,599616104908868214,269
1712156863369,599616104916533736,288
1712156863377,599616104924199258,311
1712156863385,599616104931864780,325
1712156863392,599616104939530302,348
1712156863400,599616104947195824,355
1712156863408,599616104954861346,320
1712156863415,599616104962526868,311
1712156863423,599616104970192390,362
1712156863431,599616104977857912,401
1712156863438,599616104985523434,397
1712156863446,599616104993188956,399
1712156863454,599616105000854478,404
1712156863461,599616105008520000,388
1712156863469,599616105016185522,399
1712156863477,599616105023851044,429
1712156863484,599616105031516566,422
1712156863492,599616105039182088,408
1712156863500,599616105046847610,413
1712156863507,599616105054513132,399
1712156863515,599616105062178654,367
1712156863523,599616105069844176,332
1712156863529,599616105077509698,313
1712156863537,599616105085175220,313
1712156863545,599616105092840742,309
1712156863553,599616105100506264,290
1712156863561,599616105108171786,295
1712156863569,599616105115837308,318
1712156863576,599616105123502830,325
1712156863584,599616105131168352,332
1712156863592,599616105138833874,357
1712156863599,599616105146499396,322
1712156863607,599616105154164918,213
1712156863615,599616105161830440,169
1712156863622,599616105169495962,218
1712156863630,599616105177161484,239
1712156863638,599616105184827006,248
1712156863645,599616105192492528,267
1712156863653,599616105200158050,241
1712156863661,599616105207823572,204
1712156863668,599616105215489094,283
1712156863676,599616105223154616,583
1712156863684,599616105230850262,985
1712156863691,599616105238515366,929
1712156863699,599616105246180470,332
1712156863707,599616105253845574,34
1712156863713,599616105261510678,190
1712156863721,599616105269175782,188
1712156863729,599616105276840886,106
1712156863737,599616105284505990,171
1712156863745,599616105292171094,127
1712156863753,599616105299836198,-34
1712156863760,599616105307501302,-99
1712156863768,599616105315166406,-111
1712156863776,599616105322831510,-118
1712156863783,599616105330496614,-69
1712156863791,599616105338161718,-44
1712156863799,599616105345826822,-113
1712156863806,599616105353491926,-162
1712156863814,599616105361157030,-127
1712156863822,599616105368822134,-78
1712156863829,599616105376487238,-16
1712156863837,599616105384152342,58
1712156863845,599616105391817446,81
1712156863852,599616105399482550,60
1712156863860,599616105407147654,67
1712156863868,599616105414812758,132
1712156863875,599616105422477862,202
1712156863883,599616105430142966,241
1712156863891,599616105437808070,271
1712156863897,599616105445473174,264
1712156863905,599616105453138278,216
1712156863913,599616105460803382,188
1712156863921,599616105468468486,171
1712156863929,599616105476133590,95
1712156863937,599616105483798694,-11
1712156863944,599616105491463798,-127
1712156863952,599616105499128902,-232
1712156863960,599616105506794006,-234
1712156863967,599616105514459110,-171
1712156863975,599616105522124214,-148
1712156863983,599616105529789318,-146
1712156863990,599616105537454422,-127
1712156863998,599616105545119526,-130
1712156864006,599616105552784630,-141
1712156864013,599616105560449734,-153
1712156864021,599616105568114838,-160
1712156864029,599616105575779942,-127
1712156864036,599616105583445046,-88
1712156864044,599616105591110150,-99
