phoneTimestamp,sensorTimestamp,ecg
1712073626324,599616161082726360,14435
1712073626331,599616161090390697,14508
1712073626339,599616161098055034,14623
1712073626345,599616161105719371,14589
1712073626353,599616161113383708,14421
1712073626361,599616161121048045,14400
1712073626369,599616161128712382,14458
1712073626377,599616161136376719,14462
1712073626385,599616161144041056,14538
1712073626392,599616161151705393,14520
1712073626400,599616161159369730,14281
1712073626408,599616161167034067,14147
1712073626415,599616161174698404,14173
1712073626423,599616161182362741,14152
1712073626431,599616161190027078,14143
1712073626438,599616161197691415,14131
1712073626446,599616161205355752,14012
1712073626454,599616161213020089,13987
1712073626461,599616161220684426,14021
1712073626469,599616161228348763,13851
1712073626477,599616161236013100,13678
1712073626484,599616161243677437,13589
1712073626492,599616161251341774,13416
1712073626500,599616161259006111,13407
1712073626507,599616161266670448,13474
1712073626515,599616161274334785,12991
1712073626523,599616161281999122,12189
1712073626529,599616161289663459,11793
1712073626537,599616161297327796,12035
1712073626545,599616161304992133,12786
1712073626553,599616161312656470,13152
1712073626561,599616161320320807,12734
1712073626569,599616161327985144,12478
1712073626576,599616161335649481,12483
1712073626584,599616161343313818,12180
1712073626592,599616161350978155,11922
1712073626599,599616161358642492,11922
1712073626607,599616161366306829,11839
1712073626615,599616161373971166,11777
1712073626622,599616161381635503,11768
1712073626630,599616161389299840,11499
1712073626638,599616161396964177,11191
1712073626645,599616161404628514,11124
1712073626653,599616161412292851,11051
1712073626661,599616161419957188,10927
1712073626668,599616161427621525,10846
1712073626676,599616161435285862,10669
1712073626684,599616161442950199,10439
1712073626691,599616161450614536,10331
1712073626699,599616161458278873,10299
1712073626707,599616161465943210,10237
1712073626713,599616161473607547,10044
1712073626721,599616161481271884,9784
1712073626729,599616161488936221,9621
1712073626737,599616161496600558,9566
1712073626745,599616161504264895,9545
1712073626753,599616161511929232,9474
1712073626760,599616161519593569,9359
1712073626768,599616161527257906,9251
1712073626776,599616161534922243,9078
1712073626783,599616161542586580,8899
1712073626791,599616161550250917,8830
1712073626799,599616161557915254,8795
1712073626806,599616161565579591,8703
1712073626814,599616161573243928,8572
1712073626822,599616161580908265,8441
1712073626829,599616161588572602,8315
1712073626837,599616161596236939,8221
1712073626845,599616161603901276,8166
1712073626852,599616161611565613,8078
1712073626860,599616161619229950,7954
1712073626868,599616161626894287,7846
1712073626875,599616161634558624,7726
1712073626883,599616161642227994,7616
1712073626891,599616161649892262,7561
1712073626897,599616161657556530,7476
1712073626905,599616161665220798,7352
1712073626913,599616161672885066,7276
1712073626921,599616161680549334,7188
1712073626929,599616161688213602,7060
1712073626937,599616161695877870,7000
1712073626944,599616161703542138,6970
1712073626952,599616161711206406,6873
1712073626960,599616161718870674,6738
1712073626967,599616161726534942,6552
1712073626975,599616161734199210,6340
1712073626983,599616161741863478,6264
1712073626990,599616161749527746,6230
1712073626998,599616161757192014,6110
1712073627006,599616161764856282,6073
1712073627013,599616161772520550,6027
1712073627021,599616161780184818,5786
1712073627029,599616161787849086,5639
1712073627036,599616161795513354,5664
1712073627044,599616161803177622,5607
1712073627052,599616161810841890,5531
1712073627059,599616161818506158,5524
1712073627067,599616161826170426,5446
1712073627075,599616161833834694,5331
1712073627081,599616161841498962,5285
1712073627089,599616161849163230,5232
1712073627097,599616161856827498,5170
1712073627105,599616161864491766,5165
1712073627113,599616161872156034,5149
1712073627121,599616161879820302,4993
1712073627128,599616161887484570,4604
1712073627136,599616161895148838,4069
1712073627144,599616161902813106,3765
1712073627151,599616161910477374,4184
1712073627159,599616161918141642,5080
1712073627167,599616161925805910,5326
1712073627174,599616161933470178,4834
1712073627182,599616161941134446,4588
1712073627190,599616161948798714,4637
1712073627197,599616161956462982,4508
1712073627205,599616161964127250,4312
1712073627213,599616161971791518,4214
1712073627220,599616161979455786,4131
1712073627228,599616161987120054,4043
1712073627236,599616161994784322,3956
1712073627243,599616162002448590,3862
1712073627251,599616162010112858,3802
1712073627259,599616162017777126,3751
1712073627265,599616162025441394,3648
1712073627273,599616162033105662,3540
1712073627281,599616162040769930,3482
1712073627289,599616162048434198,3448
1712073627297,599616162056098466,3407
1712073627305,599616162063762734,3363
1712073627312,599616162071427002,3285
1712073627320,599616162079091270,3195
1712073627328,599616162086755538,3161
1712073627335,599616162094419806,3147
1712073627343,599616162102084074,3135
1712073627351,599616162109748342,3133
1712073627358,599616162117412610,3048
1712073627366,599616162125076878,2926
1712073627374,599616162132741146,2905
1712073627381,599616162140405414,2899
1712073627389,599616162148069682,2839
1712073627397,599616162155733950,2827
1712073627404,599616162163398218,2802
1712073627412,599616162171062486,2715
1712073627420,599616162178726754,2680
1712073627427,599616162186391022,2694
1712073627435,599616162194055290,2678
1712073627441,599616162201719574,2639
1712073627449,599616162209383842,2533
1712073627457,599616162217048110,2404
1712073627465,599616162224712378,2384
1712073627473,599616162232376646,2413
1712073627481,599616162240040914,2390
1712073627488,599616162247705182,2370
1712073627496,599616162255369450,2331
1712073627504,599616162263033718,2197
1712073627511,599616162270697986,2043
1712073627519,599616162278362254,1947
1712073627527,599616162286026522,1912
1712073627534,599616162293690790,1921
1712073627542,599616162301355058,1919
1712073627550,599616162309019326,1875
1712073627557,599616162316683594,1850
