phoneTimestamp,hr,hrv
1712073625158,102,
1712073626174,101,
1712073627153,100,4.0
1712073628124,100,3.5
1712073629093,99,3.0
1712073630165,98,4.0
1712073631188,98,3.8
1712073632215,96,4.0
1712073633093,96,3.9
1712073634121,96,6.7
1712073635089,97,6.3
1712073636211,96,6.7
1712073637145,96,6.3
1712073638116,97,7.5
1712073639092,98,7.3
1712073640115,98,7.0
1712073641089,99,6.9
1712073642161,97,8.7
1712073643093,96,8.7
1712073644115,94,8.7
1712073645132,93,9.7
1712073646112,92,9.7
1712073647137,91,9.7
1712073648115,91,9.8
1712073649131,91,10.5
1712073650113,92,10.4
1712073651180,92,10.5
1712073652108,93,10.5
1712073653181,93,9.6
1712073654107,93,9.6
1712073655131,94,9.4
1712073656110,94,9.4
1712073657129,94,8.6
1712073658104,94,8.7
1712073659128,94,8.7
1712073660102,94,8.8
1712073661128,94,7.0
1712073662107,94,6.7
1712073663128,94,6.8
1712073664102,95,5.3
1712073665126,95,5.9
1712073666093,94,6.8
1712073667121,94,5.3
1712073668101,94,5.9
1712073669127,94,5.9
1712073670141,94,5.9
1712073671123,94,5.9
1712073672097,94,5.9
1712073673123,94,5.9
1712073674150,94,5.9
1712073675129,93,5.9
1712073676095,94,6.0
1712073677119,95,6.0
1712073678144,94,6.0
1712073679113,94,6.0
1712073680143,94,6.0
1712073681120,94,6.0
1712073682092,94,5.8
1712073683116,95,6.0
1712073684089,95,5.4
1712073685159,95,4.4
1712073686136,95,3.5
1712073687111,95,3.5
1712073688141,96,5.0
1712073689111,97,5.0
1712073690133,96,6.1
1712073691108,95,6.6
1712073692134,95,6.6
1712073693113,94,6.8
1712073694179,94,6.7
1712073695111,94,6.6
1712073696131,95,7.0
1712073697105,95,7.0
1712073698224,96,7.0
1712073699111,97,7.0
1712073700136,97,7.0
1712073701152,98,6.8
1712073702125,97,6.8
1712073703147,96,7.0
1712073704121,96,7.4
1712073705152,95,7.4
1712073706175,95,7.1
1712073707099,95,7.3
1712073708220,96,6.5
1712073709143,97,6.5
1712073710126,96,6.2
1712073711097,96,6.0
1712073712123,96,6.0
1712073713101,96,6.0
1712073714118,96,5.5
1712073715095,95,5.6
1712073716169,95,5.6
1712073717193,94,6.2
1712073718169,93,6.2
1712073719097,93,6.2
1712073720115,93,7.1
1712073721091,94,6.8
1712073722121,95,6.4
1712073723086,95,6.4
1712073724117,96,5.7
1712073725140,96,5.5
1712073726110,96,5.4
1712073727136,96,5.4
1712073728113,96,5.2
1712073729133,97,5.4
1712073730112,97,5.5
1712073731134,97,5.5
1712073732112,97,5.2
1712073733134,97,5.1
1712073734109,97,5.1
1712073735132,97,4.7
1712073736150,97,4.7
1712073737136,96,4.8
1712073738116,97,4.0
1712073739124,98,4.0
1712073740105,98,4.0
1712073741126,98,4.6
