phoneTimestamp,hr,hrv
1712048685231,72,
1712048686249,72,
1712048687231,72,
1712048688257,72,
1712048689228,72,
1712048690253,72,
1712048691227,72,
1712048692251,72,
1712048693231,72,
1712048694253,72,
1712048695229,72,
1712048696252,72,
1712048697271,72,778.7
1712048698247,72,733.1
1712048699279,73,691.3
1712048700297,75,655.8
1712048701272,77,625.3
1712048702292,77,625.3
1712048703269,77,614.9
1712048704243,77,614.9
1712048705318,77,614.9
1712048706246,76,574.1
1712048707268,76,574.1
1712048708245,75,510.5
1712048709273,75,489.6
1712048710241,77,466.9
1712048711267,79,447.2
1712048712243,80,422.0
1712048713270,80,407.3
1712048714341,80,404.6
1712048715313,81,401.9
1712048716241,81,141.0
1712048717305,81,134.2
1712048718243,81,133.9
1712048719260,81,100.6
1712048720238,81,93.6
1712048721262,81,95.6
1712048722233,81,95.9
1712048723257,81,95.9
1712048724230,81,95.9
1712048725257,81,95.9
1712048726232,81,81.1
1712048727257,81,81.1
1712048728230,81,81.1
1712048729265,81,65.6
1712048730231,81,155.3
1712048731249,81,154.5
1712048732241,81,154.8
1712048733247,81,154.8
1712048734279,81,157.2
1712048735253,81,159.2
1712048736224,81,159.2
1712048737251,81,162.3
1712048738281,82,162.3
1712048739253,83,156.0
1712048740273,84,159.9
1712048741249,84,156.0
1712048742278,84,142.6
1712048743246,84,142.6
1712048744272,84,145.0
1712048745251,79,83.9
1712048746269,79,83.9
1712048747241,79,83.9
1712048748320,75,93.8
1712048749247,77,90.1
1712048750264,77,90.1
1712048751294,80,90.0
1712048752269,82,82.0
1712048753244,83,81.9
1712048754265,84,84.6
1712048755293,84,76.5
1712048756264,84,76.8
1712048757236,84,76.8
1712048758262,84,76.8
1712048759239,84,76.8
1712048760262,84,76.8
1712048761237,84,114.0
1712048762256,84,114.0
1712048763241,85,104.6
1712048764260,85,114.0
1712048765233,85,113.0
1712048766260,85,113.0
1712048767283,85,113.0
1712048768256,85,105.9
1712048769245,86,105.5
1712048770303,86,105.5
1712048771324,87,105.9
1712048772248,87,107.8
1712048773225,87,107.8
1712048774249,87,107.8
1712048775235,87,108.9
1712048776254,87,112.6
1712048777273,87,112.6
1712048778251,87,118.5
1712048779326,87,79.4
1712048780256,87,79.4
1712048781323,87,67.4
1712048782249,87,67.4
1712048783273,87,68.5
1712048784249,87,73.7
1712048785267,87,73.7
1712048786255,85,82.1
1712048787270,83,81.9
1712048788245,80,78.0
1712048789265,80,78.0
1712048790245,78,78.7
1712048791268,83,79.1
1712048792247,87,75.3
1712048793265,88,75.3
1712048794237,90,77.4
1712048795263,91,67.7
1712048796243,93,67.9
1712048797262,93,67.9
1712048798238,93,68.2
1712048799263,93,68.7
1712048800288,94,61.7
1712048801262,94,53.0
1712048802240,94,53.2
1712048803309,94,53.2
1712048804281,94,60.5
1712048805255,94,61.3
1712048806236,94,57.7
1712048807256,94,57.2
1712048808230,94,56.7
1712048809253,94,60.5
1712048810293,93,50.8
1712048811255,92,59.9
1712048812233,92,62.7
1712048813259,91,65.4
1712048814225,91,65.4
1712048815305,91,68.8
1712048816225,91,68.4
1712048817251,89,68.4
1712048818232,87,68.0
1712048819249,84,68.2
1712048820228,82,68.4
1712048821299,82,68.4
1712048822269,81,89.8
1712048823297,80,89.5
1712048824270,79,84.9
1712048825244,77,84.9
1712048826273,77,84.9
1712048827241,77,84.9
1712048828272,76,82.1
1712048829243,75,82.0
1712048830269,75,81.8
1712048831247,74,81.9
1712048832264,74,81.9
1712048833241,73,75.1
1712048834265,72,72.2
1712048835243,73,96.3
1712048836260,73,96.3
1712048837247,77,96.2
1712048838262,78,105.7
1712048839237,78,105.7
1712048840260,79,107.5
1712048841236,81,109.0
1712048842264,81,102.3
1712048843230,81,102.3
1712048844260,81,111.0
1712048845285,81,111.2
1712048846255,81,111.4
1712048847233,81,111.6
1712048848308,80,111.7
1712048849285,79,111.8
1712048850254,79,111.7
1712048851227,78,111.7
1712048852312,78,111.5
