phoneTimestamp,duration
1712048685231,3478
1712048684414,3836
1712048683955,2537
1712048682197,5536
1712048683438,622
1712048684060,2949
1712048682713,389
1712048683103,346
1712048683449,342
1712048683791,337
1712048684128,1267
1712048685395,832
1712048686227,1109
1712048687336,1132
1712048688468,856
1712048689324,2679
1712048687708,732
1712048688440,1208
1712048689648,434
1712048690081,427
1712048690509,395
1712048690904,342
1712048691246,338
1712048691584,784
1712048692368,291
1712048692659,442
1712048693101,697
1712048693798,280
1712048694078,390
1712048694468,344
1712048694812,389
1712048695201,684
1712048695885,387
1712048696272,488
1712048696760,540
1712048697300,390
1712048697689,487
1712048698177,342
1712048698519,581
1712048699100,684
1712048699784,389
1712048700173,344
1712048700517,592
1712048701109,868
1712048701977,486
1712048702463,342
1712048702805,534
1712048703339,730
1712048704069,1071
1712048705140,2831
1712048703676,3072
1712048702453,391
1712048702844,288
1712048703132,343
1712048703475,442
1712048703917,290
1712048704207,339
1712048704545,394
1712048704940,533
1712048705473,343
1712048705816,533
1712048706349,535
1712048706884,274
1712048707158,508
1712048707665,297
1712048707963,341
1712048708304,537
1712048708841,534
1712048709375,539
1712048709913,728
1712048710641,536
1712048711177,585
1712048711763,292
1712048712055,341
1712048712396,338
1712048712734,395
1712048713129,537
1712048713665,340
1712048714006,536
1712048714542,341
1712048714883,779
1712048715662,829
1712048716491,831
1712048717321,585
1712048717907,386
1712048718293,687
1712048718980,1947
1712048720927,392
1712048721319,343
1712048721662,343
1712048722005,342
1712048722347,389
1712048722736,339
1712048723075,738
1712048723813,507
1712048724320,753
1712048725073,258
1712048725331,508
1712048725839,255
1712048726094,392
1712048726486,489
1712048726975,386
1712048727361,347
1712048727708,654
1712048728361,273
1712048728635,339
1712048728974,397
1712048729371,872
1712048730243,877
1712048731120,2487
1712048729312,536
1712048729848,585
1712048730433,1609
1712048732041,634
1712048732676,536
1712048733212,535
1712048733747,537
1712048734284,2341
1712048732329,488
1712048732817,390
1712048733208,540
1712048733748,288
1712048734036,390
1712048734425,1805
1712048736231,486
1712048736717,391
1712048737108,342
1712048737449,391
1712048737841,533
1712048738374,688
1712048739062,729
1712048739791,341
1712048740132,774
1712048740905,480
1712048741385,396
1712048741782,880
1712048742662,339
1712048743001,444
1712048743445,442
1712048743887,536
1712048744423,339
1712048744761,263
1712048745025,275
1712048745300,390
1712048745689,536
1712048746225,313
1712048746539,1014
1712048747553,768
1712048748321,731
1712048749052,534
1712048749585,1222
1712048750808,794
1712048751601,911
1712048752513,292
1712048752805,683
1712048753488,641
1712048754129,822
1712048754951,485
1712048755436,719
1712048756155,798
1712048756953,488
1712048757441,536
1712048757977,342
1712048758319,292
1712048758611,581
1712048759192,880
1712048760072,540
1712048760612,389
1712048761001,392
1712048761393,486
1712048761879,347
1712048762225,287
1712048762513,309
1712048762822,921
1712048763743,280
1712048764023,392
1712048764415,293
1712048764708,585
1712048765293,345
1712048765638,638
1712048766276,433
1712048766709,1951
1712048768660,534
1712048769193,535
1712048769729,314
1712048770043,655
