phoneTimestamp,sensorTimestamp,ecg
1712048686159,599616057746013386,19197
1712048686166,599616057753679744,19197
1712048686174,599616057761346102,19197
1712048686181,599616057769012460,19197
1712048686189,599616057776678818,19197
1712048686197,599616057784345176,19197
1712048686204,599616057792011534,19197
1712048686212,599616057799677892,19197
1712048686220,599616057807344250,19197
1712048686227,599616057815010608,19197
1712048686235,599616057822676966,19197
1712048686243,599616057830343324,19197
1712048686249,599616057838009682,19197
1712048686257,599616057845676040,19197
1712048686265,599616057853342398,19197
1712048686273,599616057861008756,19197
1712048686281,599616057868675114,19197
1712048686289,599616057876341472,19197
1712048686296,599616057884007830,19197
1712048686304,599616057891674188,19197
1712048686312,599616057899340546,19197
1712048686319,599616057907006904,19197
1712048686327,599616057914673262,19197
1712048686335,599616057922339620,19197
1712048686342,599616057930005978,19197
1712048686350,599616057937672336,19197
1712048686358,599616057945338694,19197
1712048686365,599616057953005052,19197
1712048686373,599616057960671410,19197
1712048686381,599616057968337768,19197
1712048686388,599616057976004126,19197
1712048686396,599616057983670484,19197
1712048686404,599616057991336842,19197
1712048686411,599616057999003200,19197
1712048686419,599616058006669558,19197
1712048686427,599616058014335916,19197
1712048686433,599616058022002274,19197
1712048686441,599616058029668632,19197
1712048686449,599616058037334990,19197
1712048686457,599616058045001348,19197
1712048686465,599616058052667706,19197
1712048686473,599616058060334064,19197
1712048686480,599616058068000422,19197
1712048686488,599616058075666780,19197
1712048686496,599616058083333138,19197
1712048686503,599616058090999496,19197
1712048686511,599616058098665854,19197
1712048686519,599616058106332212,19197
1712048686526,599616058113998570,19197
1712048686534,599616058121664928,19197
1712048686542,599616058129331286,19197
1712048686549,599616058136997644,19197
1712048686557,599616058144664002,19197
1712048686565,599616058152330360,19197
1712048686572,599616058159996718,19197
1712048686580,599616058167663076,19197
1712048686588,599616058175329434,19197
1712048686595,599616058182995792,19197
1712048686603,599616058190662150,19197
1712048686611,599616058198328508,19197
1712048686617,599616058205994866,19197
1712048686625,599616058213661224,19197
1712048686633,599616058221327582,19197
1712048686641,599616058228993940,19197
1712048686649,599616058236660298,19197
1712048686657,599616058244326656,19197
1712048686664,599616058251993014,19197
1712048686672,599616058259659372,19197
1712048686680,599616058267325730,19197
1712048686687,599616058274992088,19197
1712048686695,599616058282658446,19197
1712048686703,599616058290324804,19197
1712048686710,599616058297991162,19197
1712048686718,599616058305672604,19197
1712048686726,599616058313338753,19197
1712048686733,599616058321004902,19197
1712048686741,599616058328671051,19197
1712048686749,599616058336337200,19197
1712048686756,599616058344003349,19197
1712048686764,599616058351669498,19197
1712048686772,599616058359335647,19197
1712048686779,599616058367001796,19197
1712048686787,599616058374667945,19197
1712048686795,599616058382334094,19197
1712048686801,599616058390000243,19197
1712048686809,599616058397666392,19197
1712048686817,599616058405332541,19197
1712048686825,599616058412998690,19197
1712048686833,599616058420664839,19197
1712048686841,599616058428330988,19197
1712048686848,599616058435997137,19197
1712048686856,599616058443663286,19197
1712048686864,599616058451329435,19197
1712048686871,599616058458995584,19197
1712048686879,599616058466661733,19197
1712048686887,599616058474327882,19197
1712048686894,599616058481994031,19197
1712048686902,599616058489660180,19197
1712048686910,599616058497326329,19197
1712048686917,599616058504992478,19197
1712048686925,599616058512658627,19197
1712048686933,599616058520324776,19197
1712048686940,599616058527990925,19197
1712048686948,599616058535657074,19197
1712048686956,599616058543323223,19197
1712048686963,599616058550989372,19197
1712048686971,599616058558655521,19197
1712048686979,599616058566321670,19197
1712048686985,599616058573987819,19197
1712048686993,599616058581653968,19197
1712048687001,599616058589320117,19197
1712048687009,599616058596986266,19197
1712048687017,599616058604652415,19197
1712048687025,599616058612318564,19197
1712048687032,599616058619984713,19197
1712048687040,599616058627650862,19197
1712048687048,599616058635317011,19197
1712048687055,599616058642983160,19197
1712048687063,599616058650649309,19197
1712048687071,599616058658315458,19197
1712048687078,599616058665981607,19197
1712048687086,599616058673647756,19197
1712048687094,599616058681313905,19197
1712048687101,599616058688980054,19197
1712048687109,599616058696646203,19197
1712048687117,599616058704312352,19197
1712048687124,599616058711978501,19197
1712048687132,599616058719644650,19197
1712048687140,599616058727310799,19197
1712048687147,599616058734976948,19197
1712048687155,599616058742643097,19197
1712048687163,599616058750309246,19197
1712048687169,599616058757975395,19197
1712048687177,599616058765641544,19197
1712048687185,599616058773307693,19197
1712048687193,599616058780973842,19197
1712048687201,599616058788639991,19197
1712048687209,599616058796306140,19197
1712048687216,599616058803972289,19197
1712048687224,599616058811638438,19197
1712048687232,599616058819304587,19197
1712048687239,599616058826970736,19197
1712048687247,599616058834636885,19197
1712048687255,599616058842303034,19197
1712048687262,599616058849969183,19197
1712048687270,599616058857635332,19197
1712048687278,599616058865281426,19197
1712048687285,599616058872947854,19197
1712048687293,599616058880614282,19197
1712048687301,599616058888280710,19197
1712048687308,599616058895947138,19197
1712048687316,599616058903613566,19197
1712048687324,599616058911279994,19197
1712048687331,599616058918946422,19197
1712048687339,599616058926612850,19197
1712048687347,599616058934279278,19197
1712048687353,599616058941945706,19197
1712048687361,599616058949612134,19197
1712048687369,599616058957278562,19197
1712048687377,599616058964944990,19197
1712048687385,599616058972611418,19197
1712048687393,599616058980277846,19197
1712048687400,599616058987944274,19197
1712048687408,599616058995610702,19197
1712048687416,599616059003277130,19197
1712048687423,599616059010943558,19197
1712048687431,599616059018609986,19197
1712048687439,599616059026276414,19197
1712048687446,599616059033942842,19197
1712048687454,599616059041609270,19197
1712048687462,599616059049275698,19197
1712048687469,599616059056942126,19197
1712048687477,599616059064608554,19197
1712048687485,599616059072274982,19197
1712048687492,599616059079941410,19197
1712048687500,599616059087607838,19197
1712048687508,599616059095274266,19197
1712048687515,599616059102940694,19197
1712048687523,599616059110607122,19197
1712048687531,599616059118273550,19197
1712048687537,599616059125939978,19197
1712048687545,599616059133606406,19197
1712048687553,599616059141272834,19197
1712048687561,599616059148939262,19197
1712048687569,599616059156605690,19197
1712048687577,599616059164272118,19197
1712048687584,599616059171938546,19197
1712048687592,599616059179604974,19197
