value,timestamp
49.0,1711005193000000
52.5,1711005194000000
56.33,1711005195000000
63.0,1711005196000000
63.2,1711005197000000
61.33,1711005198000000
60.0,1711005199000000
59.0,1711005200000000
59.0,1711005201000000
59.1,1711005202000000
59.18,1711005203000000
60.0,1711005204000000
60.69,1711005205000000
61.21,1711005206000000
61.67,1711005207000000
62.06,1711005208000000
62.41,1711005209000000
62.72,1711005210000000
63.0,1711005211000000
63.2,1711005212000000
63.43,1711005213000000
63.64,1711005214000000
63.78,1711005215000000
63.92,1711005216000000
64.04,1711005217000000
64.15,1711005218000000
64.26,1711005219000000
64.36,1711005220000000
64.45,1711005221000000
64.53,1711005222000000
64.65,1711005223000000
64.78,1711005224000000
64.97,1711005225000000
65.18,1711005226000000
65.37,1711005227000000
65.58,1711005228000000
65.81,1711005229000000
66.05,1711005230000000
66.28,1711005231000000
66.47,1711005232000000
66.63,1711005233000000
66.81,1711005234000000
66.95,1711005235000000
67.09,1711005236000000
67.2,1711005237000000
67.3,1711005238000000
67.4,1711005239000000
67.48,1711005240000000
67.55,1711005241000000
67.62,1711005242000000
67.67,1711005243000000
67.69,1711005244000000
67.72,1711005245000000
67.74,1711005246000000
67.78,1711005247000000
67.84,1711005248000000
67.89,1711005249000000
67.95,1711005250000000
68.0,1711005251000000
68.05,1711005252000000
68.4,1711005253000000
68.63,1711005254000000
68.73,1711005255000000
68.53,1711005256000000
68.6,1711005257000000
68.85,1711005258000000
69.1,1711005259000000
69.35,1711005260000000
69.48,1711005261000000
69.6,1711005262000000
69.73,1711005263000000
69.73,1711005264000000
69.73,1711005265000000
69.73,1711005266000000
69.72,1711005267000000
69.7,1711005268000000
69.68,1711005269000000
69.68,1711005270000000
69.68,1711005271000000
69.68,1711005272000000
69.65,1711005273000000
69.6,1711005274000000
69.57,1711005275000000
69.55,1711005276000000
69.53,1711005277000000
69.52,1711005278000000
69.48,1711005279000000
69.45,1711005280000000
69.42,1711005281000000
69.4,1711005282000000
69.38,1711005283000000
69.35,1711005284000000
69.28,1711005285000000
69.22,1711005286000000
69.15,1711005287000000
69.08,1711005288000000
69.02,1711005289000000
68.95,1711005290000000
68.88,1711005291000000
68.85,1711005292000000
68.85,1711005293000000
68.83,1711005294000000
68.85,1711005295000000
68.87,1711005296000000
68.9,1711005297000000
68.93,1711005298000000
68.97,1711005299000000
69.02,1711005300000000
69.05,1711005301000000
69.08,1711005302000000
69.15,1711005303000000
69.25,1711005304000000
69.35,1711005305000000
69.45,1711005306000000
69.53,1711005307000000
69.58,1711005308000000
69.62,1711005309000000
69.63,1711005310000000
69.63,1711005311000000
69.63,1711005312000000
69.65,1711005313000000
69.68,1711005314000000
69.72,1711005315000000
69.73,1711005316000000
69.82,1711005317000000
69.93,1711005318000000
70.05,1711005319000000
70.2,1711005320000000
70.35,1711005321000000
70.52,1711005322000000
70.67,1711005323000000
70.82,1711005324000000
70.97,1711005325000000
71.12,1711005326000000
71.28,1711005327000000
71.43,1711005328000000
71.58,1711005329000000
71.72,1711005330000000
71.83,1711005331000000
71.97,1711005332000000
72.1,1711005333000000
72.23,1711005334000000
72.37,1711005335000000
72.47,1711005336000000
72.57,1711005337000000
72.68,1711005338000000
72.82,1711005339000000
72.95,1711005340000000
73.07,1711005341000000
73.17,1711005342000000
73.23,1711005343000000
73.32,1711005344000000
73.4,1711005345000000
73.47,1711005346000000
73.53,1711005347000000
73.58,1711005348000000
73.63,1711005349000000
73.67,1711005350000000
73.72,1711005351000000
73.75,1711005352000000
73.78,1711005353000000
73.82,1711005354000000
73.83,1711005355000000
73.85,1711005356000000
73.87,1711005357000000
73.9,1711005358000000
73.9,1711005359000000
73.92,1711005360000000
73.95,1711005361000000
73.98,1711005362000000
74.0,1711005363000000
74.0,1711005364000000
74.0,1711005365000000
74.0,1711005366000000
74.0,1711005367000000
74.03,1711005368000000
74.08,1711005369000000
74.15,1711005370000000
74.23,1711005371000000
74.32,1711005372000000
74.38,1711005373000000
74.43,1711005374000000
74.5,1711005375000000
74.55,1711005376000000
74.58,1711005377000000
74.6,1711005378000000
74.62,1711005379000000
74.58,1711005380000000
74.53,1711005381000000
74.47,1711005382000000
74.4,1711005383000000
74.32,1711005384000000
