x,y,z,timestamp
-34,14,52,1711005183000000
-35,14,52,1711005183031250
-32,14,54,1711005183062500
-33,14,53,1711005183093750
-35,13,52,1711005183125000
-35,14,52,1711005183156250
-35,14,52,1711005183187500
-36,14,51,1711005183218750
-35,13,52,1711005183250000
-36,14,53,1711005183281250
-34,14,54,1711005183312500
-34,14,54,1711005183343750
-35,14,52,1711005183375000
-35,14,52,1711005183406250
-35,14,52,1711005183437500
-34,14,52,1711005183468750
-34,14,52,1711005183500000
-34,15,52,1711005183531250
-35,14,53,1711005183562500
-34,14,52,1711005183593750
-34,14,53,1711005183625000
-34,14,52,1711005183656250
-34,14,53,1711005183687500
-34,14,52,1711005183718750
-34,14,52,1711005183750000
-34,14,53,1711005183781250
-33,14,53,1711005183812500
-33,14,52,1711005183843750
-34,14,53,1711005183875000
-34,14,53,1711005183906250
-33,14,54,1711005183937500
-33,14,54,1711005183968750
-33,14,53,1711005184000000
-33,13,53,1711005184031250
-33,13,53,1711005184062500
-33,13,53,1711005184093750
-33,14,53,1711005184125000
-33,14,53,1711005184156250
-33,14,53,1711005184187500
-34,14,53,1711005184218750
-34,14,53,1711005184250000
-34,14,53,1711005184281250
-33,14,53,1711005184312500
-33,14,53,1711005184343750
-34,14,53,1711005184375000
-34,14,53,1711005184406250
-33,14,53,1711005184437500
-33,14,53,1711005184468750
-34,14,53,1711005184500000
-34,14,53,1711005184531250
-34,14,53,1711005184562500
-34,14,53,1711005184593750
-34,14,53,1711005184625000
-33,13,53,1711005184656250
-34,14,53,1711005184687500
-34,14,53,1711005184718750
-33,14,53,1711005184750000
-33,14,53,1711005184781250
-33,14,53,1711005184812500
-34,14,53,1711005184843750
-34,14,53,1711005184875000
-34,14,53,1711005184906250
-34,14,53,1711005184937500
-33,13,53,1711005184968750
-33,14,53,1711005185000000
-34,14,53,1711005185031250
-34,14,53,1711005185062500
-34,13,53,1711005185093750
-34,13,53,1711005185125000
-34,13,53,1711005185156250
-34,13,53,1711005185187500
-34,13,53,1711005185218750
-34,13,53,1711005185250000
-34,13,53,1711005185281250
-34,13,53,1711005185312500
-34,13,53,1711005185343750
-34,13,53,1711005185375000
-34,13,53,1711005185406250
-34,13,53,1711005185437500
-34,13,53,1711005185468750
-34,13,53,1711005185500000
-34,13,53,1711005185531250
-34,13,53,1711005185562500
-34,13,53,1711005185593750
-34,13,53,1711005185625000
-34,13,53,1711005185656250
-34,13,53,1711005185687500
-34,13,53,1711005185718750
-34,14,53,1711005185750000
-34,13,53,1711005185781250
-34,13,53,1711005185812500
-34,13,53,1711005185843750
-33,13,53,1711005185875000
-34,13,53,1711005185906250
-35,13,53,1711005185937500
-34,13,53,1711005185968750
-34,13,53,1711005186000000
-34,13,53,1711005186031250
-34,14,53,1711005186062500
-33,13,53,1711005186093750
-33,13,53,1711005186125000
-34,13,53,1711005186156250
-34,13,53,1711005186187500
-34,13,53,1711005186218750
-34,13,53,1711005186250000
-34,13,53,1711005186281250
-33,13,53,1711005186312500
-34,13,53,1711005186343750
-34,13,53,1711005186375000
-34,13,53,1711005186406250
-34,13,53,1711005186437500
-34,13,53,1711005186468750
-33,13,53,1711005186500000
-34,14,53,1711005186531250
-34,14,53,1711005186562500
-34,13,53,1711005186593750
-34,13,53,1711005186625000
-34,13,53,1711005186656250
-34,13,53,1711005186687500
-33,13,53,1711005186718750
-34,13,53,1711005186750000
-34,13,53,1711005186781250
-34,13,53,1711005186812500
-33,13,53,1711005186843750
-33,13,53,1711005186875000
-34,14,53,1711005186906250
-34,13,54,1711005186937500
-33,13,54,1711005186968750
-33,14,53,1711005187000000
-33,14,53,1711005187031250
-34,13,53,1711005187062500
-33,13,53,1711005187093750
-33,13,54,1711005187125000
-34,13,53,1711005187156250
-34,13,53,1711005187187500
-33,13,53,1711005187218750
-33,13,53,1711005187250000
-34,13,53,1711005187281250
-34,14,53,1711005187312500
-33,13,53,1711005187343750
-34,13,53,1711005187375000
-34,14,53,1711005187406250
-34,13,53,1711005187437500
-34,13,54,1711005187468750
-33,13,54,1711005187500000
-33,14,53,1711005187531250
-34,14,53,1711005187562500
-34,14,53,1711005187593750
-34,13,54,1711005187625000
-34,13,53,1711005187656250
-34,13,53,1711005187687500
-33,14,53,1711005187718750
-33,14,53,1711005187750000
-33,13,54,1711005187781250
-34,13,53,1711005187812500
-34,13,53,1711005187843750
-33,13,53,1711005187875000
-33,13,53,1711005187906250
-33,13,53,1711005187937500
-33,13,53,1711005187968750
-33,13,53,1711005188000000
-34,13,53,1711005188031250
-33,13,53,1711005188062500
-33,13,53,1711005188093750
-33,14,53,1711005188125000
-34,14,53,1711005188156250
-35,14,53,1711005188187500
-33,13,54,1711005188218750
-33,13,54,1711005188250000
-33,15,53,1711005188281250
-34,14,53,1711005188312500
-34,13,53,1711005188343750
-33,13,54,1711005188375000
-33,13,54,1711005188406250
-34,13,53,1711005188437500
-33,14,53,1711005188468750
-33,13,53,1711005188500000
-34,14,53,1711005188531250
-34,13,53,1711005188562500
-33,14,53,1711005188593750
-34,13,53,1711005188625000
-34,13,53,1711005188656250
-34,13,53,1711005188687500
-33,14,53,1711005188718750
-33,13,53,1711005188750000
-34,13,53,1711005188781250
-34,13,53,1711005188812500
-33,13,53,1711005188843750
-33,13,53,1711005188875000
-33,13,53,1711005188906250
-34,13,53,1711005188937500
-33,13,53,1711005188968750
-34,13,53,1711005189000000
-33,13,53,1711005189031250
-33,13,53,1711005189062500
-33,13,53,1711005189093750
-34,13,53,1711005189125000
-34,13,53,1711005189156250
-33,13,53,1711005189187500
-33,13,53,1711005189218750
-34,13,53,1711005189250000
-34,13,53,1711005189281250
-34,13,53,1711005189312500
-34,13,53,1711005189343750
-34,13,53,1711005189375000
-34,13,53,1711005189406250
-34,13,53,1711005189437500
-34,13,53,1711005189468750
-34,13,53,1711005189500000
-34,13,53,1711005189531250
-34,13,53,1711005189562500
-34,13,53,1711005189593750
-34,13,53,1711005189625000
-34,13,53,1711005189656250
-34,13,53,1711005189687500
-34,13,53,1711005189718750
-34,13,53,1711005189750000
-34,13,53,1711005189781250
-34,13,53,1711005189812500
-34,13,53,1711005189843750
-34,13,53,1711005189875000
-34,13,53,1711005189906250
-33,13,53,1711005189937500
-34,13,53,1711005189968750
-33,13,53,1711005190000000
-34,13,53,1711005190031250
-34,13,53,1711005190062500
-33,13,53,1711005190093750
-33,13,53,1711005190125000
-34,13,53,1711005190156250
-34,13,53,1711005190187500
-34,13,53,1711005190218750
-34,13,53,1711005190250000
-34,13,53,1711005190281250
-33,13,53,1711005190312500
-33,13,53,1711005190343750
-34,13,53,1711005190375000
-33,13,53,1711005190406250
-33,13,53,1711005190437500
-34,13,53,1711005190468750
-33,13,53,1711005190500000
-33,13,53,1711005190531250
-33,13,53,1711005190562500
-33,13,53,1711005190593750
-33,13,53,1711005190625000
-33,13,53,1711005190656250
-33,13,53,1711005190687500
-32,13,53,1711005190718750
-33,13,53,1711005190750000
-35,14,53,1711005190781250
-34,13,54,1711005190812500
-32,13,53,1711005190843750
-33,14,53,1711005190875000
-34,14,53,1711005190906250
-33,14,53,1711005190937500
-34,13,54,1711005190968750
-33,14,53,1711005191000000
-34,14,53,1711005191031250
-33,14,53,1711005191062500
-33,14,53,1711005191093750
-34,13,53,1711005191125000
-34,14,54,1711005191156250
-33,14,53,1711005191187500
-33,14,53,1711005191218750
-33,13,54,1711005191250000
-33,13,53,1711005191281250
-33,14,53,1711005191312500
-33,14,53,1711005191343750
-33,14,53,1711005191375000
-33,14,53,1711005191406250
-33,14,53,1711005191437500
-33,14,53,1711005191468750
-33,13,53,1711005191500000
-33,13,53,1711005191531250
-33,14,53,1711005191562500
-33,14,53,1711005191593750
-33,14,53,1711005191625000
-33,14,53,1711005191656250
-33,13,53,1711005191687500
-33,14,53,1711005191718750
-33,13,54,1711005191750000
-33,13,54,1711005191781250
-33,14,53,1711005191812500
-33,14,53,1711005191843750
-33,13,53,1711005191875000
-33,14,53,1711005191906250
-33,13,53,1711005191937500
-33,14,53,1711005191968750
-33,14,53,1711005192000000
-33,14,53,1711005192031250
-33,14,53,1711005192062500
-33,14,53,1711005192093750
-33,14,53,1711005192125000
-33,14,53,1711005192156250
-33,14,53,1711005192187500
-33,14,53,1711005192218750
-33,14,53,1711005192250000
-33,14,53,1711005192281250
-33,14,53,1711005192312500
-33,14,54,1711005192343750
-33,13,54,1711005192375000
-33,13,53,1711005192406250
-33,14,54,1711005192437500
-33,13,53,1711005192468750
-33,14,54,1711005192500000
-33,14,53,1711005192531250
-33,13,53,1711005192562500
-33,14,54,1711005192593750
-33,13,54,1711005192625000
-33,13,54,1711005192656250
-33,13,54,1711005192687500
-33,13,54,1711005192718750
-33,13,54,1711005192750000
-32,13,54,1711005192781250
-33,13,54,1711005192812500
-33,13,54,1711005192843750
-33,14,54,1711005192875000
-33,13,54,1711005192906250
-32,14,54,1711005192937500
-32,13,54,1711005192968750
-32,13,54,1711005193000000
-32,14,54,1711005193031250
-31,14,54,1711005193062500
-31,14,55,1711005193093750
-30,14,55,1711005193125000
-30,14,55,1711005193156250
-30,14,56,1711005193187500
-30,14,55,1711005193218750
-30,14,56,1711005193250000
-30,14,55,1711005193281250
-30,14,55,1711005193312500
-30,14,56,1711005193343750
-30,14,56,1711005193375000
-30,14,56,1711005193406250
-29,14,56,1711005193437500
-29,14,56,1711005193468750
-29,14,56,1711005193500000
-29,14,56,1711005193531250
-29,14,56,1711005193562500
-29,14,56,1711005193593750
-29,14,56,1711005193625000
-29,14,56,1711005193656250
-29,14,56,1711005193687500
-29,14,56,1711005193718750
-28,14,56,1711005193750000
-28,14,56,1711005193781250
-28,15,56,1711005193812500
-29,14,56,1711005193843750
-29,14,56,1711005193875000
-28,14,56,1711005193906250
-28,15,56,1711005193937500
-28,15,56,1711005193968750
-28,15,56,1711005194000000
-27,15,57,1711005194031250
-27,15,56,1711005194062500
-27,15,56,1711005194093750
-27,15,56,1711005194125000
-28,15,56,1711005194156250
-28,15,56,1711005194187500
-28,15,56,1711005194218750
-27,15,56,1711005194250000
-28,15,56,1711005194281250
-28,15,56,1711005194312500
-28,15,56,1711005194343750
-28,15,56,1711005194375000
-28,15,56,1711005194406250
-29,15,56,1711005194437500
-28,15,56,1711005194468750
-28,16,56,1711005194500000
-28,16,56,1711005194531250
-29,15,55,1711005194562500
-29,15,55,1711005194593750
-29,15,55,1711005194625000
-29,15,55,1711005194656250
-29,16,55,1711005194687500
-29,16,55,1711005194718750
-29,15,56,1711005194750000
-29,15,56,1711005194781250
-30,15,55,1711005194812500
-29,15,55,1711005194843750
-29,15,55,1711005194875000
-29,15,55,1711005194906250
-29,15,55,1711005194937500
-29,15,56,1711005194968750
-29,15,56,1711005195000000
-29,15,55,1711005195031250
-30,15,54,1711005195062500
-30,15,55,1711005195093750
-30,15,54,1711005195125000
-30,15,55,1711005195156250
-30,15,55,1711005195187500
-29,15,56,1711005195218750
-30,15,55,1711005195250000
-30,15,55,1711005195281250
-30,15,55,1711005195312500
-30,15,54,1711005195343750
-30,15,55,1711005195375000
-30,15,56,1711005195406250
-30,15,55,1711005195437500
-30,15,56,1711005195468750
-29,15,55,1711005195500000
-30,15,55,1711005195531250
-31,15,55,1711005195562500
-30,15,55,1711005195593750
-29,15,55,1711005195625000
-29,15,57,1711005195656250
-30,15,56,1711005195687500
-32,15,54,1711005195718750
-35,15,52,1711005195750000
-35,15,51,1711005195781250
-35,15,54,1711005195812500
-35,16,50,1711005195843750
-34,16,51,1711005195875000
-34,16,53,1711005195906250
-35,16,52,1711005195937500
-35,17,52,1711005195968750
-38,16,49,1711005196000000
-40,16,47,1711005196031250
-41,17,46,1711005196062500
-40,17,47,1711005196093750
-40,18,47,1711005196125000
-40,17,47,1711005196156250
-39,18,47,1711005196187500
-38,18,49,1711005196218750
-37,17,50,1711005196250000
-38,17,49,1711005196281250
-37,17,50,1711005196312500
-38,17,49,1711005196343750
-38,18,49,1711005196375000
-38,18,48,1711005196406250
-39,18,48,1711005196437500
-38,18,49,1711005196468750
-36,18,49,1711005196500000
-37,18,49,1711005196531250
-39,16,49,1711005196562500
-40,17,48,1711005196593750
-38,17,50,1711005196625000
-38,17,49,1711005196656250
-38,17,49,1711005196687500
-38,17,49,1711005196718750
-38,17,49,1711005196750000
-37,17,49,1711005196781250
-37,17,50,1711005196812500
-38,17,50,1711005196843750
-37,17,49,1711005196875000
-37,17,49,1711005196906250
-37,17,50,1711005196937500
-36,17,51,1711005196968750
-37,17,50,1711005197000000
-36,17,51,1711005197031250
-35,16,50,1711005197062500
-35,18,51,1711005197093750
-36,17,51,1711005197125000
-36,17,51,1711005197156250
-36,17,51,1711005197187500
