value,timestamp
-0.0,1711005183000000
-0.0,1711005183015625
-0.0,1711005183031250
-0.0,1711005183046875
-0.0,1711005183062500
-0.0,1711005183078125
-0.0,1711005183093750
-0.0,1711005183109375
-0.0,1711005183125000
-0.0,1711005183140625
0.0,1711005183156250
0.01,1711005183171875
0.01,1711005183187500
-0.0,1711005183203125
-0.03,1711005183218750
-0.05,1711005183234375
-0.05,1711005183250000
0.0,1711005183265625
0.13,1711005183281250
0.36,1711005183296875
0.66,1711005183312500
1.01,1711005183328125
1.37,1711005183343750
1.72,1711005183359375
2.06,1711005183375000
2.4,1711005183390625
2.79,1711005183406250
3.24,1711005183421875
3.8,1711005183437500
4.42,1711005183453125
5.06,1711005183468750
5.66,1711005183484375
6.2,1711005183500000
6.68,1711005183515625
7.15,1711005183531250
7.68,1711005183546875
8.31,1711005183562500
9.14,1711005183578125
10.09,1711005183593750
11.04,1711005183609375
11.88,1711005183625000
12.56,1711005183640625
13.14,1711005183656250
13.76,1711005183671875
14.65,1711005183687500
15.96,1711005183703125
17.91,1711005183718750
20.32,1711005183734375
22.9,1711005183750000
25.38,1711005183765625
27.58,1711005183781250
29.57,1711005183796875
31.68,1711005183812500
34.32,1711005183828125
37.81,1711005183843750
42.54,1711005183859375
48.15,1711005183875000
54.1,1711005183890625
59.83,1711005183906250
64.97,1711005183921875
69.58,1711005183937500
74.14,1711005183953125
79.34,1711005183968750
85.71,1711005183984375
93.76,1711005184000000
103.0,1711005184015625
112.62,1711005184031250
121.73,1711005184046875
129.77,1711005184062500
136.75,1711005184078125
143.3,1711005184093750
150.75,1711005184109375
157.77,1711005184125000
166.64,1711005184140625
177.95,1711005184156250
191.79,1711005184171875
206.97,1711005184187500
220.57,1711005184203125
228.25,1711005184218750
225.36,1711005184234375
208.53,1711005184250000
176.87,1711005184265625
132.76,1711005184281250
80.05,1711005184296875
23.07,1711005184312500
-34.94,1711005184328125
-92.44,1711005184343750
-149.16,1711005184359375
-205.23,1711005184375000
-260.37,1711005184390625
-313.74,1711005184406250
-363.87,1711005184421875
-409.83,1711005184437500
-450.91,1711005184453125
-486.5,1711005184468750
-515.74,1711005184484375
-537.23,1711005184500000
-549.22,1711005184515625
-549.96,1711005184531250
-538.37,1711005184546875
-514.21,1711005184562500
-478.67,1711005184578125
-433.88,1711005184593750
-382.45,1711005184609375
-327.02,1711005184625000
-269.84,1711005184640625
-212.63,1711005184656250
-156.66,1711005184671875
-102.95,1711005184687500
-52.37,1711005184703125
-5.9,1711005184718750
35.58,1711005184734375
71.43,1711005184750000
101.35,1711005184765625
125.5,1711005184781250
144.38,1711005184796875
158.69,1711005184812500
169.15,1711005184828125
176.37,1711005184843750
180.75,1711005184859375
182.57,1711005184875000
182.07,1711005184890625
179.51,1711005184906250
175.23,1711005184921875
169.65,1711005184937500
163.18,1711005184953125
156.15,1711005184968750
148.81,1711005184984375
