phoneTimestamp,hr,hrv
1711622307193,93,
1711622308199,93,
1711622309175,92,3.2
1711622310200,92,4.2
1711622311179,91,6.4
1711622312198,91,6.0
1711622313177,90,5.5
1711622314196,90,5.3
1711622315174,90,4.9
1711622316248,90,4.7
1711622317169,90,4.6
1711622318198,90,4.5
1711622319219,90,4.4
1711622320196,88,8.7
1711622321169,87,8.6
1711622322197,87,8.2
1711622323169,88,10.2
1711622324243,89,11.3
1711622325167,92,11.7
1711622326196,94,11.5
1711622327220,95,11.7
1711622328193,97,11.7
1711622329165,97,11.6
1711622330190,96,13.7
1711622331269,95,13.9
1711622332191,94,14.0
1711622333164,93,14.4
1711622334239,91,14.4
1711622335215,91,14.4
1711622336184,91,14.4
1711622337158,90,14.4
1711622338185,90,13.0
1711622339161,92,14.9
1711622340183,93,15.2
1711622341156,94,15.2
1711622342181,95,15.0
1711622343163,96,13.9
1711622344182,97,43.1
1711622345155,97,43.0
1711622346177,96,43.0
1711622347207,94,44.7
1711622348177,92,44.8
1711622349254,91,45.0
1711622350230,90,44.3
1711622351201,89,44.3
1711622352174,84,45.4
1711622353199,81,46.1
1711622354179,80,46.0
1711622355201,81,48.0
1711622356179,82,48.1
1711622357198,83,48.1
1711622358171,84,48.1
1711622359197,85,48.2
1711622360169,86,47.7
1711622361201,87,47.5
1711622362169,88,47.5
1711622363195,88,47.5
1711622364169,87,47.5
1711622365197,88,23.6
1711622366217,89,23.7
1711622367193,90,20.6
1711622368217,91,20.2
1711622369244,92,19.9
1711622370164,92,20.0
1711622371190,92,17.2
1711622372166,93,15.1
1711622373185,93,15.1
1711622374163,94,6.7
1711622375185,94,6.0
1711622376160,94,6.0
1711622377189,94,5.8
1711622378165,92,8.2
1711622379185,91,8.2
1711622380212,91,8.3
1711622381183,91,8.3
1711622382156,91,8.8
1711622383235,91,8.8
1711622384157,91,9.0
1711622385233,90,8.8
1711622386161,89,8.5
1711622387180,89,8.5
1711622388206,89,9.0
1711622389229,89,10.8
1711622390255,91,10.7
1711622391174,92,11.1
1711622392201,93,11.3
1711622393177,95,11.1
