phoneTimestamp,duration
1711622307193,651
1711622307844,662
1711622308505,655
1711622309161,650
1711622309811,664
1711622310475,678
1711622311153,687
1711622311840,688
1711622312528,671
1711622313199,658
1711622313857,674
1711622314531,671
1711622315201,684
1711622315886,671
1711622316557,655
1711622317212,648
1711622317860,665
1711622318525,698
1711622319223,750
1711622319973,711
1711622320684,707
1711622321391,712
1711622322103,695
1711622322798,665
1711622323463,638
1711622324101,619
1711622324720,600
1711622325320,580
1711622325900,606
1711622326505,615
1711622327121,591
1711622327712,587
1711622328299,598
1711622328897,639
1711622329536,655
1711622330191,654
1711622330845,628
1711622331473,661
1711622332134,679
1711622332813,706
1711622333519,703
1711622334222,680
1711622334902,652
1711622335553,658
1711622336212,674
1711622336886,688
1711622337574,690
1711622338264,638
1711622338902,620
1711622339521,603
1711622340125,601
1711622340726,597
1711622341323,598
1711622341921,603
1711622342524,1047
1711622343571,932
1711622344503,825
1711622345328,756
1711622346084,759
1711622346843,735
1711622347577,717
1711622348295,675
1711622348969,699
1711622349669,708
1711622350377,763
1711622351140,857
1711622351997,896
1711622352893,807
1711622353700,749
1711622354449,703
1711622355152,687
1711622355839,681
1711622356520,682
1711622357201,673
1711622357875,672
1711622358547,663
1711622359209,653
1711622359863,656
1711622360519,667
1711622361185,667
1711622361853,664
1711622362517,676
1711622363193,710
1711622363903,686
1711622364589,670
1711622365259,659
1711622365918,648
1711622366566,633
1711622367199,631
1711622367830,630
1711622368460,646
1711622369105,626
1711622369732,642
1711622370374,648
1711622371022,648
1711622371670,646
1711622372316,643
1711622372959,631
1711622373590,621
1711622374211,627
1711622374838,632
1711622375470,637
1711622376107,634
1711622376741,655
1711622377396,697
1711622378093,687
1711622378780,682
1711622379462,676
1711622380137,673
1711622380811,648
1711622381459,647
1711622382105,655
1711622382761,673
1711622383433,664
1711622384097,675
1711622384773,687
1711622385460,695
1711622386155,700
1711622386855,698
1711622387553,680
1711622388233,646
1711622388879,645
1711622389524,630
