phoneTimestamp,sensorTimestamp,ecg
1711622308543,599616046207371634,-381
1711622308550,599616046215038410,-453
1711622308558,599616046222705186,-465
1711622308566,599616046230371962,-435
1711622308573,599616046238038738,-409
1711622308581,599616046245705514,-359
1711622308589,599616046253372290,-293
1711622308596,599616046261039066,-171
1711622308604,599616046268705842,96
1711622308612,599616046276372618,437
1711622308619,599616046284039394,540
1711622308627,599616046291706170,141
1711622308635,599616046299372946,-359
1711622308641,599616046307039722,-293
1711622308649,599616046314706498,-98
1711622308657,599616046322373274,-301
1711622308665,599616046330040050,-388
1711622308673,599616046337706826,-235
1711622308681,599616046345373602,-225
1711622308688,599616046353040378,-258
1711622308696,599616046360707154,-178
1711622308704,599616046368373930,-124
1711622308711,599616046376040706,-108
1711622308719,599616046383707482,-44
1711622308727,599616046391374258,9
1711622308734,599616046399041034,25
1711622308742,599616046406707810,61
1711622308750,599616046414374586,105
1711622308757,599616046422041362,145
1711622308765,599616046429708138,209
1711622308773,599616046437374914,268
1711622308780,599616046445041690,277
1711622308788,599616046452708466,232
1711622308796,599616046460375242,166
1711622308803,599616046468042018,148
1711622308811,599616046475708794,183
1711622308819,599616046483375570,209
1711622308825,599616046491042346,199
1711622308833,599616046498709122,176
1711622308841,599616046506375898,143
1711622308849,599616046514042674,124
1711622308857,599616046521709450,141
1711622308865,599616046529376226,164
1711622308872,599616046537043002,159
1711622308880,599616046544709778,134
1711622308888,599616046552376554,110
1711622308895,599616046560043330,110
1711622308903,599616046567710106,148
1711622308911,599616046575376882,197
1711622308918,599616046583043658,230
1711622308926,599616046590710434,221
1711622308934,599616046598377210,195
1711622308941,599616046606043986,204
1711622308949,599616046613710762,246
1711622308957,599616046621377538,282
1711622308964,599616046629044314,312
1711622308972,599616046636711090,310
1711622308980,599616046644377866,268
1711622308987,599616046652044642,249
1711622308995,599616046659711418,270
1711622309003,599616046667378194,249
1711622309009,599616046675044970,185
1711622309017,599616046682711746,134
1711622309025,599616046690378522,65
1711622309033,599616046698045298,-32
1711622309041,599616046705712074,-105
1711622309049,599616046713378850,-115
1711622309056,599616046721045626,-84
1711622309064,599616046728712402,-79
1711622309072,599616046736379178,-122
1711622309079,599616046744045954,-178
1711622309087,599616046751712730,-218
1711622309095,599616046759379506,-242
1711622309102,599616046767061370,-282
1711622309110,599616046774727937,-352
1711622309118,599616046782394504,-416
1711622309125,599616046790061071,-444
1711622309133,599616046797727638,-435
1711622309141,599616046805394205,-397
1711622309148,599616046813060772,-357
1711622309156,599616046820727339,-385
1711622309164,599616046828393906,-571
1711622309171,599616046836060473,-766
1711622309179,599616046843727040,-766
1711622309187,599616046851393607,-684
1711622309193,599616046859060174,-658
1711622309201,599616046866726741,-625
1711622309209,599616046874393308,-592
1711622309217,599616046882059875,-599
1711622309225,599616046889726442,-578
1711622309233,599616046897393009,-505
1711622309240,599616046905059576,-437
1711622309248,599616046912726143,-390
1711622309256,599616046920392710,-364
1711622309263,599616046928059277,-362
1711622309271,599616046935725844,-312
1711622309279,599616046943392411,-131
1711622309286,599616046951058978,150
1711622309294,599616046958725545,362
1711622309302,599616046966392112,176
1711622309309,599616046974058679,-392
1711622309317,599616046981725246,-618
1711622309325,599616046989391813,-326
1711622309332,599616046997058380,-209
1711622309340,599616047004724947,-284
1711622309348,599616047012391514,-204
1711622309355,599616047020058081,-134
1711622309363,599616047027724648,-169
1711622309371,599616047035391215,-159
1711622309377,599616047043057782,-87
1711622309385,599616047050724349,-42
1711622309393,599616047058390916,-23
1711622309401,599616047066057483,14
1711622309409,599616047073724050,44
1711622309417,599616047081390617,56
1711622309424,599616047089057184,94
1711622309432,599616047096723751,150
1711622309440,599616047104390318,176
1711622309447,599616047112056885,209
1711622309455,599616047119723452,263
1711622309463,599616047127390019,282
1711622309470,599616047135056586,286
1711622309478,599616047142723153,319
1711622309486,599616047150389720,326
1711622309493,599616047158056287,315
1711622309501,599616047165722854,329
1711622309509,599616047173389421,329
1711622309516,599616047181055988,282
1711622309524,599616047188722555,214
1711622309532,599616047196389122,112
1711622309539,599616047204055689,37
1711622309547,599616047211722256,51
1711622309555,599616047219388823,65
1711622309561,599616047227055390,35
1711622309569,599616047234721957,25
1711622309577,599616047242388524,37
1711622309585,599616047250055091,44
1711622309593,599616047257721658,79
1711622309601,599616047265388225,122
1711622309608,599616047273054792,131
1711622309616,599616047280721359,122
1711622309624,599616047288387926,127
1711622309631,599616047296054493,141
1711622309639,599616047303721060,169
1711622309647,599616047311387627,195
1711622309654,599616047319054194,138
1711622309662,599616047326690702,-32
1711622309669,599616047334357687,-211
1711622309677,599616047342024672,-251
1711622309685,599616047349691657,-209
1711622309692,599616047357358642,-195
1711622309700,599616047365025627,-195
1711622309708,599616047372692612,-209
1711622309715,599616047380359597,-232
1711622309723,599616047388026582,-232
1711622309731,599616047395693567,-225
1711622309737,599616047403360552,-261
