x,y,z,timestamp
-24,57,-10,1710985763000000
-29,58,-13,1710985763031250
-35,61,-15,1710985763062500
-36,59,-14,1710985763093750
-45,58,-11,1710985763125000
-30,56,3,1710985763156250
-30,54,6,1710985763187500
-34,54,10,1710985763218750
-31,51,20,1710985763250000
-32,52,22,1710985763281250
-29,52,25,1710985763312500
-26,51,26,1710985763343750
-30,50,28,1710985763375000
-31,50,29,1710985763406250
-29,50,29,1710985763437500
-26,49,31,1710985763468750
-28,49,32,1710985763500000
-25,48,34,1710985763531250
-27,47,31,1710985763562500
-31,48,31,1710985763593750
-33,47,29,1710985763625000
-29,47,33,1710985763656250
-31,46,36,1710985763687500
-34,47,32,1710985763718750
-31,45,31,1710985763750000
-36,45,28,1710985763781250
-34,44,29,1710985763812500
-34,44,33,1710985763843750
-41,43,31,1710985763875000
-42,42,30,1710985763906250
-43,43,33,1710985763937500
-38,43,30,1710985763968750
-37,43,30,1710985764000000
-33,44,31,1710985764031250
-33,44,32,1710985764062500
-36,44,30,1710985764093750
-29,44,31,1710985764125000
-29,44,32,1710985764156250
-34,43,36,1710985764187500
-33,43,37,1710985764218750
-26,42,46,1710985764250000
-39,42,34,1710985764281250
-41,42,32,1710985764312500
-38,42,29,1710985764343750
-40,43,27,1710985764375000
-39,43,27,1710985764406250
-38,43,28,1710985764437500
-40,43,28,1710985764468750
-42,43,27,1710985764500000
-35,43,32,1710985764531250
-26,42,39,1710985764562500
-32,42,37,1710985764593750
-38,42,35,1710985764625000
-45,42,27,1710985764656250
-40,42,27,1710985764687500
-37,43,28,1710985764718750
-37,43,29,1710985764750000
-37,43,29,1710985764781250
-38,43,30,1710985764812500
-38,42,30,1710985764843750
-37,43,31,1710985764875000
-36,43,32,1710985764906250
-38,43,31,1710985764937500
-38,43,31,1710985764968750
-37,43,30,1710985765000000
-38,43,30,1710985765031250
-38,43,30,1710985765062500
-36,43,30,1710985765093750
-36,43,31,1710985765125000
-37,43,31,1710985765156250
-37,43,31,1710985765187500
-36,43,32,1710985765218750
-36,43,32,1710985765250000
-36,43,32,1710985765281250
-35,43,31,1710985765312500
-35,43,32,1710985765343750
-36,43,31,1710985765375000
-36,43,31,1710985765406250
-36,43,31,1710985765437500
-37,43,31,1710985765468750
-35,43,31,1710985765500000
-36,44,31,1710985765531250
-36,43,31,1710985765562500
-36,44,31,1710985765593750
-35,44,31,1710985765625000
-36,44,30,1710985765656250
-36,43,31,1710985765687500
-36,44,31,1710985765718750
-36,43,31,1710985765750000
-36,43,31,1710985765781250
-36,43,31,1710985765812500
-36,43,31,1710985765843750
-37,44,31,1710985765875000
-36,43,31,1710985765906250
-35,43,31,1710985765937500
-36,43,31,1710985765968750
-36,43,31,1710985766000000
-36,43,31,1710985766031250
-36,43,31,1710985766062500
-36,43,31,1710985766093750
-36,43,31,1710985766125000
-36,43,31,1710985766156250
-36,43,31,1710985766187500
-36,43,31,1710985766218750
-36,44,31,1710985766250000
