phoneTimestamp,duration
1710767729433,666
1710767730100,695
1710767730795,728
1710767731523,687
1710767732209,694
1710767732904,702
1710767733606,695
1710767734301,684
1710767734985,696
1710767735681,693
1710767736374,668
1710767737041,676
1710767737718,682
1710767738400,685
1710767739085,676
1710767739761,664
1710767740425,675
1710767741100,676
1710767741776,691
1710767742467,656
1710767743123,673
1710767743796,683
1710767744479,687
1710767745166,676
1710767745841,658
1710767746500,660
1710767747160,667
1710767747827,684
1710767748511,699
1710767749209,680
1710767749889,695
1710767750585,702
1710767751287,712
1710767751999,689
1710767752688,706
1710767753393,745
1710767754139,756
1710767754895,733
1710767755628,707
1710767756335,731
1710767757065,738
1710767757804,740
1710767758544,724
1710767759268,697
1710767759965,678
1710767760643,659
1710767761302,646
1710767761948,648
1710767762596,673
1710767763269,708
1710767763977,727
1710767764704,715
1710767765419,698
1710767766117,687
1710767766804,688
1710767767492,702
1710767768193,697
1710767768891,701
1710767769592,693
1710767770285,690
1710767770975,672
1710767771647,654
1710767772301,648
1710767772949,637
1710767773585,614
1710767774200,620
1710767774820,619
1710767775439,616
1710767776055,615
1710767776670,633
1710767777303,666
1710767777969,653
1710767778622,676
1710767779297,707
1710767780005,716
1710767780721,674
1710767781395,671
1710767782065,665
1710767782731,651
1710767783382,643
1710767784025,642
1710767784667,653
1710767785320,648
1710767785968,683
1710767786651,686
1710767787337,702
1710767788039,712
1710767788751,740
1710767789491,741
1710767790232,705
1710767790937,719
1710767791656,711
1710767792367,710
1710767793077,688
1710767793765,704
1710767794469,688
1710767795157,692
1710767795849,720
1710767796569,709
1710767797278,701
1710767797979,729
1710767798708,711
1710767799419,693
1710767800112,701
1710767800813,704
1710767801517,673
1710767802190,684
1710767802873,685
1710767803559,684
1710767804243,686
1710767804929,714
1710767805643,740
1710767806383,715
1710767807097,739
1710767807837,748
1710767808585,707
1710767809292,678
1710767809969,662
1710767810632,642
1710767811273,632
1710767811905,630
1710767812536,631
1710767813167,631
1710767813798,652
1710767814449,670
1710767815120,662
1710767815782,645
1710767816427,650
1710767817077,644
1710767817721,640
1710767818361,622
1710767818983,630
1710767819613,640
1710767820253,654
1710767820907,647
1710767821553,635
1710767822189,639
1710767822828,638
1710767823465,638
1710767824104,636
1710767824740,642
1710767825382,654
