phoneTimestamp,hr,hrv
1710767729433,92,
1710767730423,91,
1710767731436,89,10.6
1710767732429,89,9.4
1710767733403,88,8.0
1710767734381,88,7.5
1710767735412,88,6.7
1710767736395,88,7.0
1710767737395,88,6.4
1710767738411,88,6.4
1710767739428,88,6.2
1710767740398,88,5.8
1710767741416,89,5.6
1710767742409,88,5.4
1710767743395,89,5.2
1710767744417,89,5.4
1710767745404,88,5.3
1710767746401,89,5.4
1710767747412,89,5.3
1710767748412,89,5.6
1710767749417,89,5.0
1710767750416,88,4.7
1710767751406,88,4.7
1710767752389,87,4.9
1710767753429,87,5.1
1710767754430,86,6.4
1710767755392,85,6.4
1710767756433,85,6.2
1710767757405,84,6.2
1710767758421,84,6.1
1710767759431,84,6.2
1710767760406,85,8.7
1710767761407,86,9.4
1710767762462,87,9.4
1710767763433,87,9.8
1710767764430,87,11.6
1710767765428,86,11.6
1710767766419,86,11.7
1710767767404,86,11.6
1710767768406,86,11.6
1710767769414,86,11.3
1710767770393,86,11.2
1710767771420,87,11.6
1710767772405,88,12.0
1710767773395,90,12.2
1710767774432,92,12.0
1710767775413,93,12.0
1710767776407,94,12.0
1710767777414,94,12.3
1710767778421,93,13.0
1710767779398,92,12.1
1710767780430,90,11.0
1710767781400,90,11.0
1710767782412,90,10.8
1710767783423,90,9.0
1710767784441,91,9.0
1710767785411,91,8.8
1710767786412,91,8.9
1710767787432,90,10.5
1710767788408,89,10.9
1710767789423,87,11.0
1710767790409,87,11.1
1710767791389,86,10.6
1710767792441,86,10.1
1710767793415,86,9.9
1710767794399,86,9.7
1710767795480,86,9.7
1710767796446,86,9.9
1710767797473,86,9.7
1710767798435,85,9.0
1710767799416,85,8.6
1710767800433,85,8.6
1710767801421,86,8.7
1710767802399,86,8.8
1710767803417,86,8.4
1710767804414,87,8.4
1710767805422,86,8.4
1710767806424,85,9.8
1710767807411,85,9.2
1710767808425,84,9.8
1710767809397,85,9.7
1710767810427,86,11.4
1710767811421,88,12.1
1710767812399,89,12.1
1710767813423,91,12.0
1710767814405,91,12.4
1710767815436,91,12.2
1710767816423,91,12.2
1710767817480,92,12.2
1710767818417,92,12.2
1710767819423,93,12.1
1710767820433,93,12.0
1710767821404,93,11.9
1710767822432,93,11.9
1710767823404,93,11.9
1710767824404,94,10.7
1710767825417,93,10.7
1710767826435,93,9.9
1710767827408,93,8.9
1710767828456,92,7.0
1710767829436,91,6.4
1710767830444,91,4.9
1710767831411,91,4.9
1710767832430,90,4.9
1710767833396,90,3.0
1710767834412,90,3.2
1710767835409,91,3.2
1710767836398,91,3.6
1710767837438,93,4.1
1710767838405,94,5.1
1710767839455,96,5.4
1710767840422,96,5.4
1710767841421,95,8.2
1710767842405,94,8.3
1710767843425,92,9.1
1710767844397,91,9.2
1710767845408,90,9.1
1710767846429,90,9.0
1710767847429,90,9.2
1710767848390,90,9.5
1710767849413,90,9.5
1710767850460,90,9.6
1710767851401,90,9.7
1710767852416,88,11.5
1710767853413,87,12.1
1710767854407,86,12.1
1710767855422,85,12.0
1710767856416,85,12.1
1710767857397,86,13.6
1710767858414,86,13.3
1710767859405,87,13.3
1710767860401,89,12.7
1710767861453,89,11.8
1710767862441,89,11.7
1710767863464,90,11.1
1710767864431,90,11.1
1710767865401,90,11.1
1710767866409,90,11.2
1710767867413,90,11.0
1710767868445,91,11.1
1710767869385,92,11.1
1710767870429,93,11.1
1710767871407,94,10.6
1710767872422,94,8.3
1710767873415,94,8.4
1710767874415,92,10.3
1710767875398,91,10.1
1710767876428,90,9.0
1710767877412,89,8.9
1710767878385,88,9.3
1710767879435,86,10.0
1710767880406,86,10.0
1710767881425,86,10.0
1710767882429,85,10.0
1710767883400,84,10.9
1710767884419,82,13.2
1710767885419,81,13.2
1710767886409,80,14.2
1710767887401,80,17.0
1710767888420,80,17.1
1710767889415,81,17.0
1710767890396,81,17.5
1710767891420,81,17.4
1710767892424,80,17.5
1710767893398,80,17.8
1710767894425,80,17.8
1710767895451,80,17.8
1710767896432,80,17.3
1710767897417,80,17.9
1710767898408,80,17.8
1710767899399,81,18.7
1710767900428,83,18.0
1710767901408,83,18.2
1710767902388,83,18.8
1710767903428,82,19.4
1710767904404,82,18.9
1710767905444,83,18.8
1710767906424,83,18.8
1710767907421,84,18.2
1710767908398,85,15.5
1710767909423,86,15.2
1710767910463,86,16.3
1710767911403,85,15.7
1710767912430,85,16.0
1710767913430,85,15.9
1710767914417,84,15.7
1710767915445,84,15.0
1710767916419,84,15.0
1710767917403,84,15.0
1710767918413,84,15.0
1710767919429,82,17.9
1710767920393,81,16.9
1710767921433,80,16.9
1710767922441,80,18.0
1710767923404,79,17.2
1710767924417,79,16.8
1710767925411,78,17.0
1710767926424,77,15.9
1710767927430,77,15.5
1710767928469,77,16.1
1710767929457,77,17.6
1710767930439,78,17.5
1710767931399,78,18.0
1710767932400,78,18.0
1710767933427,78,17.2
1710767934433,78,17.1
1710767935404,78,16.9
1710767936432,78,17.2
1710767937407,78,17.4
1710767938416,78,17.5
1710767939433,78,17.6
1710767940406,79,17.5
1710767941405,79,15.7
1710767942414,79,13.3
1710767943425,79,13.4
1710767944399,79,11.9
1710767945427,79,11.9
1710767946412,79,11.4
1710767947404,80,11.1
1710767948432,80,11.8
1710767949396,80,12.1
1710767950473,80,11.3
1710767951429,80,8.8
1710767952397,80,8.8
1710767953408,80,7.7
1710767954433,80,7.7
1710767955404,80,7.6
1710767956400,80,7.6
1710767957440,80,7.5
1710767958415,81,7.3
1710767959412,81,6.7
1710767960417,81,6.8
1710767961437,82,6.8
1710767962445,82,7.6
1710767963412,82,7.9
1710767964415,82,8.0
1710767965412,82,8.0
1710767966427,82,8.2
1710767967415,82,8.2
1710767968392,83,9.3
1710767969417,83,9.3
1710767970451,83,9.1
1710767971427,83,9.1
1710767972454,83,9.0
1710767973414,83,8.9
1710767974400,83,8.9
1710767975430,83,9.1
1710767976465,82,9.1
1710767977413,83,9.8
1710767978422,83,9.4
1710767979427,83,9.4
1710767980409,83,9.4
1710767981460,83,9.2
1710767982430,83,8.5
1710767983406,83,8.5
1710767984412,84,9.3
1710767985415,84,9.2
1710767986404,84,9.2
1710767987400,84,9.0
1710767988415,85,9.1
1710767989388,85,8.0
1710767990415,85,8.0
1710767991416,85,6.3
1710767992429,85,7.8
1710767993396,84,7.7
1710767994447,84,7.7
1710767995446,83,9.2
1710767996397,83,9.2
1710767997404,82,10.2
1710767998400,82,10.3
1710767999384,82,10.2
1710768000397,81,10.2
1710768001408,81,10.2
1710768002393,81,10.3
1710768003411,80,10.6
1710768004403,80,10.6
1710768005387,80,10.0
1710768006415,80,10.0
1710768007395,79,10.0
1710768008399,80,13.4
1710768009429,80,13.4
1710768010393,80,13.3
1710768011411,80,14.4
1710768012444,80,14.4
1710768013416,79,14.4
1710768014407,79,13.8
1710768015409,79,13.9
1710768016409,79,13.9
1710768017401,80,13.8
1710768018407,80,13.8
1710768019412,81,13.1
1710768020387,81,12.7
1710768021405,81,13.1
1710768022400,82,13.5
1710768023436,82,13.5
1710768024439,82,13.4
1710768025449,82,13.2
1710768026385,82,13.0
1710768027431,82,13.3
1710768028496,83,13.5
1710768029425,84,10.2
1710768030413,84,10.2
1710768031399,85,10.3
1710768032408,85,8.8
1710768033415,85,9.0
1710768034406,85,8.9
1710768035389,85,8.9
1710768036423,85,8.8
1710768037397,85,7.7
1710768038398,85,7.1
1710768039417,84,7.7
1710768040411,84,7.6
1710768041398,84,7.7
1710768042412,83,7.4
1710768043417,82,7.9
1710768044393,81,9.6
1710768045451,80,9.5
1710768046407,80,9.5
1710768047393,79,10.2
1710768048417,79,10.2
1710768049401,79,9.7
1710768050385,79,9.5
1710768051416,79,9.5
1710768052404,79,9.5
1710768053413,79,10.3
1710768054420,79,10.3
1710768055398,79,10.1
1710768056421,80,10.2
1710768057416,80,10.2
1710768058396,80,10.2
1710768059411,81,10.6
1710768060447,80,10.7
1710768061456,80,10.4
1710768062441,80,10.8
1710768063409,79,11.1
1710768064403,79,11.1
1710768065393,79,11.2
1710768066398,79,10.3
1710768067397,79,10.3
1710768068398,80,10.1
1710768069427,80,10.3
1710768070400,80,10.3
1710768071432,80,10.4
1710768072417,80,10.4
1710768073393,80,10.3
1710768074415,80,10.4
1710768075431,81,9.5
1710768076399,81,9.6
1710768077420,81,9.6
1710768078416,80,9.7
1710768079457,80,10.9
1710768080404,79,10.8
1710768081413,79,12.8
1710768082398,81,13.9
1710768083390,81,14.1
1710768084421,83,13.5
1710768085408,84,14.4
1710768086401,86,13.6
1710768087408,86,13.3
1710768088401,86,15.3
1710768089374,85,19.6
1710768090409,83,19.8
1710768091406,82,19.8
1710768092377,82,19.8
1710768093460,81,19.8
1710768094428,81,19.9
1710768095414,81,19.9
1710768096421,81,19.9
1710768097431,81,19.9
1710768098406,80,20.0
1710768099414,80,20.0
1710768100406,80,19.5
1710768101392,79,19.8
1710768102413,79,19.8
1710768103404,79,18.2
1710768104393,79,17.5
1710768105408,79,17.2
1710768106425,79,17.2
1710768107392,79,17.6
1710768108396,80,17.6
1710768109409,79,18.4
1710768110385,79,16.8
1710768111405,79,11.9
1710768112408,78,12.4
1710768113390,78,12.4
1710768114412,79,14.4
1710768115405,79,15.2
1710768116400,81,16.2
1710768117401,83,16.2
1710768118404,84,16.2
1710768119390,84,17.0
1710768120414,83,18.3
1710768121407,83,18.1
1710768122397,83,18.2
1710768123459,82,18.6
1710768124401,81,18.7
1710768125400,80,18.7
1710768126436,80,19.0
1710768127417,79,19.0
1710768128433,78,19.0
1710768129417,78,17.8
1710768130392,77,17.8
1710768131397,77,17.0
1710768132419,77,17.0
1710768133408,77,19.9
1710768134392,78,19.3
1710768135414,79,19.4
1710768136389,79,17.8
1710768137401,79,17.1
1710768138425,79,17.4
1710768139404,78,17.5
1710768140395,78,17.6
1710768141401,77,17.8
1710768142405,77,16.8
1710768143376,77,15.9
1710768144415,78,15.9
1710768145409,77,15.3
1710768146408,77,15.4
1710768147413,76,15.3
1710768148409,76,15.3
1710768149397,76,15.0
1710768150409,76,15.0
1710768151393,76,15.0
1710768152439,76,15.6
1710768153415,76,15.6
1710768154412,77,16.6
1710768155397,78,12.8
1710768156409,79,12.5
1710768157412,78,16.6
1710768158390,78,16.7
1710768159446,78,16.6
1710768160431,78,19.3
1710768161433,78,18.0
1710768162400,78,17.8
1710768163405,79,17.8
1710768164385,80,18.5
1710768165409,80,18.0
1710768166403,81,18.0
1710768167385,82,17.7
1710768168417,82,17.6
1710768169393,82,17.6
1710768170409,82,17.6
1710768171428,83,17.6
1710768172407,83,17.7
1710768173401,84,17.1
1710768174415,84,17.4
1710768175395,84,16.5
1710768176404,85,16.3
1710768177419,85,16.4
1710768178424,85,12.4
1710768179393,85,12.4
1710768180433,85,8.2
1710768181413,86,8.2
1710768182405,86,8.2
1710768183406,86,8.3
1710768184437,86,6.5
1710768185400,86,6.8
1710768186404,86,6.8
1710768187414,86,6.8
1710768188381,86,6.8
1710768189414,86,7.1
1710768190409,86,7.5
1710768191385,85,7.5
1710768192452,85,7.5
1710768193448,84,7.5
1710768194451,85,7.0
1710768195420,85,7.0
1710768196392,85,7.3
1710768197397,85,7.5
1710768198428,85,6.9
1710768199393,85,6.9
1710768200405,84,7.5
1710768201406,84,6.7
1710768202408,84,7.0
1710768203395,84,7.1
1710768204400,84,7.6
1710768205407,84,7.7
1710768206392,85,7.4
1710768207414,85,7.6
1710768208407,85,7.8
1710768209385,85,7.8
1710768210425,85,7.3
1710768211406,84,7.8
1710768212417,84,7.9
1710768213428,82,9.5
1710768214408,82,9.5
1710768215412,81,9.4
1710768216423,81,10.7
1710768217409,81,10.3
1710768218399,81,10.3
1710768219420,81,10.0
1710768220396,81,10.0
1710768221390,80,10.3
1710768222421,80,10.2
1710768223419,80,11.8
1710768224393,80,11.8
1710768225429,80,13.0
1710768226425,80,12.7
1710768227417,80,12.6
1710768228409,80,13.1
1710768229397,80,13.1
1710768230379,81,13.0
1710768231425,81,13.2
1710768232404,81,13.0
1710768233414,81,12.7
1710768234420,81,13.7
1710768235413,80,13.1
1710768236406,79,14.0
1710768237412,79,14.0
1710768238399,78,13.1
1710768239405,78,13.1
1710768240409,78,13.1
1710768241389,77,14.2
1710768242404,77,14.3
1710768243406,78,13.8
1710768244395,78,14.0
1710768245416,78,13.2
1710768246429,78,13.2
1710768247393,78,13.4
1710768248407,78,12.4
1710768249405,78,12.4
1710768250406,78,12.0
1710768251400,78,12.0
1710768252404,78,12.1
1710768253405,78,12.1
1710768254382,78,12.0
1710768255433,78,12.7
1710768256399,78,11.6
1710768257383,78,12.1
1710768258417,78,11.8
1710768259437,78,11.5
1710768260471,78,11.5
1710768261419,77,11.5
1710768262401,77,11.5
1710768263401,77,10.0
1710768264401,77,10.0
1710768265391,77,10.4
1710768266405,76,10.2
1710768267416,77,10.5
1710768268423,77,9.7
1710768269405,77,9.7
1710768270417,76,9.5
1710768271417,76,9.2
1710768272393,76,9.7
1710768273401,76,9.4
1710768274413,75,9.1
1710768275399,76,9.3
1710768276400,76,9.4
1710768277415,76,10.2
1710768278464,77,9.6
1710768279422,77,9.6
1710768280417,77,9.7
1710768281384,78,9.3
1710768282416,78,8.7
1710768283414,78,9.4
1710768284412,79,9.8
1710768285429,80,9.9
1710768286437,81,10.0
1710768287389,81,9.5
1710768288423,81,9.6
1710768289389,82,9.2
1710768290407,82,9.4
1710768291400,82,9.4
1710768292453,82,9.3
1710768293433,82,9.4
1710768294404,82,9.4
1710768295404,82,9.6
1710768296409,83,9.4
1710768297407,83,9.3
1710768298412,82,8.5
1710768299385,82,9.1
1710768300438,82,9.1
1710768301415,82,8.1
1710768302414,82,8.1
1710768303414,82,9.3
1710768304407,83,8.6
1710768305401,83,8.2
1710768306421,84,8.1
1710768307397,84,7.9
1710768308401,84,7.9
1710768309423,84,7.8
1710768310395,84,8.3
1710768311417,84,8.4
1710768312409,83,8.4
1710768313397,84,10.5
1710768314395,85,10.9
1710768315429,86,10.9
1710768316398,86,10.9
