x,y,z,timestamp
-45,-5,45,1710832191000000
-46,-5,45,1710832191031250
-45,-5,45,1710832191062500
-45,-5,45,1710832191093750
-45,-4,45,1710832191125000
-44,-5,45,1710832191156250
-45,-5,45,1710832191187500
-45,-5,45,1710832191218750
-45,-4,45,1710832191250000
-45,-4,45,1710832191281250
-45,-5,45,1710832191312500
-45,-5,45,1710832191343750
-45,-4,45,1710832191375000
-45,-4,45,1710832191406250
-45,-5,45,1710832191437500
-45,-5,45,1710832191468750
-45,-4,45,1710832191500000
-45,-4,45,1710832191531250
-48,-7,44,1710832191562500
-48,-5,47,1710832191593750
-45,-6,60,1710832191625000
-35,-15,66,1710832191656250
-61,4,60,1710832191687500
-46,-4,50,1710832191718750
-48,-10,55,1710832191750000
-36,-3,74,1710832191781250
-29,-3,68,1710832191812500
-32,-9,61,1710832191843750
-24,-11,57,1710832191875000
-13,-8,54,1710832191906250
-4,-7,47,1710832191937500
12,-2,52,1710832191968750
16,-2,51,1710832192000000
15,1,50,1710832192031250
20,2,52,1710832192062500
30,1,53,1710832192093750
28,1,50,1710832192125000
31,0,50,1710832192156250
37,-3,51,1710832192187500
37,-4,50,1710832192218750
32,-1,49,1710832192250000
32,1,52,1710832192281250
34,1,54,1710832192312500
31,-1,53,1710832192343750
31,-1,53,1710832192375000
35,-2,54,1710832192406250
30,-2,53,1710832192437500
30,-2,54,1710832192468750
31,-2,53,1710832192500000
29,-3,53,1710832192531250
29,-4,53,1710832192562500
29,-3,52,1710832192593750
28,-3,50,1710832192625000
28,-2,50,1710832192656250
28,2,47,1710832192687500
25,2,45,1710832192718750
19,-2,48,1710832192750000
23,-1,51,1710832192781250
15,-2,45,1710832192812500
10,-4,50,1710832192843750
13,-1,52,1710832192875000
3,-12,59,1710832192906250
-3,-13,89,1710832192937500
-10,-5,90,1710832192968750
-14,-9,84,1710832193000000
-9,-9,77,1710832193031250
-15,-11,65,1710832193062500
-23,-6,66,1710832193093750
-25,-3,65,1710832193125000
-29,-5,61,1710832193156250
-25,-4,63,1710832193187500
-20,-2,64,1710832193218750
-18,-6,61,1710832193250000
-20,-5,64,1710832193281250
-22,-8,63,1710832193312500
-21,-8,62,1710832193343750
-43,-6,48,1710832193375000
-47,-3,42,1710832193406250
-43,-3,44,1710832193437500
-40,-6,53,1710832193468750
-35,-9,54,1710832193500000
-37,-5,52,1710832193531250
-41,-4,48,1710832193562500
