dataReceived,timestamp,ambientTemp,objectTemp,status
1712823079849,1712819539749,30.791732788085938,32.262596130371094,0
1712823079849,1712819599749,31.199602127075195,32.57373809814453,0
1712823079849,1712819659749,31.349878311157227,32.92548370361328,0
1712823079849,1712819719749,31.471508026123047,32.97370147705078,0
1712823079849,1712819779749,31.97949981689453,33.46477127075195,0
1712823079849,1712819839749,32.186973571777344,33.74979019165039,0
1712823079849,1712819899749,32.5232048034668,33.96197509765625,0
1712823079849,1712819959749,32.8093376159668,34.18925857543945,0
1712823079849,1712820019749,32.93091583251953,34.238128662109375,0
1712823079849,1712820079749,33.002464294433594,34.291751861572266,0
1712823079849,1712820139749,33.066837310791016,34.3475456237793,0
1712823079849,1712820199749,33.066837310791016,34.35269546508789,0
1712823079849,1712820259749,33.00959777832031,34.276390075683594,0
1712823079849,1712820319749,32.95953369140625,34.00967025756836,0
1712823079849,1712820379749,32.90233612060547,34.00336837768555,0
1712823079849,1712820439749,32.83795928955078,33.96992492675781,0
1712823079849,1712820499749,32.79502868652344,33.91703796386719,0
1712823079849,1712820559749,32.82365036010742,33.84510040283203,0
1712823079849,1712820619749,32.82365036010742,33.76860427856445,0
1712823079849,1712820679749,32.83078384399414,33.75898361206055,0
1712823079849,1712820739749,32.89516067504883,33.812355041503906,0
1712823079849,1712820799749,32.95240020751953,33.89472961425781,0
1712823079849,1712820859749,33.02390670776367,34.181278228759766,0
1712823079849,1712820919749,33.095458984375,34.18783950805664,0
1712823079849,1712820979749,33.31719207763672,34.2384033203125,0
1712823079849,1712821039749,33.31000900268555,34.39501190185547,0
1712823079849,1712821099749,33.3458137512207,34.42361831665039,0
1712823079849,1712821159749,33.31000900268555,34.41978073120117,0
1712823079849,1712821219749,33.181270599365234,34.19512939453125,0
1712823079849,1712821279749,33.1455192565918,34.17982482910156,0
1712823079849,1712821339749,33.10258865356445,34.133235931396484,0
1712823079849,1712821399749,33.066837310791016,34.09878158569336,0
1712823079849,1712821459749,33.02390670776367,34.04927062988281,0
1712823079849,1712821519749,33.03821563720703,34.0324821472168,0
1712823079849,1712821579749,33.138389587402344,34.01564025878906,0
1712823079849,1712821639749,33.24563980102539,34.01901626586914,0
1712823079849,1712821699749,33.274261474609375,34.03734588623047,0
1712823079849,1712821759749,33.33863067626953,34.095306396484375,0
1712823079849,1712821819749,33.631832122802734,34.4166374206543,0
1712823079849,1712821879749,33.58897399902344,34.406044006347656,0
1712823079849,1712821939749,33.596092224121094,34.41911697387695,0
1712823079849,1712821999749,33.58897399902344,34.420413970947266,0
1712823079849,1712822059749,33.57466125488281,34.42414093017578,0
1712823079849,1712822119749,33.58177947998047,34.4253044128418,0
1712823079849,1712822179749,33.6032829284668,34.448612213134766,0
1712823079849,1712822239749,33.58177947998047,34.49604034423828,0
1712823079849,1712822299749,33.48167419433594,34.492977142333984,0
1712823079849,1712822359749,33.50310516357422,34.48276901245117,0
1712823079849,1712822419749,33.6032829284668,34.51957702636719,0
1712823079849,1712822479749,33.8964729309082,34.58119201660156,0
1712823079849,1712822539749,33.91078186035156,34.6019401550293,0
1712823079849,1712822599749,33.753440856933594,34.6126823425293,0
1712823079849,1712822659749,33.61759567260742,34.57639694213867,0
1712823079849,1712822719749,33.54603958129883,34.51040267944336,0
1712823079849,1712822779749,33.62471389770508,34.26660919189453,0
1712823079849,1712822839749,33.66045379638672,34.27975845336914,0
1712823079849,1712822899749,33.61040115356445,34.34228515625,0
1712823079849,1712822959749,33.54603958129883,34.38539123535156,0
1712823079849,1712823019749,33.63190460205078,34.552146911621094,0
1712823079849,1712823079749,33.70338821411133,34.49346923828125,0
