x,y,z,timestamp
-21,59,5,1710811943000000
-21,59,5,1710811943031250
-22,60,6,1710811943062500
-23,61,6,1710811943093750
-23,60,5,1710811943125000
-22,60,4,1710811943156250
-21,60,3,1710811943187500
-21,60,3,1710811943218750
-21,60,3,1710811943250000
-21,60,3,1710811943281250
-21,61,2,1710811943312500
-21,61,3,1710811943343750
-22,62,3,1710811943375000
-22,62,3,1710811943406250
-22,62,3,1710811943437500
-22,61,4,1710811943468750
-22,61,4,1710811943500000
-20,61,4,1710811943531250
-20,60,4,1710811943562500
-20,60,4,1710811943593750
-19,60,4,1710811943625000
-19,60,4,1710811943656250
-19,61,5,1710811943687500
-20,61,4,1710811943718750
-20,61,4,1710811943750000
-21,61,4,1710811943781250
-21,61,4,1710811943812500
-21,61,4,1710811943843750
-21,61,4,1710811943875000
-21,61,4,1710811943906250
-20,61,4,1710811943937500
-19,61,4,1710811943968750
-19,60,4,1710811944000000
-19,61,4,1710811944031250
-19,61,4,1710811944062500
-20,61,4,1710811944093750
-20,61,4,1710811944125000
-20,61,4,1710811944156250
-20,60,4,1710811944187500
-20,60,4,1710811944218750
-20,61,4,1710811944250000
-21,60,4,1710811944281250
-21,61,4,1710811944312500
-21,60,4,1710811944343750
-21,60,4,1710811944375000
-21,61,4,1710811944406250
-21,60,4,1710811944437500
-21,61,4,1710811944468750
-21,61,4,1710811944500000
-20,60,4,1710811944531250
-20,60,4,1710811944562500
-21,61,4,1710811944593750
-21,61,4,1710811944625000
-21,61,4,1710811944656250
-21,61,4,1710811944687500
-21,61,4,1710811944718750
-21,60,4,1710811944750000
-21,60,4,1710811944781250
-21,60,4,1710811944812500
-21,61,4,1710811944843750
-21,61,3,1710811944875000
-21,61,3,1710811944906250
-20,61,3,1710811944937500
-20,61,4,1710811944968750
-20,61,4,1710811945000000
-20,61,4,1710811945031250
-20,61,4,1710811945062500
-20,60,4,1710811945093750
-20,61,4,1710811945125000
-20,60,3,1710811945156250
-20,60,4,1710811945187500
-20,61,4,1710811945218750
-21,61,4,1710811945250000
-20,61,4,1710811945281250
-20,61,4,1710811945312500
-20,61,4,1710811945343750
-20,61,4,1710811945375000
-21,61,3,1710811945406250
-21,61,3,1710811945437500
-20,61,4,1710811945468750
-20,60,4,1710811945500000
-20,61,3,1710811945531250
-20,60,4,1710811945562500
-20,61,3,1710811945593750
-21,61,3,1710811945625000
-21,60,3,1710811945656250
-21,61,3,1710811945687500
-21,61,3,1710811945718750
-21,61,3,1710811945750000
-21,60,4,1710811945781250
-21,60,4,1710811945812500
-21,61,4,1710811945843750
-21,60,4,1710811945875000
-21,60,4,1710811945906250
-21,60,4,1710811945937500
-21,60,3,1710811945968750
-21,60,4,1710811946000000
-21,61,3,1710811946031250
-21,61,3,1710811946062500
-21,60,3,1710811946093750
-21,61,3,1710811946125000
-21,61,3,1710811946156250
-20,61,3,1710811946187500
-20,61,3,1710811946218750
-20,62,4,1710811946250000
-21,61,4,1710811946281250
-21,60,4,1710811946312500
-19,59,4,1710811946343750
-19,59,4,1710811946375000
-19,59,3,1710811946406250
-19,60,1,1710811946437500
-20,60,1,1710811946468750
-21,62,1,1710811946500000
-21,63,2,1710811946531250
-21,63,3,1710811946562500
-21,62,3,1710811946593750
-21,62,5,1710811946625000
-20,62,5,1710811946656250
-21,63,4,1710811946687500
-21,63,3,1710811946718750
-21,63,2,1710811946750000
-20,61,2,1710811946781250
-20,61,2,1710811946812500
-19,59,1,1710811946843750
-19,58,1,1710811946875000
-19,58,1,1710811946906250
-20,58,0,1710811946937500
-21,59,0,1710811946968750
-21,59,0,1710811947000000
-22,59,0,1710811947031250
-23,60,0,1710811947062500
-23,62,1,1710811947093750
-23,62,1,1710811947125000
-23,65,1,1710811947156250
-23,66,1,1710811947187500
-22,64,1,1710811947218750
-21,58,1,1710811947250000
-21,58,2,1710811947281250
-19,59,4,1710811947312500
-17,60,6,1710811947343750
-17,60,5,1710811947375000
-20,59,4,1710811947406250
-20,60,3,1710811947437500
-20,62,4,1710811947468750
-19,63,4,1710811947500000
-19,62,4,1710811947531250
-20,61,4,1710811947562500
-20,61,4,1710811947593750
-19,59,4,1710811947625000
-19,60,3,1710811947656250
-19,60,2,1710811947687500
-20,61,1,1710811947718750
-20,62,2,1710811947750000
-21,60,3,1710811947781250
-21,59,5,1710811947812500
-20,59,6,1710811947843750
-18,60,8,1710811947875000
-18,61,8,1710811947906250
-19,62,5,1710811947937500
-21,61,3,1710811947968750
-21,61,2,1710811948000000
-21,60,2,1710811948031250
-20,60,3,1710811948062500
-20,60,3,1710811948093750
-20,60,4,1710811948125000
-20,60,4,1710811948156250
-21,60,3,1710811948187500
-21,61,3,1710811948218750
-21,61,3,1710811948250000
-21,61,3,1710811948281250
-21,61,4,1710811948312500
-22,61,4,1710811948343750
-22,61,5,1710811948375000
-22,61,5,1710811948406250
-22,61,6,1710811948437500
-22,61,5,1710811948468750
-21,60,5,1710811948500000
-21,60,4,1710811948531250
-21,60,4,1710811948562500
-21,60,3,1710811948593750
-21,60,3,1710811948625000
-21,60,3,1710811948656250
-21,61,3,1710811948687500
-21,61,3,1710811948718750
-21,61,4,1710811948750000
-21,61,4,1710811948781250
-21,61,4,1710811948812500
-21,61,4,1710811948843750
-21,61,4,1710811948875000
-20,60,4,1710811948906250
-20,60,4,1710811948937500
-20,60,4,1710811948968750
-20,61,5,1710811949000000
-19,60,5,1710811949031250
-20,60,4,1710811949062500
-20,60,4,1710811949093750
-20,60,5,1710811949125000
-20,60,4,1710811949156250
-20,60,4,1710811949187500
-20,60,4,1710811949218750
-20,61,3,1710811949250000
-21,60,3,1710811949281250
-21,61,3,1710811949312500
-21,60,4,1710811949343750
-21,61,3,1710811949375000
-21,60,4,1710811949406250
-21,60,4,1710811949437500
-21,60,4,1710811949468750
-21,60,4,1710811949500000
-21,61,4,1710811949531250
-21,61,5,1710811949562500
-21,61,5,1710811949593750
-21,61,5,1710811949625000
-20,60,5,1710811949656250
-20,60,5,1710811949687500
-20,61,5,1710811949718750
-20,61,4,1710811949750000
-20,61,4,1710811949781250
-21,61,4,1710811949812500
-20,60,4,1710811949843750
-20,60,3,1710811949875000
-20,60,3,1710811949906250
-19,61,4,1710811949937500
-20,62,4,1710811949968750
-20,61,4,1710811950000000
-19,61,3,1710811950031250
-19,61,4,1710811950062500
-19,62,4,1710811950093750
-20,61,4,1710811950125000
