phoneTimestamp,hr,hrv
1711018136385,70,
1711018137409,72,
1711018138388,73,
1711018139456,73,
1711018140387,74,13.4
1711018141457,75,23.8
1711018142382,76,26.7
1711018143468,75,41.8
1711018144385,71,41.3
1711018145409,70,39.2
1711018146479,70,37.3
1711018147459,71,36.2
1711018148430,71,35.5
1711018149406,72,34.7
1711018150481,72,33.6
1711018151406,73,31.7
1711018152433,74,30.9
1711018153407,74,30.2
1711018154429,74,28.8
1711018155405,75,28.2
1711018156427,75,28.0
1711018157453,76,27.5
1711018158428,76,26.8
1711018159398,76,26.3
1711018160527,76,25.8
1711018161396,76,25.8
1711018162472,76,26.4
1711018163397,74,26.6
1711018164417,74,25.1
1711018165393,74,24.2
1711018166420,74,18.7
1711018167397,75,15.8
1711018168424,75,15.8
1711018169441,75,15.8
1711018170416,75,18.1
1711018171391,74,17.1
1711018172468,74,17.1
1711018173392,72,16.6
1711018174416,72,16.6
1711018175391,73,19.8
1711018176415,73,20.6
1711018177392,73,20.6
1711018178413,74,20.6
1711018179388,74,20.7
1711018180406,73,23.4
1711018181436,72,24.2
1711018182411,71,24.2
1711018183435,71,24.1
1711018184406,71,25.8
1711018185385,72,28.0
1711018186406,73,26.9
1711018187436,74,26.9
1711018188407,75,26.9
1711018189431,75,26.1
1711018190409,76,26.1
1711018191480,76,26.1
1711018192459,76,26.1
1711018193428,76,24.2
1711018194403,77,24.5
1711018195427,78,24.7
1711018196400,79,25.1
1711018197425,80,25.4
1711018198399,81,23.0
1711018199425,82,22.2
1711018200401,76,41.6
1711018201422,75,42.2
1711018202399,74,42.2
1711018203423,73,40.5
1711018204397,73,40.0
1711018205469,72,40.0
1711018206398,71,40.0
1711018207417,70,39.9
1711018208392,70,38.7
1711018209420,69,37.5
1711018210443,69,38.0
1711018211415,70,38.2
1711018212390,70,38.2
1711018213416,70,38.2
1711018214390,70,38.4
1711018215414,69,38.7
1711018216441,69,38.8
1711018217411,69,38.8
1711018218385,68,38.9
1711018219415,67,38.9
1711018220487,67,38.4
1711018221409,67,38.4
1711018222385,67,38.1
1711018223414,67,38.7
1711018224432,68,40.1
1711018225457,70,40.7
1711018226383,71,21.8
1711018227411,72,20.6
1711018228432,72,21.4
1711018229404,72,25.4
1711018230431,71,25.7
1711018231404,71,25.8
1711018232430,70,27.0
1711018233403,69,27.0
1711018234424,68,26.9
1711018235406,68,27.0
1711018236431,68,26.3
1711018237401,68,26.0
1711018238477,68,26.3
1711018239446,68,26.0
1711018240419,68,25.8
1711018241397,68,25.6
1711018242421,68,25.8
1711018243444,67,25.7
1711018244430,67,25.7
1711018245393,67,25.5
1711018246424,68,27.2
1711018247401,68,27.3
1711018248429,69,26.8
1711018249409,68,26.1
1711018250428,68,27.0
1711018251409,68,25.2
1711018252414,67,25.2
1711018253391,67,25.3
1711018254419,66,20.5
1711018255393,67,22.8
1711018256424,67,24.6
1711018257445,70,26.3
