phoneTimestamp,duration
1711018136385,715
1711018137101,737
1711018137838,768
1711018138606,814
1711018139420,1606
1711018141025,852
1711018141878,941
1711018142819,968
1711018143787,885
1711018144672,883
1711018145555,862
1711018146417,826
1711018147243,779
1711018148022,803
1711018148825,781
1711018149606,747
1711018150353,767
1711018151120,790
1711018151910,824
1711018152734,804
1711018153537,782
1711018154320,779
1711018155099,744
1711018155843,749
1711018156592,754
1711018157345,776
1711018158121,786
1711018158908,776
1711018159684,779
1711018160463,817
1711018161280,854
1711018162134,901
1711018163035,845
1711018163880,839
1711018164719,805
1711018165524,795
1711018166319,751
1711018167070,765
1711018167835,784
1711018168619,836
1711018169455,877
1711018170332,854
1711018171185,876
1711018172062,895
1711018172957,887
1711018173844,818
1711018174662,780
1711018175441,785
1711018176227,783
1711018177009,791
1711018177801,798
1711018178599,862
1711018179461,945
1711018180406,919
1711018181325,896
1711018182221,880
1711018183101,829
1711018183929,765
1711018184695,771
1711018185465,771
1711018186237,768
1711018187005,735
1711018187740,760
1711018188500,770
1711018189270,772
1711018190041,751
1711018190793,776
1711018191569,791
1711018192360,772
1711018193132,763
1711018193895,729
1711018194624,712
1711018195336,687
1711018196023,661
1711018196684,662
1711018197345,667
1711018198013,708
1711018198721,893
1711018199614,957
1711018200571,973
1711018201544,931
1711018202475,881
1711018203356,892
1711018204248,938
1711018205185,945
1711018206131,935
1711018207065,923
1711018207989,902
1711018208891,867
1711018209758,845
1711018210603,821
1711018211424,829
1711018212253,866
1711018213119,910
1711018214029,923
1711018214952,893
1711018215845,910
1711018216755,956
1711018217711,966
1711018218677,924
1711018219601,938
1711018220539,919
1711018221457,891
1711018222349,859
1711018223208,803
1711018224011,748
1711018224759,724
1711018225483,733
1711018226216,778
1711018226993,868
1711018227862,896
1711018228758,852
1711018229609,882
1711018230492,938
1711018231430,990
1711018232420,954
1711018233374,913
1711018234287,896
1711018235183,902
1711018236085,868
1711018236953,864
1711018237817,873
1711018238689,915
1711018239605,891
1711018240496,901
1711018241397,916
1711018242313,919
1711018243232,918
1711018244150,913
1711018245063,860
1711018245923,825
1711018246748,811
1711018247559,849
1711018248408,934
1711018249342,937
1711018250279,916
1711018251195,948
1711018252143,988
1711018253131,946
1711018254077,890
1711018254967,838
1711018255805,788
1711018256593,742
1711018257335,737
1711018258072,744
1711018258816,735
1711018259551,732
1711018260283,750
1711018261033,761
1711018261793,766
1711018262560,781
1711018263341,793
1711018264134,789
1711018264923,773
1711018265696,751
1711018266447,756
1711018267203,771
1711018267974,771
1711018268745,761
1711018269505,782
1711018270288,822
1711018271110,828
1711018271937,837
1711018272775,845
1711018273620,878
1711018274497,894
1711018275392,923
1711018276315,886
1711018277201,865
1711018278065,851
1711018278917,835
1711018279752,810
1711018280561,786
1711018281348,788
1711018282136,784
1711018282920,750
1711018283670,753
1711018284423,759
1711018285182,756
1711018285937,754
1711018286692,702
1711018287393,707
1711018288101,701
1711018288801,716
1711018289518,730
1711018290248,757
1711018291005,809
1711018291814,836
1711018292649,838
1711018293488,817
1711018294305,822
1711018295127,793
1711018295920,782
1711018296702,738
1711018297440,736
1711018298176,740
1711018298916,746
1711018299662,729
1711018300391,746
1711018301137,762
1711018301899,787
1711018302686,784
1711018303470,776
1711018304246,796
1711018305041,828
1711018305870,814
1711018306684,806
1711018307489,809
1711018308299,805
1711018309104,770
1711018309873,766
1711018310640,735
1711018311375,708
1711018312083,720
1711018312803,712
1711018313515,690
1711018314205,682
1711018314887,687
1711018315574,695
1711018316269,714
1711018316983,739
1711018317721,751
1711018318473,747
1711018319220,741
1711018319961,759
1711018320720,781
1711018321501,800
1711018322301,795
1711018323096,743
1711018323839,724
1711018324563,720
1711018325283,716
1711018325999,697
1711018326696,690
1711018327385,705
1711018328091,726
1711018328817,755
1711018329572,771
1711018330343,731
1711018331073,741
1711018331815,757
1711018332572,779
1711018333351,778
1711018334129,750
1711018334879,751
1711018335630,746
1711018336376,744
1711018337120,716
1711018337836,710
1711018338545,727
1711018339273,745
1711018340017,772
1711018340790,759
1711018341549,814
1711018342363,842
1711018343205,847
1711018344052,802
1711018344854,783
1711018345637,782
1711018346419,771
1711018347190,747
1711018347937,775
1711018348712,771
1711018349483,779
1711018350262,766
1711018351028,761
1711018351789,797
1711018352585,826
1711018353412,792
1711018354204,810
1711018355014,818
1711018355832,824
1711018356656,781
1711018357437,798
1711018358235,813
1711018359048,822
1711018359870,776
1711018360646,776
1711018361422,793
1711018362215,786
1711018363001,753
1711018363753,759
1711018364513,784
1711018365297,789
1711018366086,753
1711018366839,762
1711018367601,767
1711018368368,777
1711018369145,769
1711018369913,756
1711018370670,766
1711018371436,764
1711018372200,769
1711018372969,749
1711018373718,741
1711018374459,771
1711018375230,768
1711018375998,765
1711018376763,748
1711018377511,747
1711018378257,769
1711018379027,813
1711018379840,784
1711018380624,796
1711018381420,790
1711018382209,754
1711018382964,720
1711018383684,720
1711018384404,720
1711018385124,727
1711018385851,731
1711018386582,726
1711018387308,744
1711018388052,767
1711018388819,798
1711018389617,779
1711018390396,742
1711018391137,747
1711018391885,768
1711018392653,742
1711018393395,751
1711018394145,738
1711018394884,746
1711018395630,724
1711018396353,734
1711018397088,745
1711018397833,750
1711018398583,726
1711018399309,703
1711018400012,688
1711018400700,671
1711018401371,655
1711018402025,643
1711018402669,652
1711018403321,666
1711018403987,693
1711018404680,757
1711018405437,781
1711018406217,736
1711018406953,759
1711018407713,788
1711018408501,852
1711018409353,896
1711018410249,844
1711018411093,791
1711018411884,805
1711018412689,824
1711018413513,854
1711018414367,838
1711018415205,834
1711018416039,841
1711018416880,842
1711018417721,827
1711018418549,815
1711018419364,826
1711018420190,828
1711018421017,805
1711018421823,760
1711018422583,786
1711018423369,815
1711018424184,853
1711018425037,872
1711018425909,815
1711018426724,809
1711018427533,818
1711018428351,810
1711018429161,803
1711018429964,763
1711018430727,785
1711018431512,781
1711018432293,765
1711018433057,749
1711018433807,729
1711018434536,739
1711018435275,744
1711018436019,766
1711018436785,761
1711018437545,735
1711018438281,770
1711018439051,813
1711018439864,812
1711018440676,753
1711018441429,773
1711018442201,767
1711018442969,773
1711018443742,749
1711018444491,710
1711018445201,704
1711018445905,706
1711018446611,709
1711018447320,702
1711018448022,690
1711018448712,692
1711018449404,702
1711018450105,717
1711018450823,734
1711018451557,755
1711018452312,814
1711018453126,855
1711018453981,809
1711018454790,814
1711018455604,810
1711018456414,780
1711018457193,732
1711018457926,728
1711018458654,686
1711018459340,691
1711018460031,668
1711018460699,678
1711018461377,718
1711018462095,739
1711018462833,737
1711018463571,771
1711018464342,809
1711018465151,847
1711018465998,812
1711018466809,757
1711018467567,745
1711018468312,763
1711018469075,787
1711018469862,820
1711018470681,795
1711018471477,804
1711018472281,833
1711018473113,820
1711018473934,780
1711018474713,782
1711018475496,813
1711018476309,846
1711018477155,847
1711018478001,812
1711018478814,834
1711018479648,845
1711018480493,838
1711018481331,812
1711018482143,829
1711018482972,817
1711018483789,809
1711018484598,774
1711018485372,805
1711018486177,843
1711018487020,888
1711018487908,865
1711018488773,843
1711018489616,842
1711018490457,805
1711018491263,751
1711018492014,762
1711018492776,777
1711018493553,787
1711018494340,769
1711018495109,762
1711018495871,794
1711018496665,799
1711018497464,760
1711018498224,741
1711018498965,734
1711018499699,727
1711018500425,722
1711018501148,697
1711018501845,716
1711018502561,726
1711018503287,737
1711018504024,737
