x,y,z,timestamp
18,-37,39,1712226160000000
19,-35,41,1712226160031250
19,-34,40,1712226160062500
23,-35,38,1712226160093750
36,-29,55,1712226160125000
25,-34,50,1712226160156250
27,-36,40,1712226160187500
38,-36,44,1712226160218750
25,-30,55,1712226160250000
22,-32,51,1712226160281250
21,-37,44,1712226160312500
18,-39,44,1712226160343750
18,-40,39,1712226160375000
23,-35,43,1712226160406250
22,-35,43,1712226160437500
11,-36,22,1712226160468750
16,-35,25,1712226160500000
50,-32,69,1712226160531250
28,-39,25,1712226160562500
30,-38,26,1712226160593750
34,-39,47,1712226160625000
25,-38,47,1712226160656250
21,-44,46,1712226160687500
22,-50,47,1712226160718750
19,-49,50,1712226160750000
9,-53,44,1712226160781250
22,-46,44,1712226160812500
20,-43,44,1712226160843750
7,-43,37,1712226160875000
1,-48,19,1712226160906250
23,-45,34,1712226160937500
43,-42,51,1712226160968750
38,-41,48,1712226161000000
21,-41,24,1712226161031250
24,-42,28,1712226161062500
34,-41,35,1712226161093750
30,-42,34,1712226161125000
27,-45,33,1712226161156250
29,-46,28,1712226161187500
28,-45,31,1712226161218750
19,-45,42,1712226161250000
23,-46,39,1712226161281250
24,-46,38,1712226161312500
20,-46,40,1712226161343750
20,-46,40,1712226161375000
20,-47,37,1712226161406250
22,-46,38,1712226161437500
22,-45,38,1712226161468750
22,-44,38,1712226161500000
22,-44,38,1712226161531250
23,-44,39,1712226161562500
22,-44,39,1712226161593750
19,-44,40,1712226161625000
17,-47,38,1712226161656250
22,-45,42,1712226161687500
16,-45,39,1712226161718750
16,-45,39,1712226161750000
17,-45,39,1712226161781250
17,-44,40,1712226161812500
17,-45,40,1712226161843750
18,-45,41,1712226161875000
18,-45,41,1712226161906250
16,-45,41,1712226161937500
16,-46,40,1712226161968750
19,-45,41,1712226162000000
18,-44,41,1712226162031250
17,-45,41,1712226162062500
20,-46,40,1712226162093750
18,-44,42,1712226162125000
15,-45,41,1712226162156250
17,-46,39,1712226162187500
17,-45,41,1712226162218750
15,-45,42,1712226162250000
17,-45,42,1712226162281250
12,-44,40,1712226162312500
13,-44,41,1712226162343750
17,-44,41,1712226162375000
15,-45,40,1712226162406250
14,-45,40,1712226162437500
15,-46,42,1712226162468750
14,-46,41,1712226162500000
14,-46,41,1712226162531250
15,-45,42,1712226162562500
15,-45,41,1712226162593750
17,-45,41,1712226162625000
14,-45,42,1712226162656250
13,-45,42,1712226162687500
14,-47,41,1712226162718750
15,-46,43,1712226162750000
13,-45,42,1712226162781250
15,-44,44,1712226162812500
13,-44,45,1712226162843750
12,-44,53,1712226162875000
6,-46,43,1712226162906250
1,-48,43,1712226162937500
11,-50,39,1712226162968750
15,-49,35,1712226163000000
35,-46,34,1712226163031250
38,-41,44,1712226163062500
34,-40,36,1712226163093750
31,-37,38,1712226163125000
32,-36,48,1712226163156250
22,-36,57,1712226163187500
18,-43,58,1712226163218750
26,-40,66,1712226163250000
24,-51,49,1712226163281250
16,-60,24,1712226163312500
25,-48,22,1712226163343750
12,-33,42,1712226163375000
1,-25,51,1712226163406250
-14,-18,53,1712226163437500
-13,-18,48,1712226163468750
