value,timestamp
31.29,1711417037000000
31.29,1711417037250000
31.29,1711417037500000
31.29,1711417037750000
31.29,1711417038000000
31.29,1711417038250000
31.29,1711417038500000
31.29,1711417038750000
31.31,1711417039000000
31.31,1711417039250000
31.31,1711417039500000
31.31,1711417039750000
31.31,1711417040000000
31.31,1711417040250000
31.31,1711417040500000
31.31,1711417040750000
31.31,1711417041000000
31.31,1711417041250000
31.31,1711417041500000
31.31,1711417041750000
31.33,1711417042000000
31.33,1711417042250000
31.33,1711417042500000
31.33,1711417042750000
31.33,1711417043000000
31.33,1711417043250000
31.33,1711417043500000
31.33,1711417043750000
31.33,1711417044000000
31.33,1711417044250000
31.33,1711417044500000
31.33,1711417044750000
31.35,1711417045000000
31.35,1711417045250000
31.35,1711417045500000
31.35,1711417045750000
31.35,1711417046000000
31.35,1711417046250000
31.35,1711417046500000
31.35,1711417046750000
31.37,1711417047000000
31.37,1711417047250000
31.37,1711417047500000
31.37,1711417047750000
31.37,1711417048000000
31.37,1711417048250000
31.37,1711417048500000
31.37,1711417048750000
31.41,1711417049000000
31.41,1711417049250000
31.41,1711417049500000
31.41,1711417049750000
31.39,1711417050000000
31.39,1711417050250000
31.39,1711417050500000
31.39,1711417050750000
31.43,1711417051000000
31.43,1711417051250000
31.43,1711417051500000
31.43,1711417051750000
31.43,1711417052000000
31.43,1711417052250000
31.43,1711417052500000
31.43,1711417052750000
31.43,1711417053000000
31.43,1711417053250000
31.43,1711417053500000
31.43,1711417053750000
31.45,1711417054000000
31.45,1711417054250000
31.45,1711417054500000
31.45,1711417054750000
31.45,1711417055000000
31.45,1711417055250000
31.45,1711417055500000
31.45,1711417055750000
31.49,1711417056000000
31.49,1711417056250000
31.49,1711417056500000
31.49,1711417056750000
31.51,1711417057000000
31.51,1711417057250000
31.51,1711417057500000
31.51,1711417057750000
31.51,1711417058000000
31.51,1711417058250000
31.51,1711417058500000
31.51,1711417058750000
31.51,1711417059000000
31.51,1711417059250000
31.51,1711417059500000
31.51,1711417059750000
31.53,1711417060000000
31.53,1711417060250000
31.53,1711417060500000
31.53,1711417060750000
31.53,1711417061000000
31.53,1711417061250000
31.53,1711417061500000
31.53,1711417061750000
31.51,1711417062000000
31.51,1711417062250000
31.51,1711417062500000
31.51,1711417062750000
31.55,1711417063000000
31.55,1711417063250000
31.55,1711417063500000
31.55,1711417063750000
31.57,1711417064000000
31.57,1711417064250000
31.57,1711417064500000
31.57,1711417064750000
31.55,1711417065000000
31.55,1711417065250000
31.55,1711417065500000
31.55,1711417065750000
31.57,1711417066000000
31.57,1711417066250000
31.57,1711417066500000
31.57,1711417066750000
31.57,1711417067000000
31.57,1711417067250000
31.57,1711417067500000
31.57,1711417067750000
31.59,1711417068000000
31.59,1711417068250000
31.59,1711417068500000
31.59,1711417068750000
31.57,1711417069000000
31.57,1711417069250000
31.57,1711417069500000
31.57,1711417069750000
31.59,1711417070000000
31.59,1711417070250000
31.59,1711417070500000
31.59,1711417070750000
31.59,1711417071000000
31.59,1711417071250000
31.59,1711417071500000
31.59,1711417071750000
31.61,1711417072000000
31.61,1711417072250000
31.61,1711417072500000
31.61,1711417072750000
31.61,1711417073000000
31.61,1711417073250000
31.61,1711417073500000
31.61,1711417073750000
31.63,1711417074000000
31.63,1711417074250000
31.63,1711417074500000
31.63,1711417074750000
31.61,1711417075000000
31.61,1711417075250000
31.61,1711417075500000
31.61,1711417075750000
31.63,1711417076000000
31.63,1711417076250000
31.63,1711417076500000
31.63,1711417076750000
31.61,1711417077000000
31.61,1711417077250000
31.61,1711417077500000
31.61,1711417077750000
31.63,1711417078000000
31.63,1711417078250000
31.63,1711417078500000
31.63,1711417078750000
31.65,1711417079000000
31.65,1711417079250000
31.65,1711417079500000
31.65,1711417079750000
31.67,1711417080000000
31.67,1711417080250000
31.67,1711417080500000
31.67,1711417080750000
31.65,1711417081000000
31.65,1711417081250000
31.65,1711417081500000
31.65,1711417081750000
31.63,1711417082000000
31.63,1711417082250000
31.63,1711417082500000
31.63,1711417082750000
31.67,1711417083000000
31.67,1711417083250000
31.67,1711417083500000
31.67,1711417083750000
31.69,1711417084000000
31.69,1711417084250000
31.69,1711417084500000
31.69,1711417084750000
31.71,1711417085000000
31.71,1711417085250000
31.71,1711417085500000
31.71,1711417085750000
31.69,1711417086000000
31.69,1711417086250000
31.69,1711417086500000
31.69,1711417086750000
31.71,1711417087000000
31.71,1711417087250000
31.71,1711417087500000
31.71,1711417087750000
31.73,1711417088000000
31.73,1711417088250000
31.73,1711417088500000
31.73,1711417088750000
31.73,1711417089000000
31.73,1711417089250000
31.73,1711417089500000
31.73,1711417089750000
31.75,1711417090000000
31.75,1711417090250000
31.75,1711417090500000
31.75,1711417090750000
31.77,1711417091000000
31.77,1711417091250000
31.77,1711417091500000
31.77,1711417091750000
31.77,1711417092000000
31.77,1711417092250000
31.77,1711417092500000
31.77,1711417092750000
31.79,1711417093000000
31.79,1711417093250000
31.79,1711417093500000
31.79,1711417093750000
31.81,1711417094000000
31.81,1711417094250000
31.81,1711417094500000
31.81,1711417094750000
31.79,1711417095000000
31.79,1711417095250000
31.79,1711417095500000
31.79,1711417095750000
31.79,1711417096000000
31.79,1711417096250000
31.79,1711417096500000
31.79,1711417096750000
31.83,1711417097000000
31.83,1711417097250000
31.83,1711417097500000
31.83,1711417097750000
31.81,1711417098000000
31.81,1711417098250000
31.81,1711417098500000
31.81,1711417098750000
31.85,1711417099000000
31.85,1711417099250000
31.85,1711417099500000
31.85,1711417099750000
31.85,1711417100000000
31.85,1711417100250000
31.85,1711417100500000
31.85,1711417100750000
31.87,1711417101000000
31.87,1711417101250000
31.87,1711417101500000
31.87,1711417101750000
31.89,1711417102000000
31.89,1711417102250000
31.89,1711417102500000
31.89,1711417102750000
31.91,1711417103000000
31.91,1711417103250000
31.91,1711417103500000
31.91,1711417103750000
31.93,1711417104000000
31.93,1711417104250000
31.93,1711417104500000
31.93,1711417104750000
31.93,1711417105000000
31.93,1711417105250000
31.93,1711417105500000
31.93,1711417105750000
31.93,1711417106000000
31.93,1711417106250000
31.93,1711417106500000
31.93,1711417106750000
31.97,1711417107000000
31.97,1711417107250000
31.97,1711417107500000
31.97,1711417107750000
31.97,1711417108000000
31.97,1711417108250000
31.97,1711417108500000
31.97,1711417108750000
31.99,1711417109000000
31.99,1711417109250000
31.99,1711417109500000
