x,y,z,timestamp
-37,-15,-49,1712189740000000
-37,-14,-49,1712189740031250
-37,-14,-49,1712189740062500
-37,-14,-49,1712189740093750
-37,-15,-49,1712189740125000
-37,-14,-49,1712189740156250
-37,-14,-49,1712189740187500
-37,-14,-49,1712189740218750
-37,-14,-49,1712189740250000
-37,-14,-49,1712189740281250
-37,-15,-48,1712189740312500
-37,-14,-49,1712189740343750
-37,-14,-49,1712189740375000
-37,-14,-49,1712189740406250
-37,-14,-49,1712189740437500
-37,-14,-49,1712189740468750
-37,-14,-49,1712189740500000
-37,-14,-49,1712189740531250
-37,-14,-49,1712189740562500
-37,-14,-49,1712189740593750
-37,-14,-49,1712189740625000
-37,-14,-49,1712189740656250
-37,-14,-49,1712189740687500
-37,-14,-49,1712189740718750
-37,-14,-49,1712189740750000
-37,-14,-49,1712189740781250
-37,-14,-49,1712189740812500
-37,-14,-49,1712189740843750
-37,-14,-49,1712189740875000
-37,-14,-49,1712189740906250
-37,-14,-49,1712189740937500
-37,-14,-49,1712189740968750
-37,-14,-49,1712189741000000
-36,-15,-49,1712189741031250
-37,-14,-49,1712189741062500
-37,-14,-49,1712189741093750
-36,-14,-49,1712189741125000
-36,-14,-49,1712189741156250
-36,-14,-49,1712189741187500
-36,-14,-49,1712189741218750
-36,-14,-49,1712189741250000
-36,-14,-50,1712189741281250
-36,-14,-49,1712189741312500
-36,-14,-49,1712189741343750
-36,-15,-49,1712189741375000
-36,-14,-50,1712189741406250
-36,-14,-49,1712189741437500
-36,-14,-49,1712189741468750
-36,-14,-49,1712189741500000
-36,-14,-49,1712189741531250
-36,-14,-50,1712189741562500
-36,-14,-50,1712189741593750
-36,-14,-49,1712189741625000
-36,-14,-50,1712189741656250
-36,-14,-50,1712189741687500
-36,-15,-50,1712189741718750
-36,-14,-50,1712189741750000
-36,-14,-50,1712189741781250
-36,-14,-49,1712189741812500
-36,-14,-49,1712189741843750
-36,-14,-50,1712189741875000
-36,-14,-50,1712189741906250
-36,-14,-49,1712189741937500
-36,-14,-49,1712189741968750
-36,-14,-49,1712189742000000
-36,-14,-50,1712189742031250
-36,-14,-49,1712189742062500
-36,-14,-50,1712189742093750
-36,-14,-49,1712189742125000
-36,-14,-49,1712189742156250
-36,-14,-49,1712189742187500
-36,-14,-49,1712189742218750
-36,-14,-50,1712189742250000
-36,-14,-50,1712189742281250
-36,-14,-49,1712189742312500
-36,-15,-50,1712189742343750
-36,-14,-50,1712189742375000
-36,-14,-50,1712189742406250
-36,-14,-50,1712189742437500
-36,-14,-50,1712189742468750
-36,-14,-49,1712189742500000
-36,-14,-49,1712189742531250
-36,-14,-50,1712189742562500
-36,-14,-50,1712189742593750
-36,-14,-50,1712189742625000
-36,-14,-49,1712189742656250
-36,-14,-50,1712189742687500
-36,-14,-50,1712189742718750
-35,-14,-50,1712189742750000
-36,-14,-50,1712189742781250
-36,-14,-49,1712189742812500
-36,-14,-50,1712189742843750
-36,-15,-50,1712189742875000
-36,-14,-50,1712189742906250
-36,-14,-50,1712189742937500
-36,-14,-50,1712189742968750
-36,-14,-49,1712189743000000
