dataReceived,timestamp,ambientTemp,objectTemp,status
1711607934695,1711604754679,29.50347137451172,30.355918884277344,0
1711607934695,1711604814679,29.718156814575195,30.555891036987305,0
1711607934695,1711604874679,29.99734878540039,30.967395782470703,0
1711607934695,1711604934679,30.297935485839844,31.25247573852539,0
1711607934695,1711604994679,30.627120971679688,31.56642341613769,0
1711607934695,1711605054679,30.884754180908203,31.830730438232425,0
1711607934695,1711605114679,31.10658264160156,31.89498710632324,0
1711607934695,1711605174679,31.335569381713867,32.19361877441406,0
1711607934695,1711605234679,31.49298095703125,32.26838302612305,0
1711607934695,1711605294679,31.61461067199707,32.33793640136719,0
1711607934695,1711605354679,31.69331359863281,32.39069366455078,0
1711607934695,1711605414679,31.843564987182617,32.43389892578125,0
1711607934695,1711605474679,31.91510963439941,32.48581314086914,0
1711607934695,1711605534679,31.98665428161621,32.53620529174805,0
1711607934695,1711605594679,31.98665428161621,32.54261779785156,0
1711607934695,1711605654679,31.993806838989254,32.520198822021484,0
1711607934695,1711605714679,32.00096130371094,32.49961471557617,0
1711607934695,1711605774679,31.98665428161621,32.46157455444336,0
1711607934695,1711605834679,31.90795516967773,32.42610549926758,0
1711607934695,1711605894679,31.90795516967773,32.420982360839844,0
1711607934695,1711605954679,31.96519088745117,32.42852783203125,0
1711607934695,1711606014679,32.06534957885742,32.49646759033203,0
1711607934695,1711606074679,32.07965850830078,32.56240463256836,0
1711607934695,1711606134679,31.800634384155277,32.33163833618164,0
1711607934695,1711606194679,31.779172897338867,32.38475036621094,0
1711607934695,1711606254679,31.88649177551269,32.63534164428711,0
1711607934695,1711606314679,32.043888092041016,32.65978240966797,0
1711607934695,1711606374679,32.222740173339844,32.69099426269531,0
1711607934695,1711606434679,32.10111999511719,32.665218353271484,0
1711607934695,1711606494679,31.91510963439941,32.6237907409668,0
1711607934695,1711606554679,31.865026473999023,32.609230041503906,0
1711607934695,1711606614679,31.807790756225582,32.603084564208984,0
1711607934695,1711606674679,31.936573028564453,32.61329650878906,0
1711607934695,1711606734679,31.90795516967773,32.61943817138672,0
1711607934695,1711606794679,32.2370491027832,32.63330078125,0
1711607934695,1711606854679,32.31574630737305,32.69123077392578,0
1711607934695,1711606914679,32.27997970581055,32.69987487792969,0
1711607934695,1711606974679,32.09396743774414,32.72148513793945,0
1711607934695,1711607034679,31.88649177551269,32.66106033325195,0
1711607934695,1711607094679,31.922264099121094,32.60375213623047,0
1711607934695,1711607154679,31.843564987182617,32.59951400756836,0
1711607934695,1711607214679,31.779172897338867,32.63591766357422,0
1711607934695,1711607274679,31.74339866638184,32.620826721191406,0
1711607934695,1711607334679,31.90080070495605,32.618282318115234,0
1711607934695,1711607394679,31.943727493286133,32.63789749145508,0
1711607934695,1711607454679,32.129737854003906,32.707496643066406,0
1711607934695,1711607514679,32.10111999511719,32.792633056640625,0
1711607934695,1711607574679,32.129737854003906,32.83323287963867,0
1711607934695,1711607634679,32.09396743774414,32.8596076965332,0
1711607934695,1711607694679,31.96519088745117,32.85261154174805,0
1711607934695,1711607754679,31.96519088745117,32.835838317871094,0
1711607934695,1711607814679,32.36581802368164,32.87453842163086,0
1711607934695,1711607874679,32.465965270996094,32.940975189208984,0
1711607934695,1711607934679,32.33720016479492,32.944541931152344,0
1711608356560,1711607996555,32.45882034301758,32.9518928527832,0
1711608356560,1711608056555,32.58758544921875,32.99617004394531,0
1711608356560,1711608116555,32.71634292602539,33.04224395751953,0
1711608356560,1711608176555,32.32289123535156,32.81150817871094,0
1711608356560,1711608236555,31.857873916625977,32.497901916503906,0
1711608356560,1711608296555,31.636079788208008,32.1885871887207,0
1711608356560,1711608356555,31.521596908569336,32.18018341064453,0
