dataReceived,timestamp,x,y,z
1711005203346,1711005191261,2.713598728179932,-4.256014823913574,8.401857376098633
1711005203346,1711005191299,2.663302421569824,-4.3326568603515625,8.31803035736084
1711005203346,1711005191340,2.699228286743164,-4.359002113342285,8.406647682189941
1711005203346,1711005191379,2.6585123538970947,-4.244039535522461,8.356350898742676
1711005203346,1711005191419,2.653722286224365,-4.318286418914795,8.42101764678955
1711005203346,1711005191459,2.670487642288208,-4.368582725524902,8.416227340698242
1711005203346,1711005191500,2.641746997833252,-4.256014823913574,8.373116493225098
1711005203346,1711005191541,2.735154151916504,-4.270385265350342,8.418622970581055
1711005203346,1711005191580,2.663302421569824,-4.339841842651367,8.356350898742676
1711005203346,1711005191620,2.687252998352051,-4.270385265350342,8.339585304260254
1711005203346,1711005191660,2.6177964210510254,-4.2584099769592285,8.43538761138916
1711005203346,1711005191700,2.708808660507202,-4.272780418395996,8.356350898742676
1711005203346,1711005191741,2.773475170135498,-4.303915977478027,8.365931510925293
1711005203346,1711005191780,2.6944382190704346,-4.284755706787109,8.370721817016602
1711005203346,1711005191821,2.660907506942749,-4.2775702476501465,8.418622970581055
1711005203346,1711005191861,2.680067777633667,-4.320681571960449,8.404252052307129
1711005203346,1711005191901,2.7495245933532715,-4.232064247131348,8.361141204833984
1711005203346,1711005191942,2.670487642288208,-4.323076248168945,8.385091781616211
1711005203346,1711005191981,2.677672863006592,-4.335051536560059,8.370721817016602
1711005203346,1711005192021,2.7207837104797363,-4.25361967086792,8.490473747253418
1711005203346,1711005192061,2.783055305480957,-4.229669094085693,8.375511169433594
1711005203346,1711005192102,2.715993642807007,-4.3518171310424805,8.394672393798828
1711005203346,1711005192143,2.687252998352051,-4.323076248168945,8.416227340698242
1711005203346,1711005192182,2.699228286743164,-4.256014823913574,8.418622970581055
1711005203346,1711005192222,2.783055305480957,-4.311100959777832,8.380301475524902
1711005203346,1711005192262,2.699228286743164,-4.279965400695801,8.337190628051758
1711005203346,1711005192302,2.6944382190704346,-4.210508823394775,8.459338188171387
1711005203346,1711005192343,2.747129440307617,-4.244039535522461,8.404252052307129
1711005203346,1711005192382,2.725574016571045,-4.36139726638794,8.423412322998047
1711005203346,1711005192422,2.706413507461548,-4.2584099769592285,8.39946174621582
1711005203346,1711005192463,2.677672863006592,-4.260805130004883,8.36353588104248
1711005203346,1711005192503,2.706413507461548,-4.282360553741455,8.42101764678955
1711005203346,1711005192544,2.8141911029815674,-4.260805130004883,8.440177917480469
1711005203346,1711005192583,2.689648151397705,-4.267990112304688,8.423412322998047
1711005203346,1711005192623,2.7016234397888184,-4.234459400177002,8.416227340698242
1711005203346,1711005192663,2.680067777633667,-4.198533535003662,8.387486457824707
1711005203346,1711005192703,2.6585123538970947,-4.299125671386719,8.478498458862305
1711005203346,1711005192744,2.7519195079803467,-4.188953399658203,8.437783241271973
1711005203346,1711005192783,2.742339372634888,-4.263199806213379,8.452153205871582
1711005203346,1711005192823,2.6585123538970947,-4.2584099769592285,8.447362899780273
1711005203346,1711005192863,2.6441421508789062,-4.315891265869141,8.423412322998047
1711005203346,1711005192903,2.689648151397705,-4.208113670349121,8.490473747253418
1711005203346,1711005192945,2.677672863006592,-4.275175094604492,8.430597305297852
1711005203346,1711005192984,2.675277709960937,-4.21769380569458,8.495264053344727
1711005203346,1711005193024,2.6920430660247803,-4.251224517822266,8.432992935180664
1711005203346,1711005193064,2.675277709960937,-4.246434688568115,8.43538761138916
1711005203346,1711005193104,2.557919979095459,-4.232064247131348,8.562325477600098
1711005203346,1711005193145,2.567500114440918,-4.275175094604492,8.397067070007324
1711005203346,1711005193184,2.689648151397705,-4.3422369956970215,8.38988208770752
1711005203346,1711005193224,2.613006353378296,-4.311100959777832,8.538374900817871
1711005203346,1711005193264,2.687252998352051,-4.275175094604492,8.4617338180542
1711005203346,1711005193304,2.603425979614258,-4.282360553741455,8.437783241271973
1711005203346,1711005193345,2.54833984375,-4.184163093566895,8.430597305297852
1711005203346,1711005193384,2.51241397857666,-4.3326568603515625,8.509634971618652
1711005203346,1711005193425,2.5890557765960693,-4.291940689086914,8.57909107208252
1711005203346,1711005193467,2.555525064468384,-4.191348552703857,8.504844665527344
1711005203346,1711005193505,2.6561172008514404,-4.301520824432373,8.495264053344727
1711005203346,1711005193546,2.4980435371398926,-4.256014823913574,8.483288764953613
1711005203346,1711005193585,2.557919979095459,-4.205718517303467,8.545560836791992
1711005203346,1711005193625,2.5794754028320312,-4.330261707305908,8.526399612426758
1711005203346,1711005193665,2.557919979095459,-4.270385265350342,8.397067070007324
1711005203346,1711005193705,2.5890557765960693,-4.2488298416137695,8.540770530700684
1711005203346,1711005193746,2.428586959838867,-4.370977401733398,8.495264053344727
1711005203346,1711005193785,2.5076239109039307,-4.222484111785889,8.500054359436035
1711005203346,1711005193825,2.430982112884521,-4.236854553222656,8.526399612426758
1711005203346,1711005193866,2.464512825012207,-4.359002113342285,8.538374900817871
1711005203346,1711005193906,2.5746853351593018,-4.224879264831543,8.50723934173584
1711005203346,1711005193947,2.435772180557251,-4.284755706787109,8.464128494262695
1711005203346,1711005193986,2.490858554840088,-4.244039535522461,8.519214630126953
1711005203346,1711005194026,2.529179334640503,-4.227273941040039,8.521610260009766
1711005203346,1711005194066,2.6010310649871826,-4.241644382476807,8.377906799316406
1711005203346,1711005194106,2.531574487686157,-4.241644382476807,8.440177917480469
1711005203346,1711005194147,2.4956486225128174,-4.196138381958008,8.468918800354004
1711005203346,1711005194186,2.5459446907043457,-4.315891265869141,8.54316520690918
1711005203346,1711005194226,2.555525064468384,-4.143447399139404,8.514424324035645
1711005203346,1711005194267,2.4142165184021,-4.260805130004883,8.526399612426758
1711005203346,1711005194307,2.44535231590271,-4.330261707305908,8.459338188171387
1711005203346,1711005194348,2.5339694023132324,-4.270385265350342,8.545560836791992
1711005203346,1711005194387,2.4884634017944336,-4.320681571960449,8.4617338180542
1711005203346,1711005194427,2.4884634017944336,-4.404508113861084,8.547955513000488
1711005203346,1711005194467,2.5076239109039307,-4.275175094604492,8.488079071044922
1711005203346,1711005194507,2.502833604812622,-4.282360553741455,8.466523170471191
1711005203346,1711005194548,2.4980435371398926,-4.251224517822266,8.545560836791992
1711005203346,1711005194587,2.5076239109039307,-4.272780418395996,8.473709106445312
1711005203346,1711005194628,2.4214017391204834,-4.2871503829956055,8.497659683227539
1711005203346,1711005194667,2.521994113922119,-4.270385265350342,8.576696395874023
1711005203346,1711005194708,2.514808893203736,-4.390138149261475,8.423412322998047
1711005203346,1711005194749,2.54833984375,-4.246434688568115,8.473709106445312
1711005203346,1711005194788,2.4980435371398926,-4.272780418395996,8.61022663116455
1711005203346,1711005194828,2.361525297164917,-4.284755706787109,8.502449035644531
1711005203346,1711005194868,2.54833984375,-4.220088958740234,8.535980224609375
1711005203346,1711005194908,2.514808893203736,-4.241644382476807,8.495264053344727
1711005203346,1711005194949,2.5267841815948486,-4.282360553741455,8.519214630126953
1711005203346,1711005194989,2.407031536102295,-4.320681571960449,8.538374900817871
1711005203346,1711005195028,2.4956486225128174,-4.256014823913574,8.476103782653809
1711005203346,1711005195069,2.428586959838867,-4.232064247131348,8.497659683227539
1711005203346,1711005195109,2.493253469467163,-4.227273941040039,8.488079071044922
1711005203346,1711005195150,2.459722757339477,-4.339841842651367,8.500054359436035
1711005203346,1711005195189,2.459722757339477,-4.313496112823486,8.483288764953613
1711005203346,1711005195229,2.428586959838867,-4.291940689086914,8.444968223571777
1711005203346,1711005195269,2.5052287578582764,-4.184163093566895,8.624597549438477
1711005203346,1711005195309,2.4405622482299805,-4.306311130523682,8.512029647827148
1711005203346,1711005195351,2.521994113922119,-4.236854553222656,8.57909107208252
1711005203346,1711005195390,2.5339694023132324,-4.399718284606934,8.430597305297852
1711005203346,1711005195430,2.624981641769409,-4.442829132080078,8.43538761138916
1711005203346,1711005195470,2.699228286743164,-4.3254714012146,8.349165916442871
1711005203346,1711005195510,2.6082162857055664,-4.620063304901123,8.370721817016602
1711005203346,1711005195551,2.72796893119812,-4.457199573516846,8.313240051269531
1711005203346,1711005195590,2.6297717094421387,-4.584137439727783,8.250968933105469
1711005203346,1711005195630,2.6585123538970947,-4.524260997772217,8.267733573913574
1711005203346,1711005195673,2.6010310649871826,-4.622458457946777,8.377906799316406
1711005203346,1711005195711,2.622586488723755,-4.5218658447265625,8.248573303222656
1711005203346,1711005195752,2.555525064468384,-4.392532825469971,8.423412322998047
1711005203346,1711005195791,2.6010310649871826,-4.512285709381104,8.466523170471191
1711005203346,1711005195831,2.622586488723755,-4.394927978515625,8.478498458862305
1711005203346,1711005195871,2.641746997833252,-4.440433979034424,8.459338188171387
1711005203346,1711005195911,2.7327589988708496,-4.418878555297852,8.234203338623047
1711005203346,1711005195952,2.6441421508789062,-4.399718284606934,8.222228050231934
1711005203346,1711005195991,2.684858083724976,-4.418878555297852,8.341980934143066
1711005203346,1711005196031,2.5986359119415283,-4.354212284088135,8.531189918518066
1711005203346,1711005196072,2.744734287261963,-4.347026824951172,8.428202629089355
1711005203346,1711005196112,2.718388795852661,-4.471570014953613,8.253363609313965
1711005203346,1711005196153,2.699228286743164,-4.265594959259033,8.361141204833984
1711005203346,1711005196192,2.7207837104797363,-4.442829132080078,8.286894798278809
1711005203346,1711005196232,2.632166862487793,-4.46438455581665,8.32761001586914
1711005203346,1711005196272,2.7303640842437744,-4.36139726638794,8.423412322998047
1711005203346,1711005196312,2.634561777114868,-4.320681571960449,8.406647682189941
1711005203346,1711005196353,2.519599199295044,-4.2584099769592285,8.512029647827148
1711005203346,1711005196392,2.747129440307617,-4.366187572479248,8.377906799316406
1711005203346,1711005196433,2.6656975746154785,-4.205718517303467,8.42580795288086
1711005203346,1711005196473,2.7495245933532715,-4.476359844207764,8.320425033569336
1711005203346,1711005196513,2.7806601524353027,-4.2871503829956055,8.337190628051758
1711005203346,1711005196554,2.6680924892425537,-4.323076248168945,8.442572593688965
1711005203346,1711005196593,2.715993642807007,-4.2775702476501465,8.45694351196289
1711005203346,1711005196633,2.747129440307617,-4.3326568603515625,8.303659439086914
1711005203346,1711005196673,2.6273765563964844,-4.337446689605713,8.377906799316406
1711005203346,1711005196713,2.5794754028320312,-4.270385265350342,8.394672393798828
1711005203346,1711005196755,2.648932218551636,-4.411693572998047,8.413832664489746
