dataReceived,timestamp,ambientTemp,objectTemp,status
1712024326195,1712022046176,32.022422790527344,31.270069122314453,0
1712024326195,1712022106176,32.144046783447266,33.261077880859375,0
1712024326195,1712022166176,32.28712463378906,33.26982879638672,0
1712024326195,1712022226176,32.38727569580078,33.30550765991211,0
1712024326195,1712022286176,32.4731330871582,33.33975982666016,0
1712024326195,1712022346176,32.558963775634766,33.39556884765625,0
1712024326195,1712022406176,32.63765335083008,33.44352722167969,0
1712024326195,1712022466176,32.78785705566406,33.48920822143555,0
1712024326195,1712022526176,32.79502868652344,33.68048858642578,0
1712024326195,1712022586176,32.89516067504883,33.69913482666016,0
1712024326195,1712022646176,33.02390670776367,33.70791244506836,0
1712024326195,1712022706176,33.052528381347656,34.08095169067383,0
1712024326195,1712022766176,33.002464294433594,33.909202575683594,0
1712024326195,1712022826176,33.324317932128906,33.981163024902344,0
1712024326195,1712022886176,33.274261474609375,33.9300537109375,0
1712024326195,1712022946176,33.231327056884766,33.94327545166016,0
1712024326195,1712023006176,33.36725234985352,34.202110290527344,0
1712024326195,1712023066176,33.274261474609375,34.171104431152344,0
1712024326195,1712023126176,33.29569625854492,34.153114318847656,0
1712024326195,1712023186176,33.25994873046875,34.17131423950195,0
1712024326195,1712023246176,33.35293960571289,34.210689544677734,0
1712024326195,1712023306176,33.34575271606445,34.24641036987305,0
1712024326195,1712023366176,33.37437438964844,34.254173278808594,0
1712024326195,1712023426176,33.33863067626953,34.25453186035156,0
1712024326195,1712023486176,33.35293960571289,34.22801971435547,0
1712024326195,1712023546176,33.410118103027344,34.25910186767578,0
1712024326195,1712023606176,33.596092224121094,34.79414367675781,0
1712024326195,1712023666176,33.66045379638672,34.0519905090332,0
1712024326195,1712023726176,33.710506439208984,34.0983772277832,0
1712024326195,1712023786176,33.40299606323242,34.06755447387695,0
1712024326195,1712023846176,33.35293960571289,34.080604553222656,0
1712024326195,1712023906176,33.5317268371582,34.109107971191406,0
1712024326195,1712023966176,33.6890754699707,34.466636657714844,0
1712024326195,1712024026176,33.6890754699707,34.338138580322266,0
1712024326195,1712024086176,33.79629135131836,34.33768844604492,0
1712024326195,1712024146176,33.83930969238281,34.34852981567383,0
1712024326195,1712024206176,33.8964729309082,34.39777374267578,0
1712024326195,1712024266176,33.83930969238281,34.479549407958984,0
1712024326195,1712024326176,33.92509460449219,34.53819274902344,0
