value,timestamp
32.53,1712016400000000
32.53,1712016400250000
32.53,1712016400500000
32.53,1712016400750000
32.53,1712016401000000
32.53,1712016401250000
32.53,1712016401500000
32.53,1712016401750000
32.53,1712016402000000
32.53,1712016402250000
32.53,1712016402500000
32.53,1712016402750000
32.53,1712016403000000
32.53,1712016403250000
32.53,1712016403500000
32.53,1712016403750000
32.53,1712016404000000
32.53,1712016404250000
32.53,1712016404500000
32.53,1712016404750000
32.5,1712016405000000
32.5,1712016405250000
32.5,1712016405500000
32.5,1712016405750000
32.53,1712016406000000
32.53,1712016406250000
32.53,1712016406500000
32.53,1712016406750000
32.5,1712016407000000
32.5,1712016407250000
32.5,1712016407500000
32.5,1712016407750000
32.5,1712016408000000
32.5,1712016408250000
32.5,1712016408500000
32.5,1712016408750000
32.49,1712016409000000
32.49,1712016409250000
32.49,1712016409500000
32.49,1712016409750000
32.5,1712016410000000
32.5,1712016410250000
32.5,1712016410500000
32.5,1712016410750000
32.49,1712016411000000
32.49,1712016411250000
32.49,1712016411500000
32.49,1712016411750000
32.49,1712016412000000
32.49,1712016412250000
32.49,1712016412500000
32.49,1712016412750000
32.49,1712016413000000
32.49,1712016413250000
32.49,1712016413500000
32.49,1712016413750000
32.49,1712016414000000
32.49,1712016414250000
32.49,1712016414500000
32.49,1712016414750000
32.47,1712016415000000
32.47,1712016415250000
32.47,1712016415500000
32.47,1712016415750000
32.49,1712016416000000
32.49,1712016416250000
32.49,1712016416500000
32.49,1712016416750000
32.47,1712016417000000
32.47,1712016417250000
32.47,1712016417500000
32.47,1712016417750000
32.47,1712016418000000
32.47,1712016418250000
32.47,1712016418500000
32.47,1712016418750000
32.47,1712016419000000
32.47,1712016419250000
32.47,1712016419500000
32.47,1712016419750000
32.45,1712016420000000
32.45,1712016420250000
32.45,1712016420500000
32.45,1712016420750000
32.47,1712016421000000
32.47,1712016421250000
32.47,1712016421500000
32.47,1712016421750000
32.45,1712016422000000
32.45,1712016422250000
32.45,1712016422500000
32.45,1712016422750000
32.45,1712016423000000
32.45,1712016423250000
32.45,1712016423500000
32.45,1712016423750000
32.43,1712016424000000
32.43,1712016424250000
32.43,1712016424500000
32.43,1712016424750000
32.43,1712016425000000
32.43,1712016425250000
32.43,1712016425500000
32.43,1712016425750000
32.41,1712016426000000
32.41,1712016426250000
32.41,1712016426500000
32.41,1712016426750000
32.41,1712016427000000
32.41,1712016427250000
32.41,1712016427500000
32.41,1712016427750000
32.41,1712016428000000
32.41,1712016428250000
32.41,1712016428500000
32.41,1712016428750000
32.41,1712016429000000
32.41,1712016429250000
32.41,1712016429500000
32.41,1712016429750000
32.41,1712016430000000
32.41,1712016430250000
32.41,1712016430500000
32.41,1712016430750000
32.41,1712016431000000
32.41,1712016431250000
32.41,1712016431500000
32.41,1712016431750000
32.41,1712016432000000
32.41,1712016432250000
32.41,1712016432500000
32.41,1712016432750000
32.41,1712016433000000
32.41,1712016433250000
32.41,1712016433500000
32.41,1712016433750000
32.41,1712016434000000
32.41,1712016434250000
32.41,1712016434500000
32.41,1712016434750000
32.39,1712016435000000
32.39,1712016435250000
32.39,1712016435500000
32.39,1712016435750000
32.39,1712016436000000
32.39,1712016436250000
32.39,1712016436500000
32.39,1712016436750000
32.41,1712016437000000
32.41,1712016437250000
32.41,1712016437500000
32.41,1712016437750000
32.39,1712016438000000
32.39,1712016438250000
32.39,1712016438500000
32.39,1712016438750000
32.39,1712016439000000
32.39,1712016439250000
32.39,1712016439500000
32.39,1712016439750000
32.39,1712016440000000
32.39,1712016440250000
32.39,1712016440500000
32.39,1712016440750000
32.39,1712016441000000
32.39,1712016441250000
